,date,from,to,load,pv
27883,2017-10-19 00:00:00,2017-10-19 10:45:00,2017-10-19 11:00:00,25643.0,2490.99
27884,2017-10-19 00:00:00,2017-10-19 11:00:00,2017-10-19 11:15:00,25590.0,2717.14
27885,2017-10-19 00:00:00,2017-10-19 11:15:00,2017-10-19 11:30:00,25676.0,2905.85
27886,2017-10-19 00:00:00,2017-10-19 11:30:00,2017-10-19 11:45:00,25811.0,3012.16
27887,2017-10-19 00:00:00,2017-10-19 11:45:00,2017-10-19 12:00:00,26187.0,3177.55
27888,2017-10-19 00:00:00,2017-10-19 12:00:00,2017-10-19 12:15:00,25897.0,3242.21
27889,2017-10-19 00:00:00,2017-10-19 12:15:00,2017-10-19 12:30:00,25726.0,3359.48
27890,2017-10-19 00:00:00,2017-10-19 12:30:00,2017-10-19 12:45:00,25724.0,3413.74
27891,2017-10-19 00:00:00,2017-10-19 12:45:00,2017-10-19 13:00:00,26102.0,3443.81
27892,2017-10-19 00:00:00,2017-10-19 13:00:00,2017-10-19 13:15:00,25919.0,3442.32
27893,2017-10-19 00:00:00,2017-10-19 13:15:00,2017-10-19 13:30:00,25975.0,3471.42
27894,2017-10-19 00:00:00,2017-10-19 13:30:00,2017-10-19 13:45:00,25803.0,3417.09
27895,2017-10-19 00:00:00,2017-10-19 13:45:00,2017-10-19 14:00:00,25726.0,3377.75
27896,2017-10-19 00:00:00,2017-10-19 14:00:00,2017-10-19 14:15:00,25567.0,3304.5
27897,2017-10-19 00:00:00,2017-10-19 14:15:00,2017-10-19 14:30:00,25635.0,3163.31
27898,2017-10-19 00:00:00,2017-10-19 14:30:00,2017-10-19 14:45:00,25368.0,2992.94
27899,2017-10-19 00:00:00,2017-10-19 14:45:00,2017-10-19 15:00:00,25111.0,2815.29
27900,2017-10-19 00:00:00,2017-10-19 15:00:00,2017-10-19 15:15:00,25232.0,2651.1
27901,2017-10-19 00:00:00,2017-10-19 15:15:00,2017-10-19 15:30:00,24945.0,2442.54
27902,2017-10-19 00:00:00,2017-10-19 15:30:00,2017-10-19 15:45:00,24535.0,2308.74
27903,2017-10-19 00:00:00,2017-10-19 15:45:00,2017-10-19 16:00:00,24703.0,2086.94
27904,2017-10-19 00:00:00,2017-10-19 16:00:00,2017-10-19 16:15:00,24237.0,1875.37
27905,2017-10-19 00:00:00,2017-10-19 16:15:00,2017-10-19 16:30:00,23789.0,1653.32
27906,2017-10-19 00:00:00,2017-10-19 16:30:00,2017-10-19 16:45:00,23540.0,1383.34
27907,2017-10-19 00:00:00,2017-10-19 16:45:00,2017-10-19 17:00:00,23434.0,1141.85
27908,2017-10-19 00:00:00,2017-10-19 17:00:00,2017-10-19 17:15:00,23784.0,895.4
27909,2017-10-19 00:00:00,2017-10-19 17:15:00,2017-10-19 17:30:00,23652.0,623.38
27910,2017-10-19 00:00:00,2017-10-19 17:30:00,2017-10-19 17:45:00,23652.0,391.61
27911,2017-10-19 00:00:00,2017-10-19 17:45:00,2017-10-19 18:00:00,23562.0,192.55
27912,2017-10-19 00:00:00,2017-10-19 18:00:00,2017-10-19 18:15:00,23603.0,66.61
27913,2017-10-19 00:00:00,2017-10-19 18:15:00,2017-10-19 18:30:00,23894.0,10.35
27914,2017-10-19 00:00:00,2017-10-19 18:30:00,2017-10-19 18:45:00,24585.0,0.0
27915,2017-10-19 00:00:00,2017-10-19 18:45:00,2017-10-19 19:00:00,25299.0,0.0
27916,2017-10-19 00:00:00,2017-10-19 19:00:00,2017-10-19 19:15:00,25306.0,0.0
27917,2017-10-19 00:00:00,2017-10-19 19:15:00,2017-10-19 19:30:00,25234.0,0.0
27918,2017-10-19 00:00:00,2017-10-19 19:30:00,2017-10-19 19:45:00,24811.0,0.0
27919,2017-10-19 00:00:00,2017-10-19 19:45:00,2017-10-19 20:00:00,24637.0,0.0
27920,2017-10-19 00:00:00,2017-10-19 20:00:00,2017-10-19 20:15:00,24073.0,0.0
27921,2017-10-19 00:00:00,2017-10-19 20:15:00,2017-10-19 20:30:00,23839.0,0.0
27922,2017-10-19 00:00:00,2017-10-19 20:30:00,2017-10-19 20:45:00,23515.0,0.0
27923,2017-10-19 00:00:00,2017-10-19 20:45:00,2017-10-19 21:00:00,23425.0,0.0
27924,2017-10-19 00:00:00,2017-10-19 21:00:00,2017-10-19 21:15:00,22846.0,0.0
27925,2017-10-19 00:00:00,2017-10-19 21:15:00,2017-10-19 21:30:00,22499.0,0.0
27926,2017-10-19 00:00:00,2017-10-19 21:30:00,2017-10-19 21:45:00,22313.0,0.0
27927,2017-10-19 00:00:00,2017-10-19 21:45:00,2017-10-19 22:00:00,22283.0,0.0
27928,2017-10-19 00:00:00,2017-10-19 22:00:00,2017-10-19 22:15:00,21790.0,0.0
27929,2017-10-19 00:00:00,2017-10-19 22:15:00,2017-10-19 22:30:00,21145.0,0.0
27930,2017-10-19 00:00:00,2017-10-19 22:30:00,2017-10-19 22:45:00,20943.0,0.0
27931,2017-10-19 00:00:00,2017-10-19 22:45:00,2017-10-19 23:00:00,20596.0,0.0
27932,2017-10-19 00:00:00,2017-10-19 23:00:00,2017-10-19 23:15:00,20107.0,0.0
27933,2017-10-19 00:00:00,2017-10-19 23:15:00,2017-10-19 23:30:00,19785.0,0.0
27934,2017-10-19 00:00:00,2017-10-19 23:30:00,2017-10-19 23:45:00,19304.0,0.0
27935,2017-10-19 00:00:00,2017-10-19 23:45:00,2017-10-20 00:00:00,19005.0,0.0
27936,2017-10-20 00:00:00,2017-10-20 00:00:00,2017-10-20 00:15:00,18324.0,0.0
27937,2017-10-20 00:00:00,2017-10-20 00:15:00,2017-10-20 00:30:00,18159.0,0.0
27938,2017-10-20 00:00:00,2017-10-20 00:30:00,2017-10-20 00:45:00,18097.0,0.0
27939,2017-10-20 00:00:00,2017-10-20 00:45:00,2017-10-20 01:00:00,17962.0,0.0
27940,2017-10-20 00:00:00,2017-10-20 01:00:00,2017-10-20 01:15:00,17846.0,0.0
27941,2017-10-20 00:00:00,2017-10-20 01:15:00,2017-10-20 01:30:00,17724.0,0.0
27942,2017-10-20 00:00:00,2017-10-20 01:30:00,2017-10-20 01:45:00,17517.0,0.0
27943,2017-10-20 00:00:00,2017-10-20 01:45:00,2017-10-20 02:00:00,17361.0,0.0
27944,2017-10-20 00:00:00,2017-10-20 02:00:00,2017-10-20 02:15:00,17244.0,0.0
27945,2017-10-20 00:00:00,2017-10-20 02:15:00,2017-10-20 02:30:00,17066.0,0.0
27946,2017-10-20 00:00:00,2017-10-20 02:30:00,2017-10-20 02:45:00,17126.0,0.0
27947,2017-10-20 00:00:00,2017-10-20 02:45:00,2017-10-20 03:00:00,17207.0,0.0
27948,2017-10-20 00:00:00,2017-10-20 03:00:00,2017-10-20 03:15:00,17307.0,0.0
27949,2017-10-20 00:00:00,2017-10-20 03:15:00,2017-10-20 03:30:00,17176.0,0.0
27950,2017-10-20 00:00:00,2017-10-20 03:30:00,2017-10-20 03:45:00,17213.0,0.0
27951,2017-10-20 00:00:00,2017-10-20 03:45:00,2017-10-20 04:00:00,17231.0,0.0
27952,2017-10-20 00:00:00,2017-10-20 04:00:00,2017-10-20 04:15:00,17431.0,0.0
27953,2017-10-20 00:00:00,2017-10-20 04:15:00,2017-10-20 04:30:00,17595.0,0.0
27954,2017-10-20 00:00:00,2017-10-20 04:30:00,2017-10-20 04:45:00,17845.0,0.0
27955,2017-10-20 00:00:00,2017-10-20 04:45:00,2017-10-20 05:00:00,18142.0,0.0
27956,2017-10-20 00:00:00,2017-10-20 05:00:00,2017-10-20 05:15:00,18552.0,0.0
27957,2017-10-20 00:00:00,2017-10-20 05:15:00,2017-10-20 05:30:00,18831.0,0.0
27958,2017-10-20 00:00:00,2017-10-20 05:30:00,2017-10-20 05:45:00,18943.0,0.0
27959,2017-10-20 00:00:00,2017-10-20 05:45:00,2017-10-20 06:00:00,19556.0,0.0
27960,2017-10-20 00:00:00,2017-10-20 06:00:00,2017-10-20 06:15:00,21151.0,0.0
27961,2017-10-20 00:00:00,2017-10-20 06:15:00,2017-10-20 06:30:00,21797.0,0.0
27962,2017-10-20 00:00:00,2017-10-20 06:30:00,2017-10-20 06:45:00,22597.0,0.0
27963,2017-10-20 00:00:00,2017-10-20 06:45:00,2017-10-20 07:00:00,23061.0,0.0
27964,2017-10-20 00:00:00,2017-10-20 07:00:00,2017-10-20 07:15:00,23842.0,0.0
27965,2017-10-20 00:00:00,2017-10-20 07:15:00,2017-10-20 07:30:00,24006.0,0.0
27966,2017-10-20 00:00:00,2017-10-20 07:30:00,2017-10-20 07:45:00,24176.0,0.0
27967,2017-10-20 00:00:00,2017-10-20 07:45:00,2017-10-20 08:00:00,24386.0,5.99
27968,2017-10-20 00:00:00,2017-10-20 08:00:00,2017-10-20 08:15:00,24882.0,38.56
27969,2017-10-20 00:00:00,2017-10-20 08:15:00,2017-10-20 08:30:00,25192.0,106.48
27970,2017-10-20 00:00:00,2017-10-20 08:30:00,2017-10-20 08:45:00,25439.0,185.98
27971,2017-10-20 00:00:00,2017-10-20 08:45:00,2017-10-20 09:00:00,25505.0,267.5
27972,2017-10-20 00:00:00,2017-10-20 09:00:00,2017-10-20 09:15:00,25627.0,352.84
27973,2017-10-20 00:00:00,2017-10-20 09:15:00,2017-10-20 09:30:00,25638.0,429.66
27974,2017-10-20 00:00:00,2017-10-20 09:30:00,2017-10-20 09:45:00,25510.0,549.28
27975,2017-10-20 00:00:00,2017-10-20 09:45:00,2017-10-20 10:00:00,25448.0,671.8
27976,2017-10-20 00:00:00,2017-10-20 10:00:00,2017-10-20 10:15:00,25301.0,807.58
27977,2017-10-20 00:00:00,2017-10-20 10:15:00,2017-10-20 10:30:00,25566.0,971.86
27978,2017-10-20 00:00:00,2017-10-20 10:30:00,2017-10-20 10:45:00,25682.0,1098.5
27979,2017-10-20 00:00:00,2017-10-20 10:45:00,2017-10-20 11:00:00,25873.0,1225.11
27980,2017-10-20 00:00:00,2017-10-20 11:00:00,2017-10-20 11:15:00,25507.0,1361.96
27981,2017-10-20 00:00:00,2017-10-20 11:15:00,2017-10-20 11:30:00,25685.0,1623.67
27982,2017-10-20 00:00:00,2017-10-20 11:30:00,2017-10-20 11:45:00,25815.0,1743.94
27983,2017-10-20 00:00:00,2017-10-20 11:45:00,2017-10-20 12:00:00,25984.0,1954.64
27984,2017-10-20 00:00:00,2017-10-20 12:00:00,2017-10-20 12:15:00,26023.0,2098.18
27985,2017-10-20 00:00:00,2017-10-20 12:15:00,2017-10-20 12:30:00,26167.0,2251.61
27986,2017-10-20 00:00:00,2017-10-20 12:30:00,2017-10-20 12:45:00,26115.0,2300.63
27987,2017-10-20 00:00:00,2017-10-20 12:45:00,2017-10-20 13:00:00,26261.0,2468.93
27988,2017-10-20 00:00:00,2017-10-20 13:00:00,2017-10-20 13:15:00,26116.0,2511.47
27989,2017-10-20 00:00:00,2017-10-20 13:15:00,2017-10-20 13:30:00,25859.0,2610.96
27990,2017-10-20 00:00:00,2017-10-20 13:30:00,2017-10-20 13:45:00,25639.0,2546.93
27991,2017-10-20 00:00:00,2017-10-20 13:45:00,2017-10-20 14:00:00,25248.0,2540.32
27992,2017-10-20 00:00:00,2017-10-20 14:00:00,2017-10-20 14:15:00,24957.0,2428.09
27993,2017-10-20 00:00:00,2017-10-20 14:15:00,2017-10-20 14:30:00,24822.0,2361.69
27994,2017-10-20 00:00:00,2017-10-20 14:30:00,2017-10-20 14:45:00,24682.0,2222.85
27995,2017-10-20 00:00:00,2017-10-20 14:45:00,2017-10-20 15:00:00,24836.0,2123.09
27996,2017-10-20 00:00:00,2017-10-20 15:00:00,2017-10-20 15:15:00,25034.0,2015.09
27997,2017-10-20 00:00:00,2017-10-20 15:15:00,2017-10-20 15:30:00,25056.0,1862.11
27998,2017-10-20 00:00:00,2017-10-20 15:30:00,2017-10-20 15:45:00,24744.0,1723.46
27999,2017-10-20 00:00:00,2017-10-20 15:45:00,2017-10-20 16:00:00,24723.0,1373.4
28000,2017-10-20 00:00:00,2017-10-20 16:00:00,2017-10-20 16:15:00,24870.0,1217.29
28001,2017-10-20 00:00:00,2017-10-20 16:15:00,2017-10-20 16:30:00,24526.0,1009.48
28002,2017-10-20 00:00:00,2017-10-20 16:30:00,2017-10-20 16:45:00,24561.0,801.51
28003,2017-10-20 00:00:00,2017-10-20 16:45:00,2017-10-20 17:00:00,24344.0,628.51
28004,2017-10-20 00:00:00,2017-10-20 17:00:00,2017-10-20 17:15:00,24315.0,483.3
28005,2017-10-20 00:00:00,2017-10-20 17:15:00,2017-10-20 17:30:00,24262.0,314.76
28006,2017-10-20 00:00:00,2017-10-20 17:30:00,2017-10-20 17:45:00,24278.0,194.41
28007,2017-10-20 00:00:00,2017-10-20 17:45:00,2017-10-20 18:00:00,24364.0,91.61
28008,2017-10-20 00:00:00,2017-10-20 18:00:00,2017-10-20 18:15:00,24407.0,30.78
28009,2017-10-20 00:00:00,2017-10-20 18:15:00,2017-10-20 18:30:00,24469.0,4.94
28010,2017-10-20 00:00:00,2017-10-20 18:30:00,2017-10-20 18:45:00,24681.0,0.0
28011,2017-10-20 00:00:00,2017-10-20 18:45:00,2017-10-20 19:00:00,24990.0,0.0
28012,2017-10-20 00:00:00,2017-10-20 19:00:00,2017-10-20 19:15:00,25098.0,0.0
28013,2017-10-20 00:00:00,2017-10-20 19:15:00,2017-10-20 19:30:00,24771.0,0.0
28014,2017-10-20 00:00:00,2017-10-20 19:30:00,2017-10-20 19:45:00,24683.0,0.0
28015,2017-10-20 00:00:00,2017-10-20 19:45:00,2017-10-20 20:00:00,24371.0,0.0
28016,2017-10-20 00:00:00,2017-10-20 20:00:00,2017-10-20 20:15:00,23774.0,0.0
28017,2017-10-20 00:00:00,2017-10-20 20:15:00,2017-10-20 20:30:00,23464.0,0.0
28018,2017-10-20 00:00:00,2017-10-20 20:30:00,2017-10-20 20:45:00,23082.0,0.0
28019,2017-10-20 00:00:00,2017-10-20 20:45:00,2017-10-20 21:00:00,22962.0,0.0
28020,2017-10-20 00:00:00,2017-10-20 21:00:00,2017-10-20 21:15:00,22692.0,0.0
28021,2017-10-20 00:00:00,2017-10-20 21:15:00,2017-10-20 21:30:00,22561.0,0.0
28022,2017-10-20 00:00:00,2017-10-20 21:30:00,2017-10-20 21:45:00,22244.0,0.0
28023,2017-10-20 00:00:00,2017-10-20 21:45:00,2017-10-20 22:00:00,22006.0,0.0
28024,2017-10-20 00:00:00,2017-10-20 22:00:00,2017-10-20 22:15:00,21773.0,0.0
28025,2017-10-20 00:00:00,2017-10-20 22:15:00,2017-10-20 22:30:00,21197.0,0.0
28026,2017-10-20 00:00:00,2017-10-20 22:30:00,2017-10-20 22:45:00,20968.0,0.0
28027,2017-10-20 00:00:00,2017-10-20 22:45:00,2017-10-20 23:00:00,20757.0,0.0
28028,2017-10-20 00:00:00,2017-10-20 23:00:00,2017-10-20 23:15:00,20101.0,0.0
28029,2017-10-20 00:00:00,2017-10-20 23:15:00,2017-10-20 23:30:00,19856.0,0.0
28030,2017-10-20 00:00:00,2017-10-20 23:30:00,2017-10-20 23:45:00,19370.0,0.0
28031,2017-10-20 00:00:00,2017-10-20 23:45:00,2017-10-21 00:00:00,19086.0,0.0
28032,2017-10-21 00:00:00,2017-10-21 00:00:00,2017-10-21 00:15:00,17947.0,0.0
28033,2017-10-21 00:00:00,2017-10-21 00:15:00,2017-10-21 00:30:00,17521.0,0.0
28034,2017-10-21 00:00:00,2017-10-21 00:30:00,2017-10-21 00:45:00,17193.0,0.0
28035,2017-10-21 00:00:00,2017-10-21 00:45:00,2017-10-21 01:00:00,16895.0,0.0
28036,2017-10-21 00:00:00,2017-10-21 01:00:00,2017-10-21 01:15:00,16750.0,0.0
28037,2017-10-21 00:00:00,2017-10-21 01:15:00,2017-10-21 01:30:00,16634.0,0.0
28038,2017-10-21 00:00:00,2017-10-21 01:30:00,2017-10-21 01:45:00,16510.0,0.0
28039,2017-10-21 00:00:00,2017-10-21 01:45:00,2017-10-21 02:00:00,16300.0,0.0
28040,2017-10-21 00:00:00,2017-10-21 02:00:00,2017-10-21 02:15:00,16079.0,0.0
28041,2017-10-21 00:00:00,2017-10-21 02:15:00,2017-10-21 02:30:00,16096.0,0.0
28042,2017-10-21 00:00:00,2017-10-21 02:30:00,2017-10-21 02:45:00,15974.0,0.0
28043,2017-10-21 00:00:00,2017-10-21 02:45:00,2017-10-21 03:00:00,15898.0,0.0
28044,2017-10-21 00:00:00,2017-10-21 03:00:00,2017-10-21 03:15:00,16081.0,0.0
28045,2017-10-21 00:00:00,2017-10-21 03:15:00,2017-10-21 03:30:00,16064.0,0.0
28046,2017-10-21 00:00:00,2017-10-21 03:30:00,2017-10-21 03:45:00,16131.0,0.0
28047,2017-10-21 00:00:00,2017-10-21 03:45:00,2017-10-21 04:00:00,16101.0,0.0
28048,2017-10-21 00:00:00,2017-10-21 04:00:00,2017-10-21 04:15:00,16288.0,0.0
28049,2017-10-21 00:00:00,2017-10-21 04:15:00,2017-10-21 04:30:00,16316.0,0.0
28050,2017-10-21 00:00:00,2017-10-21 04:30:00,2017-10-21 04:45:00,16240.0,0.0
28051,2017-10-21 00:00:00,2017-10-21 04:45:00,2017-10-21 05:00:00,16441.0,0.0
28052,2017-10-21 00:00:00,2017-10-21 05:00:00,2017-10-21 05:15:00,16503.0,0.0
28053,2017-10-21 00:00:00,2017-10-21 05:15:00,2017-10-21 05:30:00,16514.0,0.0
28054,2017-10-21 00:00:00,2017-10-21 05:30:00,2017-10-21 05:45:00,16474.0,0.0
28055,2017-10-21 00:00:00,2017-10-21 05:45:00,2017-10-21 06:00:00,16603.0,0.0
28056,2017-10-21 00:00:00,2017-10-21 06:00:00,2017-10-21 06:15:00,16943.0,0.0
28057,2017-10-21 00:00:00,2017-10-21 06:15:00,2017-10-21 06:30:00,17208.0,0.0
28058,2017-10-21 00:00:00,2017-10-21 06:30:00,2017-10-21 06:45:00,17441.0,0.0
28059,2017-10-21 00:00:00,2017-10-21 06:45:00,2017-10-21 07:00:00,17621.0,0.0
28060,2017-10-21 00:00:00,2017-10-21 07:00:00,2017-10-21 07:15:00,17997.0,0.0
28061,2017-10-21 00:00:00,2017-10-21 07:15:00,2017-10-21 07:30:00,18306.0,0.0
28062,2017-10-21 00:00:00,2017-10-21 07:30:00,2017-10-21 07:45:00,18653.0,0.0
28063,2017-10-21 00:00:00,2017-10-21 07:45:00,2017-10-21 08:00:00,18941.0,3.01
28064,2017-10-21 00:00:00,2017-10-21 08:00:00,2017-10-21 08:15:00,19484.0,20.9
28065,2017-10-21 00:00:00,2017-10-21 08:15:00,2017-10-21 08:30:00,19814.0,66.08
28066,2017-10-21 00:00:00,2017-10-21 08:30:00,2017-10-21 08:45:00,20270.0,135.5
28067,2017-10-21 00:00:00,2017-10-21 08:45:00,2017-10-21 09:00:00,20336.0,214.99
28068,2017-10-21 00:00:00,2017-10-21 09:00:00,2017-10-21 09:15:00,20638.0,316.03
28069,2017-10-21 00:00:00,2017-10-21 09:15:00,2017-10-21 09:30:00,20919.0,429.34
28070,2017-10-21 00:00:00,2017-10-21 09:30:00,2017-10-21 09:45:00,21261.0,547.64
28071,2017-10-21 00:00:00,2017-10-21 09:45:00,2017-10-21 10:00:00,21376.0,654.04
28072,2017-10-21 00:00:00,2017-10-21 10:00:00,2017-10-21 10:15:00,21529.0,690.09
28073,2017-10-21 00:00:00,2017-10-21 10:15:00,2017-10-21 10:30:00,21884.0,786.7
28074,2017-10-21 00:00:00,2017-10-21 10:30:00,2017-10-21 10:45:00,21537.0,799.61
28075,2017-10-21 00:00:00,2017-10-21 10:45:00,2017-10-21 11:00:00,21648.0,868.23
28076,2017-10-21 00:00:00,2017-10-21 11:00:00,2017-10-21 11:15:00,21585.0,955.08
28077,2017-10-21 00:00:00,2017-10-21 11:15:00,2017-10-21 11:30:00,21810.0,1037.33
28078,2017-10-21 00:00:00,2017-10-21 11:30:00,2017-10-21 11:45:00,22096.0,1098.91
28079,2017-10-21 00:00:00,2017-10-21 11:45:00,2017-10-21 12:00:00,21868.0,1215.24
28080,2017-10-21 00:00:00,2017-10-21 12:00:00,2017-10-21 12:15:00,21958.0,1219.16
28081,2017-10-21 00:00:00,2017-10-21 12:15:00,2017-10-21 12:30:00,22060.0,1171.6
28082,2017-10-21 00:00:00,2017-10-21 12:30:00,2017-10-21 12:45:00,21940.0,1203.5
28083,2017-10-21 00:00:00,2017-10-21 12:45:00,2017-10-21 13:00:00,21835.0,1188.02
28084,2017-10-21 00:00:00,2017-10-21 13:00:00,2017-10-21 13:15:00,21680.0,1200.15
28085,2017-10-21 00:00:00,2017-10-21 13:15:00,2017-10-21 13:30:00,21588.0,1310.7
28086,2017-10-21 00:00:00,2017-10-21 13:30:00,2017-10-21 13:45:00,21486.0,1283.3
28087,2017-10-21 00:00:00,2017-10-21 13:45:00,2017-10-21 14:00:00,21354.0,1202.5
28088,2017-10-21 00:00:00,2017-10-21 14:00:00,2017-10-21 14:15:00,21081.0,1200.84
28089,2017-10-21 00:00:00,2017-10-21 14:15:00,2017-10-21 14:30:00,20574.0,1135.72
28090,2017-10-21 00:00:00,2017-10-21 14:30:00,2017-10-21 14:45:00,20376.0,1100.99
28091,2017-10-21 00:00:00,2017-10-21 14:45:00,2017-10-21 15:00:00,20225.0,1035.84
28092,2017-10-21 00:00:00,2017-10-21 15:00:00,2017-10-21 15:15:00,20058.0,1000.51
28093,2017-10-21 00:00:00,2017-10-21 15:15:00,2017-10-21 15:30:00,19940.0,1016.47
28094,2017-10-21 00:00:00,2017-10-21 15:30:00,2017-10-21 15:45:00,19794.0,993.29
28095,2017-10-21 00:00:00,2017-10-21 15:45:00,2017-10-21 16:00:00,19606.0,959.57
28096,2017-10-21 00:00:00,2017-10-21 16:00:00,2017-10-21 16:15:00,19738.0,836.82
28097,2017-10-21 00:00:00,2017-10-21 16:15:00,2017-10-21 16:30:00,19611.0,729.9
28098,2017-10-21 00:00:00,2017-10-21 16:30:00,2017-10-21 16:45:00,19878.0,652.19
28099,2017-10-21 00:00:00,2017-10-21 16:45:00,2017-10-21 17:00:00,19906.0,513.88
28100,2017-10-21 00:00:00,2017-10-21 17:00:00,2017-10-21 17:15:00,20271.0,379.38
28101,2017-10-21 00:00:00,2017-10-21 17:15:00,2017-10-21 17:30:00,20203.0,272.02
28102,2017-10-21 00:00:00,2017-10-21 17:30:00,2017-10-21 17:45:00,20298.0,158.39
28103,2017-10-21 00:00:00,2017-10-21 17:45:00,2017-10-21 18:00:00,20462.0,84.09
28104,2017-10-21 00:00:00,2017-10-21 18:00:00,2017-10-21 18:15:00,20609.0,31.46
28105,2017-10-21 00:00:00,2017-10-21 18:15:00,2017-10-21 18:30:00,20741.0,4.55
28106,2017-10-21 00:00:00,2017-10-21 18:30:00,2017-10-21 18:45:00,21163.0,0.0
28107,2017-10-21 00:00:00,2017-10-21 18:45:00,2017-10-21 19:00:00,21167.0,0.0
28108,2017-10-21 00:00:00,2017-10-21 19:00:00,2017-10-21 19:15:00,21173.0,0.0
28109,2017-10-21 00:00:00,2017-10-21 19:15:00,2017-10-21 19:30:00,21079.0,0.0
28110,2017-10-21 00:00:00,2017-10-21 19:30:00,2017-10-21 19:45:00,20740.0,0.0
28111,2017-10-21 00:00:00,2017-10-21 19:45:00,2017-10-21 20:00:00,20491.0,0.0
28112,2017-10-21 00:00:00,2017-10-21 20:00:00,2017-10-21 20:15:00,20138.0,0.0
28113,2017-10-21 00:00:00,2017-10-21 20:15:00,2017-10-21 20:30:00,20107.0,0.0
28114,2017-10-21 00:00:00,2017-10-21 20:30:00,2017-10-21 20:45:00,19652.0,0.0
28115,2017-10-21 00:00:00,2017-10-21 20:45:00,2017-10-21 21:00:00,19235.0,0.0
28116,2017-10-21 00:00:00,2017-10-21 21:00:00,2017-10-21 21:15:00,18997.0,0.0
28117,2017-10-21 00:00:00,2017-10-21 21:15:00,2017-10-21 21:30:00,18807.0,0.0
28118,2017-10-21 00:00:00,2017-10-21 21:30:00,2017-10-21 21:45:00,18827.0,0.0
28119,2017-10-21 00:00:00,2017-10-21 21:45:00,2017-10-21 22:00:00,18713.0,0.0
28120,2017-10-21 00:00:00,2017-10-21 22:00:00,2017-10-21 22:15:00,18461.0,0.0
28121,2017-10-21 00:00:00,2017-10-21 22:15:00,2017-10-21 22:30:00,18151.0,0.0
28122,2017-10-21 00:00:00,2017-10-21 22:30:00,2017-10-21 22:45:00,18051.0,0.0
28123,2017-10-21 00:00:00,2017-10-21 22:45:00,2017-10-21 23:00:00,18031.0,0.0
28124,2017-10-21 00:00:00,2017-10-21 23:00:00,2017-10-21 23:15:00,17932.0,0.0
28125,2017-10-21 00:00:00,2017-10-21 23:15:00,2017-10-21 23:30:00,17800.0,0.0
28126,2017-10-21 00:00:00,2017-10-21 23:30:00,2017-10-21 23:45:00,17399.0,0.0
28127,2017-10-21 00:00:00,2017-10-21 23:45:00,2017-10-22 00:00:00,17079.0,0.0
28128,2017-10-22 00:00:00,2017-10-22 00:00:00,2017-10-22 00:15:00,16271.0,0.0
28129,2017-10-22 00:00:00,2017-10-22 00:15:00,2017-10-22 00:30:00,16338.0,0.0
28130,2017-10-22 00:00:00,2017-10-22 00:30:00,2017-10-22 00:45:00,16236.0,0.0
28131,2017-10-22 00:00:00,2017-10-22 00:45:00,2017-10-22 01:00:00,16094.0,0.0
28132,2017-10-22 00:00:00,2017-10-22 01:00:00,2017-10-22 01:15:00,16212.0,0.0
28133,2017-10-22 00:00:00,2017-10-22 01:15:00,2017-10-22 01:30:00,16015.0,0.0
28134,2017-10-22 00:00:00,2017-10-22 01:30:00,2017-10-22 01:45:00,15978.0,0.0
28135,2017-10-22 00:00:00,2017-10-22 01:45:00,2017-10-22 02:00:00,15825.0,0.0
28136,2017-10-22 00:00:00,2017-10-22 02:00:00,2017-10-22 02:15:00,15698.0,0.0
28137,2017-10-22 00:00:00,2017-10-22 02:15:00,2017-10-22 02:30:00,15759.0,0.0
28138,2017-10-22 00:00:00,2017-10-22 02:30:00,2017-10-22 02:45:00,15737.0,0.0
28139,2017-10-22 00:00:00,2017-10-22 02:45:00,2017-10-22 03:00:00,15615.0,0.0
28140,2017-10-22 00:00:00,2017-10-22 03:00:00,2017-10-22 03:15:00,15604.0,0.0
28141,2017-10-22 00:00:00,2017-10-22 03:15:00,2017-10-22 03:30:00,15687.0,0.0
28142,2017-10-22 00:00:00,2017-10-22 03:30:00,2017-10-22 03:45:00,15738.0,0.0
28143,2017-10-22 00:00:00,2017-10-22 03:45:00,2017-10-22 04:00:00,15650.0,0.0
28144,2017-10-22 00:00:00,2017-10-22 04:00:00,2017-10-22 04:15:00,15644.0,0.0
28145,2017-10-22 00:00:00,2017-10-22 04:15:00,2017-10-22 04:30:00,15995.0,0.0
28146,2017-10-22 00:00:00,2017-10-22 04:30:00,2017-10-22 04:45:00,15854.0,0.0
28147,2017-10-22 00:00:00,2017-10-22 04:45:00,2017-10-22 05:00:00,15912.0,0.0
28148,2017-10-22 00:00:00,2017-10-22 05:00:00,2017-10-22 05:15:00,15711.0,0.0
28149,2017-10-22 00:00:00,2017-10-22 05:15:00,2017-10-22 05:30:00,15773.0,0.0
28150,2017-10-22 00:00:00,2017-10-22 05:30:00,2017-10-22 05:45:00,15845.0,0.0
28151,2017-10-22 00:00:00,2017-10-22 05:45:00,2017-10-22 06:00:00,15666.0,0.0
28152,2017-10-22 00:00:00,2017-10-22 06:00:00,2017-10-22 06:15:00,15798.0,0.0
28153,2017-10-22 00:00:00,2017-10-22 06:15:00,2017-10-22 06:30:00,15859.0,0.0
28154,2017-10-22 00:00:00,2017-10-22 06:30:00,2017-10-22 06:45:00,16071.0,0.0
