"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"05.01.2016 12:15 - 05.01.2016 12:30","10665","12666"
"05.01.2016 12:30 - 05.01.2016 12:45","10670","12596"
"05.01.2016 12:45 - 05.01.2016 13:00","10721","12638"
"05.01.2016 13:00 - 05.01.2016 13:15","10663","12638"
"05.01.2016 13:15 - 05.01.2016 13:30","10665","12483"
"05.01.2016 13:30 - 05.01.2016 13:45","10604","12416"
"05.01.2016 13:45 - 05.01.2016 14:00","10593","12299"
"05.01.2016 14:00 - 05.01.2016 14:15","10676","12342"
"05.01.2016 14:15 - 05.01.2016 14:30","10693","12383"
"05.01.2016 14:30 - 05.01.2016 14:45","10679","12322"
"05.01.2016 14:45 - 05.01.2016 15:00","10640","12287"
"05.01.2016 15:00 - 05.01.2016 15:15","10615","12382"
"05.01.2016 15:15 - 05.01.2016 15:30","10559","12280"
"05.01.2016 15:30 - 05.01.2016 15:45","10568","12290"
"05.01.2016 15:45 - 05.01.2016 16:00","10596","12321"
"05.01.2016 16:00 - 05.01.2016 16:15","10647","12307"
"05.01.2016 16:15 - 05.01.2016 16:30","10729","12502"
"05.01.2016 16:30 - 05.01.2016 16:45","10863","12671"
"05.01.2016 16:45 - 05.01.2016 17:00","10867","12622"
"05.01.2016 17:00 - 05.01.2016 17:15","10845","12656"
"05.01.2016 17:15 - 05.01.2016 17:30","10874","12682"
"05.01.2016 17:30 - 05.01.2016 17:45","10907","12721"
"05.01.2016 17:45 - 05.01.2016 18:00","10967","12733"
"05.01.2016 18:00 - 05.01.2016 18:15","10836","12686"
"05.01.2016 18:15 - 05.01.2016 18:30","10736","12740"
"05.01.2016 18:30 - 05.01.2016 18:45","10686","12795"
"05.01.2016 18:45 - 05.01.2016 19:00","10606","12828"
"05.01.2016 19:00 - 05.01.2016 19:15","10778","12772"
"05.01.2016 19:15 - 05.01.2016 19:30","10760","12823"
"05.01.2016 19:30 - 05.01.2016 19:45","10691","12779"
"05.01.2016 19:45 - 05.01.2016 20:00","10620","12921"
"05.01.2016 20:00 - 05.01.2016 20:15","10535","12575"
"05.01.2016 20:15 - 05.01.2016 20:30","10233","12018"
"05.01.2016 20:30 - 05.01.2016 20:45","10064","11995"
"05.01.2016 20:45 - 05.01.2016 21:00","9982","11707"
"05.01.2016 21:00 - 05.01.2016 21:15","9859","11471"
"05.01.2016 21:15 - 05.01.2016 21:30","9791","11280"
"05.01.2016 21:30 - 05.01.2016 21:45","9642","11149"
"05.01.2016 21:45 - 05.01.2016 22:00","9576","10986"
"05.01.2016 22:00 - 05.01.2016 22:15","9617","11108"
"05.01.2016 22:15 - 05.01.2016 22:30","9633","11070"
"05.01.2016 22:30 - 05.01.2016 22:45","9513","10817"
"05.01.2016 22:45 - 05.01.2016 23:00","9360","10529"
"05.01.2016 23:00 - 05.01.2016 23:15","9141","10348"
"05.01.2016 23:15 - 05.01.2016 23:30","9044","10309"
"05.01.2016 23:30 - 05.01.2016 23:45","9048","10144"
"05.01.2016 23:45 - 06.01.2016 00:00","9062","9944"
"06.01.2016 00:00 - 06.01.2016 00:15","8951","9874"
"06.01.2016 00:15 - 06.01.2016 00:30","8914","9818"
"06.01.2016 00:30 - 06.01.2016 00:45","8895","9724"
"06.01.2016 00:45 - 06.01.2016 01:00","8855","9429"
"06.01.2016 01:00 - 06.01.2016 01:15","8829","9453"
"06.01.2016 01:15 - 06.01.2016 01:30","8831","9500"
"06.01.2016 01:30 - 06.01.2016 01:45","8803","9362"
"06.01.2016 01:45 - 06.01.2016 02:00","8766","9251"
"06.01.2016 02:00 - 06.01.2016 02:15","8761","9208"
"06.01.2016 02:15 - 06.01.2016 02:30","8767","9195"
"06.01.2016 02:30 - 06.01.2016 02:45","8772","9348"
"06.01.2016 02:45 - 06.01.2016 03:00","8802","9320"
"06.01.2016 03:00 - 06.01.2016 03:15","8847","9356"
"06.01.2016 03:15 - 06.01.2016 03:30","8881","9306"
"06.01.2016 03:30 - 06.01.2016 03:45","8867","9340"
"06.01.2016 03:45 - 06.01.2016 04:00","8843","9365"
"06.01.2016 04:00 - 06.01.2016 04:15","8821","9284"
"06.01.2016 04:15 - 06.01.2016 04:30","8881","9281"
"06.01.2016 04:30 - 06.01.2016 04:45","9040","9397"
"06.01.2016 04:45 - 06.01.2016 05:00","9072","9583"
"06.01.2016 05:00 - 06.01.2016 05:15","9118","9679"
"06.01.2016 05:15 - 06.01.2016 05:30","9276","9727"
"06.01.2016 05:30 - 06.01.2016 05:45","9393","9926"
"06.01.2016 05:45 - 06.01.2016 06:00","9336","9904"
"06.01.2016 06:00 - 06.01.2016 06:15","9455","10207"
"06.01.2016 06:15 - 06.01.2016 06:30","9653","10411"
"06.01.2016 06:30 - 06.01.2016 06:45","9951","10848"
"06.01.2016 06:45 - 06.01.2016 07:00","10134","11064"
"06.01.2016 07:00 - 06.01.2016 07:15","10339","11436"
"06.01.2016 07:15 - 06.01.2016 07:30","10515","11789"
"06.01.2016 07:30 - 06.01.2016 07:45","10880","12013"
"06.01.2016 07:45 - 06.01.2016 08:00","10945","12151"
"06.01.2016 08:00 - 06.01.2016 08:15","10892","12325"
"06.01.2016 08:15 - 06.01.2016 08:30","10924","12425"
"06.01.2016 08:30 - 06.01.2016 08:45","10886","12331"
"06.01.2016 08:45 - 06.01.2016 09:00","10901","12301"
"06.01.2016 09:00 - 06.01.2016 09:15","10888","12357"
"06.01.2016 09:15 - 06.01.2016 09:30","10806","12492"
"06.01.2016 09:30 - 06.01.2016 09:45","10973","12471"
"06.01.2016 09:45 - 06.01.2016 10:00","10862","12510"
"06.01.2016 10:00 - 06.01.2016 10:15","10858","12503"
"06.01.2016 10:15 - 06.01.2016 10:30","10858","12557"
"06.01.2016 10:30 - 06.01.2016 10:45","10907","12555"
"06.01.2016 10:45 - 06.01.2016 11:00","10918","12575"
"06.01.2016 11:00 - 06.01.2016 11:15","10926","12524"
"06.01.2016 11:15 - 06.01.2016 11:30","10973","12621"
"06.01.2016 11:30 - 06.01.2016 11:45","11106","12605"
"06.01.2016 11:45 - 06.01.2016 12:00","11123","12628"
"06.01.2016 12:00 - 06.01.2016 12:15","11019","12412"
"06.01.2016 12:15 - 06.01.2016 12:30","10937","12577"
"06.01.2016 12:30 - 06.01.2016 12:45","10889","12514"
"06.01.2016 12:45 - 06.01.2016 13:00","10928","12514"
"06.01.2016 13:00 - 06.01.2016 13:15","10874","12512"
"06.01.2016 13:15 - 06.01.2016 13:30","10902","12402"
"06.01.2016 13:30 - 06.01.2016 13:45","10808","12430"
"06.01.2016 13:45 - 06.01.2016 14:00","10788","12226"
"06.01.2016 14:00 - 06.01.2016 14:15","10892","12200"
"06.01.2016 14:15 - 06.01.2016 14:30","10877","12236"
"06.01.2016 14:30 - 06.01.2016 14:45","10874","12247"
"06.01.2016 14:45 - 06.01.2016 15:00","10852","12121"
"06.01.2016 15:00 - 06.01.2016 15:15","10835","12051"
"06.01.2016 15:15 - 06.01.2016 15:30","10722","12080"
"06.01.2016 15:30 - 06.01.2016 15:45","10719","12036"
"06.01.2016 15:45 - 06.01.2016 16:00","10809","12012"
"06.01.2016 16:00 - 06.01.2016 16:15","10875","11924"
"06.01.2016 16:15 - 06.01.2016 16:30","10982","12128"
"06.01.2016 16:30 - 06.01.2016 16:45","11125","11291"
"06.01.2016 16:45 - 06.01.2016 17:00","11165","10547"
"06.01.2016 17:00 - 06.01.2016 17:15","11100","10487"
"06.01.2016 17:15 - 06.01.2016 17:30","11095","10565"
"06.01.2016 17:30 - 06.01.2016 17:45","11142","11857"
"06.01.2016 17:45 - 06.01.2016 18:00","11187","12711"
"06.01.2016 18:00 - 06.01.2016 18:15","11062","12689"
"06.01.2016 18:15 - 06.01.2016 18:30","10905","12661"
"06.01.2016 18:30 - 06.01.2016 18:45","10866","12671"
"06.01.2016 18:45 - 06.01.2016 19:00","10747","12690"
"06.01.2016 19:00 - 06.01.2016 19:15","10955","12746"
"06.01.2016 19:15 - 06.01.2016 19:30","10911","12691"
"06.01.2016 19:30 - 06.01.2016 19:45","10910","12520"
"06.01.2016 19:45 - 06.01.2016 20:00","10874","12453"
"06.01.2016 20:00 - 06.01.2016 20:15","10824","12186"
"06.01.2016 20:15 - 06.01.2016 20:30","10580","11874"
"06.01.2016 20:30 - 06.01.2016 20:45","10441","11698"
"06.01.2016 20:45 - 06.01.2016 21:00","10349","11463"
"06.01.2016 21:00 - 06.01.2016 21:15","10208","11359"
"06.01.2016 21:15 - 06.01.2016 21:30","10091","11235"
"06.01.2016 21:30 - 06.01.2016 21:45","9953","11094"
"06.01.2016 21:45 - 06.01.2016 22:00","9773","11005"
"06.01.2016 22:00 - 06.01.2016 22:15","9801","10894"
"06.01.2016 22:15 - 06.01.2016 22:30","9848","10794"
"06.01.2016 22:30 - 06.01.2016 22:45","9727","10805"
"06.01.2016 22:45 - 06.01.2016 23:00","9514","10444"
"06.01.2016 23:00 - 06.01.2016 23:15","9199","10285"
"06.01.2016 23:15 - 06.01.2016 23:30","9091","10134"
"06.01.2016 23:30 - 06.01.2016 23:45","9141","9964"
"06.01.2016 23:45 - 07.01.2016 00:00","9321","9682"
"07.01.2016 00:00 - 07.01.2016 00:15","9409","9754"
"07.01.2016 00:15 - 07.01.2016 00:30","9455","9643"
"07.01.2016 00:30 - 07.01.2016 00:45","9471","9643"
"07.01.2016 00:45 - 07.01.2016 01:00","9423","9541"
"07.01.2016 01:00 - 07.01.2016 01:15","9394","9522"
"07.01.2016 01:15 - 07.01.2016 01:30","9386","9467"
"07.01.2016 01:30 - 07.01.2016 01:45","9370","9466"
"07.01.2016 01:45 - 07.01.2016 02:00","9341","9341"
"07.01.2016 02:00 - 07.01.2016 02:15","9328","9227"
"07.01.2016 02:15 - 07.01.2016 02:30","9343","9193"
"07.01.2016 02:30 - 07.01.2016 02:45","9354","9083"
"07.01.2016 02:45 - 07.01.2016 03:00","9368","9051"
"07.01.2016 03:00 - 07.01.2016 03:15","9374","9193"
"07.01.2016 03:15 - 07.01.2016 03:30","9413","9209"
"07.01.2016 03:30 - 07.01.2016 03:45","9408","9184"
"07.01.2016 03:45 - 07.01.2016 04:00","9367","9239"
"07.01.2016 04:00 - 07.01.2016 04:15","9363","9306"
"07.01.2016 04:15 - 07.01.2016 04:30","9385","9449"
"07.01.2016 04:30 - 07.01.2016 04:45","9518","9332"
"07.01.2016 04:45 - 07.01.2016 05:00","9577","9479"
"07.01.2016 05:00 - 07.01.2016 05:15","9647","9579"
"07.01.2016 05:15 - 07.01.2016 05:30","9725","9761"
"07.01.2016 05:30 - 07.01.2016 05:45","9818","9900"
"07.01.2016 05:45 - 07.01.2016 06:00","9804","10097"
"07.01.2016 06:00 - 07.01.2016 06:15","9869","10453"
"07.01.2016 06:15 - 07.01.2016 06:30","10079","10811"
"07.01.2016 06:30 - 07.01.2016 06:45","10303","11104"
"07.01.2016 06:45 - 07.01.2016 07:00","10484","11550"
"07.01.2016 07:00 - 07.01.2016 07:15","10714","11927"
"07.01.2016 07:15 - 07.01.2016 07:30","10835","12146"
"07.01.2016 07:30 - 07.01.2016 07:45","11143","12280"
"07.01.2016 07:45 - 07.01.2016 08:00","11113","12359"
"07.01.2016 08:00 - 07.01.2016 08:15","11073","12373"
"07.01.2016 08:15 - 07.01.2016 08:30","11098","12440"
"07.01.2016 08:30 - 07.01.2016 08:45","11045","12362"
"07.01.2016 08:45 - 07.01.2016 09:00","10999","12290"
"07.01.2016 09:00 - 07.01.2016 09:15","10949","12300"
"07.01.2016 09:15 - 07.01.2016 09:30","10853","12302"
"07.01.2016 09:30 - 07.01.2016 09:45","10966","12470"
"07.01.2016 09:45 - 07.01.2016 10:00","10859","12535"
"07.01.2016 10:00 - 07.01.2016 10:15","10784","12557"
"07.01.2016 10:15 - 07.01.2016 10:30","10767","12599"
"07.01.2016 10:30 - 07.01.2016 10:45","10812","12646"
"07.01.2016 10:45 - 07.01.2016 11:00","10845","12646"
"07.01.2016 11:00 - 07.01.2016 11:15","10855","12698"
"07.01.2016 11:15 - 07.01.2016 11:30","10934","12838"
"07.01.2016 11:30 - 07.01.2016 11:45","11033","12790"
"07.01.2016 11:45 - 07.01.2016 12:00","11066","12727"
"07.01.2016 12:00 - 07.01.2016 12:15","10994","12600"
"07.01.2016 12:15 - 07.01.2016 12:30","10960","12630"
"07.01.2016 12:30 - 07.01.2016 12:45","10985","12633"
"07.01.2016 12:45 - 07.01.2016 13:00","11068","12652"
"07.01.2016 13:00 - 07.01.2016 13:15","11056","12653"
"07.01.2016 13:15 - 07.01.2016 13:30","11068","12540"
"07.01.2016 13:30 - 07.01.2016 13:45","11007","12121"
"07.01.2016 13:45 - 07.01.2016 14:00","11011","12237"
"07.01.2016 14:00 - 07.01.2016 14:15","11121","12148"
"07.01.2016 14:15 - 07.01.2016 14:30","11155","12342"
"07.01.2016 14:30 - 07.01.2016 14:45","11167","12390"
"07.01.2016 14:45 - 07.01.2016 15:00","11109","12287"
"07.01.2016 15:00 - 07.01.2016 15:15","11071","12282"
"07.01.2016 15:15 - 07.01.2016 15:30","10986","12194"
"07.01.2016 15:30 - 07.01.2016 15:45","11014","12031"
"07.01.2016 15:45 - 07.01.2016 16:00","11076","12160"
"07.01.2016 16:00 - 07.01.2016 16:15","11128","12205"
"07.01.2016 16:15 - 07.01.2016 16:30","11200","12333"
"07.01.2016 16:30 - 07.01.2016 16:45","11331","12574"
"07.01.2016 16:45 - 07.01.2016 17:00","11389","12830"
"07.01.2016 17:00 - 07.01.2016 17:15","11317","12875"
"07.01.2016 17:15 - 07.01.2016 17:30","11322","12956"
"07.01.2016 17:30 - 07.01.2016 17:45","11335","13000"
"07.01.2016 17:45 - 07.01.2016 18:00","11389","13098"
"07.01.2016 18:00 - 07.01.2016 18:15","11250","13180"
"07.01.2016 18:15 - 07.01.2016 18:30","11100","13023"
"07.01.2016 18:30 - 07.01.2016 18:45","11029","13059"
"07.01.2016 18:45 - 07.01.2016 19:00","10948","13037"
"07.01.2016 19:00 - 07.01.2016 19:15","11104","12995"
"07.01.2016 19:15 - 07.01.2016 19:30","11074","12945"
"07.01.2016 19:30 - 07.01.2016 19:45","11090","12609"
"07.01.2016 19:45 - 07.01.2016 20:00","11125","12649"
"07.01.2016 20:00 - 07.01.2016 20:15","11090","12291"
"07.01.2016 20:15 - 07.01.2016 20:30","10908","12043"
"07.01.2016 20:30 - 07.01.2016 20:45","10760","11901"
"07.01.2016 20:45 - 07.01.2016 21:00","10648","11623"
"07.01.2016 21:00 - 07.01.2016 21:15","10587","11353"
"07.01.2016 21:15 - 07.01.2016 21:30","10495","11159"
"07.01.2016 21:30 - 07.01.2016 21:45","10343","11039"
"07.01.2016 21:45 - 07.01.2016 22:00","10170","10922"
"07.01.2016 22:00 - 07.01.2016 22:15","10148","10981"
"07.01.2016 22:15 - 07.01.2016 22:30","10209","10904"
"07.01.2016 22:30 - 07.01.2016 22:45","10111","10697"
"07.01.2016 22:45 - 07.01.2016 23:00","9920","10386"
"07.01.2016 23:00 - 07.01.2016 23:15","9606","10175"
"07.01.2016 23:15 - 07.01.2016 23:30","9512","9941"
"07.01.2016 23:30 - 07.01.2016 23:45","9558","9839"
"07.01.2016 23:45 - 08.01.2016 00:00","9712","9609"
"08.01.2016 00:00 - 08.01.2016 00:15","9705","9708"
"08.01.2016 00:15 - 08.01.2016 00:30","9702","9604"
"08.01.2016 00:30 - 08.01.2016 00:45","9712","9451"
"08.01.2016 00:45 - 08.01.2016 01:00","9687","9460"
"08.01.2016 01:00 - 08.01.2016 01:15","9656","9475"
"08.01.2016 01:15 - 08.01.2016 01:30","9635","9402"
"08.01.2016 01:30 - 08.01.2016 01:45","9630","9355"
"08.01.2016 01:45 - 08.01.2016 02:00","9620","9200"
"08.01.2016 02:00 - 08.01.2016 02:15","9603","9005"
"08.01.2016 02:15 - 08.01.2016 02:30","9598","9147"
"08.01.2016 02:30 - 08.01.2016 02:45","9607","9238"
"08.01.2016 02:45 - 08.01.2016 03:00","9638","9157"
"08.01.2016 03:00 - 08.01.2016 03:15","9658","9150"
"08.01.2016 03:15 - 08.01.2016 03:30","9693","9338"
"08.01.2016 03:30 - 08.01.2016 03:45","9704","9331"
"08.01.2016 03:45 - 08.01.2016 04:00","9717","9421"
"08.01.2016 04:00 - 08.01.2016 04:15","9735","9501"
"08.01.2016 04:15 - 08.01.2016 04:30","9766","9577"
"08.01.2016 04:30 - 08.01.2016 04:45","9893","9501"
"08.01.2016 04:45 - 08.01.2016 05:00","9950","9371"
"08.01.2016 05:00 - 08.01.2016 05:15","10026","9776"
"08.01.2016 05:15 - 08.01.2016 05:30","10121","9839"
"08.01.2016 05:30 - 08.01.2016 05:45","10240","10052"
"08.01.2016 05:45 - 08.01.2016 06:00","10262","10289"
"08.01.2016 06:00 - 08.01.2016 06:15","10394","10521"
"08.01.2016 06:15 - 08.01.2016 06:30","10551","10964"
"08.01.2016 06:30 - 08.01.2016 06:45","10723","11336"
"08.01.2016 06:45 - 08.01.2016 07:00","10846","11636"
"08.01.2016 07:00 - 08.01.2016 07:15","11066","11927"
"08.01.2016 07:15 - 08.01.2016 07:30","11211","12003"
"08.01.2016 07:30 - 08.01.2016 07:45","11333","12376"
"08.01.2016 07:45 - 08.01.2016 08:00","11379","12586"
"08.01.2016 08:00 - 08.01.2016 08:15","11347","12689"
"08.01.2016 08:15 - 08.01.2016 08:30","11370","12600"
"08.01.2016 08:30 - 08.01.2016 08:45","11324","12866"
"08.01.2016 08:45 - 08.01.2016 09:00","11330","12871"
"08.01.2016 09:00 - 08.01.2016 09:15","11322","12871"
"08.01.2016 09:15 - 08.01.2016 09:30","11263","13068"
"08.01.2016 09:30 - 08.01.2016 09:45","11398","13109"
"08.01.2016 09:45 - 08.01.2016 10:00","11300","12879"
"08.01.2016 10:00 - 08.01.2016 10:15","11282","12796"
"08.01.2016 10:15 - 08.01.2016 10:30","11265","12789"
"08.01.2016 10:30 - 08.01.2016 10:45","11284","12779"
"08.01.2016 10:45 - 08.01.2016 11:00","11272","12752"
"08.01.2016 11:00 - 08.01.2016 11:15","11295","12792"
"08.01.2016 11:15 - 08.01.2016 11:30","11345","12845"
"08.01.2016 11:30 - 08.01.2016 11:45","11397","12845"
"08.01.2016 11:45 - 08.01.2016 12:00","11404","12807"
"08.01.2016 12:00 - 08.01.2016 12:15","11325","12835"
"08.01.2016 12:15 - 08.01.2016 12:30","11245","12954"
"08.01.2016 12:30 - 08.01.2016 12:45","11247","12625"
"08.01.2016 12:45 - 08.01.2016 13:00","11278","12508"
"08.01.2016 13:00 - 08.01.2016 13:15","11261","12458"
"08.01.2016 13:15 - 08.01.2016 13:30","11282","12289"
"08.01.2016 13:30 - 08.01.2016 13:45","11209","12177"
"08.01.2016 13:45 - 08.01.2016 14:00","11219","12049"
"08.01.2016 14:00 - 08.01.2016 14:15","11318","12117"
"08.01.2016 14:15 - 08.01.2016 14:30","11283","12247"
"08.01.2016 14:30 - 08.01.2016 14:45","11251","12078"
"08.01.2016 14:45 - 08.01.2016 15:00","11225","12116"
"08.01.2016 15:00 - 08.01.2016 15:15","11185","12182"
"08.01.2016 15:15 - 08.01.2016 15:30","11102","12122"
"08.01.2016 15:30 - 08.01.2016 15:45","11057","12072"
"08.01.2016 15:45 - 08.01.2016 16:00","11107","12210"
"08.01.2016 16:00 - 08.01.2016 16:15","11152","12395"
"08.01.2016 16:15 - 08.01.2016 16:30","11219","12437"
"08.01.2016 16:30 - 08.01.2016 16:45","11301","12790"
"08.01.2016 16:45 - 08.01.2016 17:00","11341","12851"
"08.01.2016 17:00 - 08.01.2016 17:15","11302","13033"
"08.01.2016 17:15 - 08.01.2016 17:30","11297","13197"
"08.01.2016 17:30 - 08.01.2016 17:45","11314","13204"
"08.01.2016 17:45 - 08.01.2016 18:00","11404","13223"
"08.01.2016 18:00 - 08.01.2016 18:15","11314","13124"
"08.01.2016 18:15 - 08.01.2016 18:30","11208","13113"
"08.01.2016 18:30 - 08.01.2016 18:45","11192","13186"
"08.01.2016 18:45 - 08.01.2016 19:00","11127","13010"
"08.01.2016 19:00 - 08.01.2016 19:15","11241","12825"
"08.01.2016 19:15 - 08.01.2016 19:30","11198","12753"
"08.01.2016 19:30 - 08.01.2016 19:45","11217","12701"
"08.01.2016 19:45 - 08.01.2016 20:00","11250","12756"
"08.01.2016 20:00 - 08.01.2016 20:15","11194","12267"
"08.01.2016 20:15 - 08.01.2016 20:30","11013","12006"
"08.01.2016 20:30 - 08.01.2016 20:45","10859","11947"
"08.01.2016 20:45 - 08.01.2016 21:00","10695","11462"
"08.01.2016 21:00 - 08.01.2016 21:15","10565","11209"
"08.01.2016 21:15 - 08.01.2016 21:30","10474","11138"
"08.01.2016 21:30 - 08.01.2016 21:45","10328","10893"
"08.01.2016 21:45 - 08.01.2016 22:00","10083","10640"
"08.01.2016 22:00 - 08.01.2016 22:15","10017","10572"
"08.01.2016 22:15 - 08.01.2016 22:30","10064","10599"
"08.01.2016 22:30 - 08.01.2016 22:45","9990","10506"
"08.01.2016 22:45 - 08.01.2016 23:00","9782","10485"
"08.01.2016 23:00 - 08.01.2016 23:15","9462","10014"
"08.01.2016 23:15 - 08.01.2016 23:30","9363","10043"
"08.01.2016 23:30 - 08.01.2016 23:45","9390","10055"
"08.01.2016 23:45 - 09.01.2016 00:00","9660","9789"
"09.01.2016 00:00 - 09.01.2016 00:15","9961","9466"
"09.01.2016 00:15 - 09.01.2016 00:30","10018","9188"
"09.01.2016 00:30 - 09.01.2016 00:45","10034","9167"
"09.01.2016 00:45 - 09.01.2016 01:00","10017","9048"
"09.01.2016 01:00 - 09.01.2016 01:15","9990","9008"
"09.01.2016 01:15 - 09.01.2016 01:30","9981","8913"
"09.01.2016 01:30 - 09.01.2016 01:45","9970","8959"
"09.01.2016 01:45 - 09.01.2016 02:00","9954","8857"
"09.01.2016 02:00 - 09.01.2016 02:15","9922","8774"
"09.01.2016 02:15 - 09.01.2016 02:30","9919","8783"
"09.01.2016 02:30 - 09.01.2016 02:45","9917","8816"
"09.01.2016 02:45 - 09.01.2016 03:00","9921","8814"
"09.01.2016 03:00 - 09.01.2016 03:15","9929","8804"
"09.01.2016 03:15 - 09.01.2016 03:30","9937","8813"
"09.01.2016 03:30 - 09.01.2016 03:45","9904","8914"
"09.01.2016 03:45 - 09.01.2016 04:00","9862","8835"
"09.01.2016 04:00 - 09.01.2016 04:15","9817","8855"
"09.01.2016 04:15 - 09.01.2016 04:30","9812","8917"
"09.01.2016 04:30 - 09.01.2016 04:45","9846","9023"
"09.01.2016 04:45 - 09.01.2016 05:00","9828","8886"
"09.01.2016 05:00 - 09.01.2016 05:15","9782","8728"
"09.01.2016 05:15 - 09.01.2016 05:30","9805","8625"
"09.01.2016 05:30 - 09.01.2016 05:45","9788","8504"
"09.01.2016 05:45 - 09.01.2016 06:00","9686","8301"
"09.01.2016 06:00 - 09.01.2016 06:15","9580","8151"
"09.01.2016 06:15 - 09.01.2016 06:30","9685","8238"
"09.01.2016 06:30 - 09.01.2016 06:45","9805","8321"
"09.01.2016 06:45 - 09.01.2016 07:00","9912","8347"
"09.01.2016 07:00 - 09.01.2016 07:15","10057","8477"
"09.01.2016 07:15 - 09.01.2016 07:30","10108","8654"
"09.01.2016 07:30 - 09.01.2016 07:45","10292","8942"
"09.01.2016 07:45 - 09.01.2016 08:00","10323","9150"
"09.01.2016 08:00 - 09.01.2016 08:15","10314","9336"
"09.01.2016 08:15 - 09.01.2016 08:30","10345","9394"
"09.01.2016 08:30 - 09.01.2016 08:45","10389","9449"
"09.01.2016 08:45 - 09.01.2016 09:00","10425","9866"
"09.01.2016 09:00 - 09.01.2016 09:15","10427","10056"
"09.01.2016 09:15 - 09.01.2016 09:30","10412","10219"
"09.01.2016 09:30 - 09.01.2016 09:45","10567","10084"
"09.01.2016 09:45 - 09.01.2016 10:00","10516","10188"
"09.01.2016 10:00 - 09.01.2016 10:15","10480","10263"
"09.01.2016 10:15 - 09.01.2016 10:30","10470","10440"
"09.01.2016 10:30 - 09.01.2016 10:45","10505","10530"
"09.01.2016 10:45 - 09.01.2016 11:00","10576","10534"
"09.01.2016 11:00 - 09.01.2016 11:15","10622","10747"
"09.01.2016 11:15 - 09.01.2016 11:30","10711","10988"
"09.01.2016 11:30 - 09.01.2016 11:45","10814","10984"
"09.01.2016 11:45 - 09.01.2016 12:00","10862","10836"
"09.01.2016 12:00 - 09.01.2016 12:15","10765","10566"
"09.01.2016 12:15 - 09.01.2016 12:30","10704","10400"
"09.01.2016 12:30 - 09.01.2016 12:45","10678","10186"
"09.01.2016 12:45 - 09.01.2016 13:00","10697","10028"
"09.01.2016 13:00 - 09.01.2016 13:15","10665","10004"
"09.01.2016 13:15 - 09.01.2016 13:30","10681","9970"
"09.01.2016 13:30 - 09.01.2016 13:45","10602","10065"
"09.01.2016 13:45 - 09.01.2016 14:00","10541","9926"
"09.01.2016 14:00 - 09.01.2016 14:15","10606","9936"
"09.01.2016 14:15 - 09.01.2016 14:30","10571","9784"
"09.01.2016 14:30 - 09.01.2016 14:45","10549","9885"
"09.01.2016 14:45 - 09.01.2016 15:00","10558","9832"
"09.01.2016 15:00 - 09.01.2016 15:15","10557","9777"
"09.01.2016 15:15 - 09.01.2016 15:30","10476","9565"
"09.01.2016 15:30 - 09.01.2016 15:45","10548","9626"
"09.01.2016 15:45 - 09.01.2016 16:00","10615","9601"
"09.01.2016 16:00 - 09.01.2016 16:15","10682","9763"
"09.01.2016 16:15 - 09.01.2016 16:30","10751","9946"
"09.01.2016 16:30 - 09.01.2016 16:45","10889","10267"
"09.01.2016 16:45 - 09.01.2016 17:00","10982","10481"
"09.01.2016 17:00 - 09.01.2016 17:15","10971","10885"
"09.01.2016 17:15 - 09.01.2016 17:30","10990","10970"
"09.01.2016 17:30 - 09.01.2016 17:45","11031","11072"
"09.01.2016 17:45 - 09.01.2016 18:00","11119","11000"
"09.01.2016 18:00 - 09.01.2016 18:15","10993","11132"
"09.01.2016 18:15 - 09.01.2016 18:30","10882","11071"
"09.01.2016 18:30 - 09.01.2016 18:45","10820","11133"
"09.01.2016 18:45 - 09.01.2016 19:00","10721","11002"
"09.01.2016 19:00 - 09.01.2016 19:15","10833","11030"
"09.01.2016 19:15 - 09.01.2016 19:30","10799","10977"
"09.01.2016 19:30 - 09.01.2016 19:45","10830","10933"
"09.01.2016 19:45 - 09.01.2016 20:00","10776","10825"
"09.01.2016 20:00 - 09.01.2016 20:15","10746","10559"
