"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"05.01.2017 12:15 - 05.01.2017 12:30","12457","12795"
"05.01.2017 12:30 - 05.01.2017 12:45","12245","12962"
"05.01.2017 12:45 - 05.01.2017 13:00","12448","12868"
"05.01.2017 13:00 - 05.01.2017 13:15","12303","12537"
"05.01.2017 13:15 - 05.01.2017 13:30","12225","12572"
"05.01.2017 13:30 - 05.01.2017 13:45","12164","12624"
"05.01.2017 13:45 - 05.01.2017 14:00","12010","12648"
"05.01.2017 14:00 - 05.01.2017 14:15","11983","12627"
"05.01.2017 14:15 - 05.01.2017 14:30","11794","12635"
"05.01.2017 14:30 - 05.01.2017 14:45","11962","12350"
"05.01.2017 14:45 - 05.01.2017 15:00","11956","12281"
"05.01.2017 15:00 - 05.01.2017 15:15","11293","12477"
"05.01.2017 15:15 - 05.01.2017 15:30","11854","12657"
"05.01.2017 15:30 - 05.01.2017 15:45","11877","12443"
"05.01.2017 15:45 - 05.01.2017 16:00","11846","12317"
"05.01.2017 16:00 - 05.01.2017 16:15","12090","12350"
"05.01.2017 16:15 - 05.01.2017 16:30","11622","12593"
"05.01.2017 16:30 - 05.01.2017 16:45","11042","12876"
"05.01.2017 16:45 - 05.01.2017 17:00","12411","13029"
"05.01.2017 17:00 - 05.01.2017 17:15","12539","13079"
"05.01.2017 17:15 - 05.01.2017 17:30","12583","13216"
"05.01.2017 17:30 - 05.01.2017 17:45","12731","13370"
"05.01.2017 17:45 - 05.01.2017 18:00","12756","13394"
"05.01.2017 18:00 - 05.01.2017 18:15","12698","13370"
"05.01.2017 18:15 - 05.01.2017 18:30","12702","13363"
"05.01.2017 18:30 - 05.01.2017 18:45","12730","13320"
"05.01.2017 18:45 - 05.01.2017 19:00","12734","13133"
"05.01.2017 19:00 - 05.01.2017 19:15","12677","13045"
"05.01.2017 19:15 - 05.01.2017 19:30","12584","13007"
"05.01.2017 19:30 - 05.01.2017 19:45","12581","12937"
"05.01.2017 19:45 - 05.01.2017 20:00","12504","13087"
"05.01.2017 20:00 - 05.01.2017 20:15","12317","12958"
"05.01.2017 20:15 - 05.01.2017 20:30","11932","12505"
"05.01.2017 20:30 - 05.01.2017 20:45","11578","12219"
"05.01.2017 20:45 - 05.01.2017 21:00","11514","11971"
"05.01.2017 21:00 - 05.01.2017 21:15","10992","11735"
"05.01.2017 21:15 - 05.01.2017 21:30","10912","11574"
"05.01.2017 21:30 - 05.01.2017 21:45","11100","11310"
"05.01.2017 21:45 - 05.01.2017 22:00","11130","11520"
"05.01.2017 22:00 - 05.01.2017 22:15","11084","11439"
"05.01.2017 22:15 - 05.01.2017 22:30","11036","11316"
"05.01.2017 22:30 - 05.01.2017 22:45","10901","10986"
"05.01.2017 22:45 - 05.01.2017 23:00","10505","11017"
"05.01.2017 23:00 - 05.01.2017 23:15","10114","10921"
"05.01.2017 23:15 - 05.01.2017 23:30","9908","10841"
"05.01.2017 23:30 - 05.01.2017 23:45","9748","10546"
"05.01.2017 23:45 - 06.01.2017 00:00","9715","10561"
"06.01.2017 00:00 - 06.01.2017 00:15","9872","10403"
"06.01.2017 00:15 - 06.01.2017 00:30","9849","10241"
"06.01.2017 00:30 - 06.01.2017 00:45","9772","10140"
"06.01.2017 00:45 - 06.01.2017 01:00","9699","10017"
"06.01.2017 01:00 - 06.01.2017 01:15","9625","9976"
"06.01.2017 01:15 - 06.01.2017 01:30","9571","9946"
"06.01.2017 01:30 - 06.01.2017 01:45","9540","9919"
"06.01.2017 01:45 - 06.01.2017 02:00","9521","9846"
"06.01.2017 02:00 - 06.01.2017 02:15","9512","9724"
"06.01.2017 02:15 - 06.01.2017 02:30","9503","9771"
"06.01.2017 02:30 - 06.01.2017 02:45","9527","9670"
"06.01.2017 02:45 - 06.01.2017 03:00","9554","9594"
"06.01.2017 03:00 - 06.01.2017 03:15","9582","9676"
"06.01.2017 03:15 - 06.01.2017 03:30","9581","9644"
"06.01.2017 03:30 - 06.01.2017 03:45","9593","9653"
"06.01.2017 03:45 - 06.01.2017 04:00","9608","9574"
"06.01.2017 04:00 - 06.01.2017 04:15","9765","9730"
"06.01.2017 04:15 - 06.01.2017 04:30","9788","9737"
"06.01.2017 04:30 - 06.01.2017 04:45","9829","9770"
"06.01.2017 04:45 - 06.01.2017 05:00","9906","9839"
"06.01.2017 05:00 - 06.01.2017 05:15","10025","10037"
"06.01.2017 05:15 - 06.01.2017 05:30","10044","10086"
"06.01.2017 05:30 - 06.01.2017 05:45","10192","10197"
"06.01.2017 05:45 - 06.01.2017 06:00","10301","10199"
"06.01.2017 06:00 - 06.01.2017 06:15","10483","10413"
"06.01.2017 06:15 - 06.01.2017 06:30","10805","10771"
"06.01.2017 06:30 - 06.01.2017 06:45","11058","10955"
"06.01.2017 06:45 - 06.01.2017 07:00","11318","11302"
"06.01.2017 07:00 - 06.01.2017 07:15","11633","11649"
"06.01.2017 07:15 - 06.01.2017 07:30","11833","12137"
"06.01.2017 07:30 - 06.01.2017 07:45","12137","12331"
"06.01.2017 07:45 - 06.01.2017 08:00","12186","12496"
"06.01.2017 08:00 - 06.01.2017 08:15","12279","12751"
"06.01.2017 08:15 - 06.01.2017 08:30","12262","12719"
"06.01.2017 08:30 - 06.01.2017 08:45","12250","12583"
"06.01.2017 08:45 - 06.01.2017 09:00","12295","12565"
"06.01.2017 09:00 - 06.01.2017 09:15","12379","12473"
"06.01.2017 09:15 - 06.01.2017 09:30","12244","12578"
"06.01.2017 09:30 - 06.01.2017 09:45","12252","12690"
"06.01.2017 09:45 - 06.01.2017 10:00","12446","12818"
"06.01.2017 10:00 - 06.01.2017 10:15","12523","12783"
"06.01.2017 10:15 - 06.01.2017 10:30","12534","12737"
"06.01.2017 10:30 - 06.01.2017 10:45","12556","12781"
"06.01.2017 10:45 - 06.01.2017 11:00","12593","12798"
"06.01.2017 11:00 - 06.01.2017 11:15","12642","12761"
"06.01.2017 11:15 - 06.01.2017 11:30","12695","12787"
"06.01.2017 11:30 - 06.01.2017 11:45","12721","12674"
"06.01.2017 11:45 - 06.01.2017 12:00","12571","12581"
"06.01.2017 12:00 - 06.01.2017 12:15","12404","12618"
"06.01.2017 12:15 - 06.01.2017 12:30","12500","12622"
"06.01.2017 12:30 - 06.01.2017 12:45","12296","12499"
"06.01.2017 12:45 - 06.01.2017 13:00","12452","12437"
"06.01.2017 13:00 - 06.01.2017 13:15","12262","12406"
"06.01.2017 13:15 - 06.01.2017 13:30","12176","12265"
"06.01.2017 13:30 - 06.01.2017 13:45","12107","12121"
"06.01.2017 13:45 - 06.01.2017 14:00","11950","12010"
"06.01.2017 14:00 - 06.01.2017 14:15","11927","12100"
"06.01.2017 14:15 - 06.01.2017 14:30","11728","12141"
"06.01.2017 14:30 - 06.01.2017 14:45","11905","12090"
"06.01.2017 14:45 - 06.01.2017 15:00","11938","12108"
"06.01.2017 15:00 - 06.01.2017 15:15","11227","11982"
"06.01.2017 15:15 - 06.01.2017 15:30","11836","11978"
"06.01.2017 15:30 - 06.01.2017 15:45","11866","11867"
"06.01.2017 15:45 - 06.01.2017 16:00","11823","11812"
"06.01.2017 16:00 - 06.01.2017 16:15","12078","11754"
"06.01.2017 16:15 - 06.01.2017 16:30","11615","11948"
"06.01.2017 16:30 - 06.01.2017 16:45","10984","12202"
"06.01.2017 16:45 - 06.01.2017 17:00","12355","12335"
"06.01.2017 17:00 - 06.01.2017 17:15","12506","12334"
"06.01.2017 17:15 - 06.01.2017 17:30","12566","12376"
"06.01.2017 17:30 - 06.01.2017 17:45","12728","12359"
"06.01.2017 17:45 - 06.01.2017 18:00","12761","12456"
"06.01.2017 18:00 - 06.01.2017 18:15","12689","12421"
"06.01.2017 18:15 - 06.01.2017 18:30","12658","12342"
"06.01.2017 18:30 - 06.01.2017 18:45","12658","12416"
"06.01.2017 18:45 - 06.01.2017 19:00","12662","12427"
"06.01.2017 19:00 - 06.01.2017 19:15","12634","12450"
"06.01.2017 19:15 - 06.01.2017 19:30","12537","12425"
"06.01.2017 19:30 - 06.01.2017 19:45","12515","12450"
"06.01.2017 19:45 - 06.01.2017 20:00","12430","12364"
"06.01.2017 20:00 - 06.01.2017 20:15","12237","12207"
"06.01.2017 20:15 - 06.01.2017 20:30","11893","11832"
"06.01.2017 20:30 - 06.01.2017 20:45","11605","11701"
"06.01.2017 20:45 - 06.01.2017 21:00","11515","11403"
"06.01.2017 21:00 - 06.01.2017 21:15","10921","11159"
"06.01.2017 21:15 - 06.01.2017 21:30","10903","11126"
"06.01.2017 21:30 - 06.01.2017 21:45","11014","10910"
"06.01.2017 21:45 - 06.01.2017 22:00","11094","10982"
"06.01.2017 22:00 - 06.01.2017 22:15","11068","10889"
"06.01.2017 22:15 - 06.01.2017 22:30","11017","10837"
"06.01.2017 22:30 - 06.01.2017 22:45","10894","10822"
"06.01.2017 22:45 - 06.01.2017 23:00","10549","10665"
"06.01.2017 23:00 - 06.01.2017 23:15","10222","10342"
"06.01.2017 23:15 - 06.01.2017 23:30","10040","10255"
"06.01.2017 23:30 - 06.01.2017 23:45","9890","10129"
"06.01.2017 23:45 - 07.01.2017 00:00","9618","10014"
"07.01.2017 00:00 - 07.01.2017 00:15","9221","9763"
"07.01.2017 00:15 - 07.01.2017 00:30","9044","9768"
"07.01.2017 00:30 - 07.01.2017 00:45","8921","9639"
"07.01.2017 00:45 - 07.01.2017 01:00","8821","9500"
"07.01.2017 01:00 - 07.01.2017 01:15","8734","9249"
"07.01.2017 01:15 - 07.01.2017 01:30","8672","9232"
"07.01.2017 01:30 - 07.01.2017 01:45","8632","9275"
"07.01.2017 01:45 - 07.01.2017 02:00","8611","9379"
"07.01.2017 02:00 - 07.01.2017 02:15","8588","9194"
"07.01.2017 02:15 - 07.01.2017 02:30","8565","9174"
"07.01.2017 02:30 - 07.01.2017 02:45","8577","9199"
"07.01.2017 02:45 - 07.01.2017 03:00","8605","9254"
"07.01.2017 03:00 - 07.01.2017 03:15","8653","9123"
"07.01.2017 03:15 - 07.01.2017 03:30","8682","8909"
"07.01.2017 03:30 - 07.01.2017 03:45","8665","8966"
"07.01.2017 03:45 - 07.01.2017 04:00","8639","8991"
"07.01.2017 04:00 - 07.01.2017 04:15","8721","8884"
"07.01.2017 04:15 - 07.01.2017 04:30","8727","8810"
"07.01.2017 04:30 - 07.01.2017 04:45","8762","8915"
"07.01.2017 04:45 - 07.01.2017 05:00","8784","8750"
"07.01.2017 05:00 - 07.01.2017 05:15","8874","8686"
"07.01.2017 05:15 - 07.01.2017 05:30","8785","8717"
"07.01.2017 05:30 - 07.01.2017 05:45","8936","8711"
"07.01.2017 05:45 - 07.01.2017 06:00","8994","8554"
"07.01.2017 06:00 - 07.01.2017 06:15","9082","8366"
"07.01.2017 06:15 - 07.01.2017 06:30","9288","8484"
"07.01.2017 06:30 - 07.01.2017 06:45","9552","8632"
"07.01.2017 06:45 - 07.01.2017 07:00","9814","8748"
"07.01.2017 07:00 - 07.01.2017 07:15","10085","8887"
"07.01.2017 07:15 - 07.01.2017 07:30","10282","8882"
"07.01.2017 07:30 - 07.01.2017 07:45","10662","9139"
"07.01.2017 07:45 - 07.01.2017 08:00","10716","9352"
"07.01.2017 08:00 - 07.01.2017 08:15","10777","9512"
"07.01.2017 08:15 - 07.01.2017 08:30","10874","9755"
"07.01.2017 08:30 - 07.01.2017 08:45","10932","10117"
"07.01.2017 08:45 - 07.01.2017 09:00","10990","10108"
"07.01.2017 09:00 - 07.01.2017 09:15","11091","10338"
"07.01.2017 09:15 - 07.01.2017 09:30","11208","10645"
"07.01.2017 09:30 - 07.01.2017 09:45","11289","10852"
"07.01.2017 09:45 - 07.01.2017 10:00","11270","10887"
"07.01.2017 10:00 - 07.01.2017 10:15","11361","11122"
"07.01.2017 10:15 - 07.01.2017 10:30","11408","11362"
"07.01.2017 10:30 - 07.01.2017 10:45","11437","11497"
"07.01.2017 10:45 - 07.01.2017 11:00","11524","11599"
"07.01.2017 11:00 - 07.01.2017 11:15","11603","11740"
"07.01.2017 11:15 - 07.01.2017 11:30","11714","11895"
"07.01.2017 11:30 - 07.01.2017 11:45","11769","11969"
"07.01.2017 11:45 - 07.01.2017 12:00","11406","11873"
"07.01.2017 12:00 - 07.01.2017 12:15","11505","11775"
"07.01.2017 12:15 - 07.01.2017 12:30","11564","11633"
"07.01.2017 12:30 - 07.01.2017 12:45","11363","11477"
"07.01.2017 12:45 - 07.01.2017 13:00","11354","11412"
"07.01.2017 13:00 - 07.01.2017 13:15","11317","11302"
"07.01.2017 13:15 - 07.01.2017 13:30","11253","11123"
"07.01.2017 13:30 - 07.01.2017 13:45","11182","10968"
"07.01.2017 13:45 - 07.01.2017 14:00","10888","10992"
"07.01.2017 14:00 - 07.01.2017 14:15","10873","11036"
"07.01.2017 14:15 - 07.01.2017 14:30","10670","10925"
"07.01.2017 14:30 - 07.01.2017 14:45","10792","10792"
"07.01.2017 14:45 - 07.01.2017 15:00","11169","10818"
"07.01.2017 15:00 - 07.01.2017 15:15","11359","10729"
"07.01.2017 15:15 - 07.01.2017 15:30","10917","10858"
"07.01.2017 15:30 - 07.01.2017 15:45","10918","10919"
"07.01.2017 15:45 - 07.01.2017 16:00","10924","10789"
"07.01.2017 16:00 - 07.01.2017 16:15","11128","10979"
"07.01.2017 16:15 - 07.01.2017 16:30","11145","11244"
"07.01.2017 16:30 - 07.01.2017 16:45","11265","11443"
"07.01.2017 16:45 - 07.01.2017 17:00","11264","11590"
"07.01.2017 17:00 - 07.01.2017 17:15","11449","11787"
"07.01.2017 17:15 - 07.01.2017 17:30","11508","11866"
"07.01.2017 17:30 - 07.01.2017 17:45","11695","11715"
"07.01.2017 17:45 - 07.01.2017 18:00","11694","11976"
"07.01.2017 18:00 - 07.01.2017 18:15","11627","12122"
"07.01.2017 18:15 - 07.01.2017 18:30","11737","11876"
"07.01.2017 18:30 - 07.01.2017 18:45","11679","11805"
"07.01.2017 18:45 - 07.01.2017 19:00","11672","11925"
"07.01.2017 19:00 - 07.01.2017 19:15","11674","11862"
"07.01.2017 19:15 - 07.01.2017 19:30","11629","11685"
"07.01.2017 19:30 - 07.01.2017 19:45","11580","11430"
"07.01.2017 19:45 - 07.01.2017 20:00","11459","11266"
"07.01.2017 20:00 - 07.01.2017 20:15","11231","11053"
"07.01.2017 20:15 - 07.01.2017 20:30","11122","10665"
"07.01.2017 20:30 - 07.01.2017 20:45","10667","10394"
"07.01.2017 20:45 - 07.01.2017 21:00","10557","10351"
"07.01.2017 21:00 - 07.01.2017 21:15","10171","10107"
"07.01.2017 21:15 - 07.01.2017 21:30","10093","9811"
"07.01.2017 21:30 - 07.01.2017 21:45","10078","9750"
"07.01.2017 21:45 - 07.01.2017 22:00","10295","9771"
"07.01.2017 22:00 - 07.01.2017 22:15","10319","10027"
"07.01.2017 22:15 - 07.01.2017 22:30","10213","9895"
"07.01.2017 22:30 - 07.01.2017 22:45","10073","9857"
"07.01.2017 22:45 - 07.01.2017 23:00","9721","9688"
"07.01.2017 23:00 - 07.01.2017 23:15","9328","9580"
"07.01.2017 23:15 - 07.01.2017 23:30","9128","9250"
"07.01.2017 23:30 - 07.01.2017 23:45","8994","9329"
"07.01.2017 23:45 - 08.01.2017 00:00","8928","9061"
"08.01.2017 00:00 - 08.01.2017 00:15","8922","8840"
"08.01.2017 00:15 - 08.01.2017 00:30","8839","8734"
"08.01.2017 00:30 - 08.01.2017 00:45","8724","8778"
"08.01.2017 00:45 - 08.01.2017 01:00","8616","8680"
"08.01.2017 01:00 - 08.01.2017 01:15","8522","8488"
"08.01.2017 01:15 - 08.01.2017 01:30","8457","8553"
"08.01.2017 01:30 - 08.01.2017 01:45","8415","8479"
"08.01.2017 01:45 - 08.01.2017 02:00","8393","8217"
"08.01.2017 02:00 - 08.01.2017 02:15","8366","8190"
"08.01.2017 02:15 - 08.01.2017 02:30","8332","8380"
"08.01.2017 02:30 - 08.01.2017 02:45","8327","8236"
"08.01.2017 02:45 - 08.01.2017 03:00","8351","8171"
"08.01.2017 03:00 - 08.01.2017 03:15","8387","8191"
"08.01.2017 03:15 - 08.01.2017 03:30","8407","8169"
"08.01.2017 03:30 - 08.01.2017 03:45","8386","8017"
"08.01.2017 03:45 - 08.01.2017 04:00","8351","7900"
"08.01.2017 04:00 - 08.01.2017 04:15","8417","8073"
"08.01.2017 04:15 - 08.01.2017 04:30","8409","8117"
"08.01.2017 04:30 - 08.01.2017 04:45","8411","8103"
"08.01.2017 04:45 - 08.01.2017 05:00","8395","8061"
"08.01.2017 05:00 - 08.01.2017 05:15","8451","8117"
"08.01.2017 05:15 - 08.01.2017 05:30","8326","7986"
"08.01.2017 05:30 - 08.01.2017 05:45","8423","7764"
"08.01.2017 05:45 - 08.01.2017 06:00","8415","7645"
"08.01.2017 06:00 - 08.01.2017 06:15","8390","7587"
"08.01.2017 06:15 - 08.01.2017 06:30","8578","7611"
"08.01.2017 06:30 - 08.01.2017 06:45","8792","7667"
"08.01.2017 06:45 - 08.01.2017 07:00","9034","7742"
"08.01.2017 07:00 - 08.01.2017 07:15","9265","7992"
"08.01.2017 07:15 - 08.01.2017 07:30","9452","8046"
"08.01.2017 07:30 - 08.01.2017 07:45","9541","8254"
"08.01.2017 07:45 - 08.01.2017 08:00","9678","8512"
"08.01.2017 08:00 - 08.01.2017 08:15","9789","8703"
"08.01.2017 08:15 - 08.01.2017 08:30","9876","8788"
"08.01.2017 08:30 - 08.01.2017 08:45","10021","9095"
"08.01.2017 08:45 - 08.01.2017 09:00","10133","9275"
"08.01.2017 09:00 - 08.01.2017 09:15","10240","9549"
"08.01.2017 09:15 - 08.01.2017 09:30","10432","9615"
"08.01.2017 09:30 - 08.01.2017 09:45","10501","9839"
"08.01.2017 09:45 - 08.01.2017 10:00","10506","9914"
"08.01.2017 10:00 - 08.01.2017 10:15","10618","9954"
"08.01.2017 10:15 - 08.01.2017 10:30","10687","10136"
"08.01.2017 10:30 - 08.01.2017 10:45","10729","10416"
"08.01.2017 10:45 - 08.01.2017 11:00","10866","10536"
"08.01.2017 11:00 - 08.01.2017 11:15","10983","10743"
"08.01.2017 11:15 - 08.01.2017 11:30","11133","10927"
"08.01.2017 11:30 - 08.01.2017 11:45","11220","11174"
"08.01.2017 11:45 - 08.01.2017 12:00","10899","11085"
"08.01.2017 12:00 - 08.01.2017 12:15","10894","10676"
"08.01.2017 12:15 - 08.01.2017 12:30","10998","10492"
"08.01.2017 12:30 - 08.01.2017 12:45","10652","10230"
"08.01.2017 12:45 - 08.01.2017 13:00","10633","10125"
"08.01.2017 13:00 - 08.01.2017 13:15","10555","10020"
"08.01.2017 13:15 - 08.01.2017 13:30","10524","9801"
"08.01.2017 13:30 - 08.01.2017 13:45","10505","9722"
"08.01.2017 13:45 - 08.01.2017 14:00","10085","9697"
"08.01.2017 14:00 - 08.01.2017 14:15","10035","9696"
"08.01.2017 14:15 - 08.01.2017 14:30","9799","9620"
"08.01.2017 14:30 - 08.01.2017 14:45","9942","9713"
"08.01.2017 14:45 - 08.01.2017 15:00","10342","9623"
"08.01.2017 15:00 - 08.01.2017 15:15","10521","9525"
"08.01.2017 15:15 - 08.01.2017 15:30","10086","9572"
"08.01.2017 15:30 - 08.01.2017 15:45","10093","9709"
"08.01.2017 15:45 - 08.01.2017 16:00","10125","9695"
"08.01.2017 16:00 - 08.01.2017 16:15","10406","9660"
"08.01.2017 16:15 - 08.01.2017 16:30","10434","9868"
"08.01.2017 16:30 - 08.01.2017 16:45","10476","10325"
"08.01.2017 16:45 - 08.01.2017 17:00","10486","10586"
"08.01.2017 17:00 - 08.01.2017 17:15","10755","10735"
"08.01.2017 17:15 - 08.01.2017 17:30","10842","10868"
"08.01.2017 17:30 - 08.01.2017 17:45","11162","11035"
"08.01.2017 17:45 - 08.01.2017 18:00","11091","11054"
"08.01.2017 18:00 - 08.01.2017 18:15","11093","11028"
"08.01.2017 18:15 - 08.01.2017 18:30","11289","11067"
"08.01.2017 18:30 - 08.01.2017 18:45","11236","11006"
"08.01.2017 18:45 - 08.01.2017 19:00","11215","11055"
"08.01.2017 19:00 - 08.01.2017 19:15","11231","10977"
"08.01.2017 19:15 - 08.01.2017 19:30","11225","10767"
"08.01.2017 19:30 - 08.01.2017 19:45","11132","10870"
"08.01.2017 19:45 - 08.01.2017 20:00","10822","10658"
"08.01.2017 20:00 - 08.01.2017 20:15","10728","10420"
"08.01.2017 20:15 - 08.01.2017 20:30","10644","10098"
"08.01.2017 20:30 - 08.01.2017 20:45","10038","10082"
"08.01.2017 20:45 - 08.01.2017 21:00","10086","9898"
"08.01.2017 21:00 - 08.01.2017 21:15","9602","9626"
"08.01.2017 21:15 - 08.01.2017 21:30","9536","9478"
"08.01.2017 21:30 - 08.01.2017 21:45","9743","9593"
"08.01.2017 21:45 - 08.01.2017 22:00","10039","9723"
"08.01.2017 22:00 - 08.01.2017 22:15","10087","9747"
"08.01.2017 22:15 - 08.01.2017 22:30","9986","9750"
"08.01.2017 22:30 - 08.01.2017 22:45","9859","9723"
"08.01.2017 22:45 - 08.01.2017 23:00","9448","9560"
"08.01.2017 23:00 - 08.01.2017 23:15","9002","9314"
"08.01.2017 23:15 - 08.01.2017 23:30","8793","9249"
"08.01.2017 23:30 - 08.01.2017 23:45","8650","9059"
"08.01.2017 23:45 - 09.01.2017 00:00","8641","9010"
"09.01.2017 00:00 - 09.01.2017 00:15","8807","8733"
"09.01.2017 00:15 - 09.01.2017 00:30","8765","8753"
"09.01.2017 00:30 - 09.01.2017 00:45","8698","8756"
"09.01.2017 00:45 - 09.01.2017 01:00","8628","8530"
"09.01.2017 01:00 - 09.01.2017 01:15","8554","8518"
"09.01.2017 01:15 - 09.01.2017 01:30","8496","8480"
"09.01.2017 01:30 - 09.01.2017 01:45","8480","8432"
"09.01.2017 01:45 - 09.01.2017 02:00","8476","8370"
"09.01.2017 02:00 - 09.01.2017 02:15","8483","8372"
"09.01.2017 02:15 - 09.01.2017 02:30","8466","8387"
"09.01.2017 02:30 - 09.01.2017 02:45","8487","8493"
"09.01.2017 02:45 - 09.01.2017 03:00","8535","8432"
"09.01.2017 03:00 - 09.01.2017 03:15","8569","8407"
"09.01.2017 03:15 - 09.01.2017 03:30","8541","8563"
"09.01.2017 03:30 - 09.01.2017 03:45","8572","8649"
"09.01.2017 03:45 - 09.01.2017 04:00","8631","8539"
"09.01.2017 04:00 - 09.01.2017 04:15","8875","8573"
"09.01.2017 04:15 - 09.01.2017 04:30","8936","8727"
"09.01.2017 04:30 - 09.01.2017 04:45","9007","8868"
"09.01.2017 04:45 - 09.01.2017 05:00","9118","8948"
"09.01.2017 05:00 - 09.01.2017 05:15","9327","9215"
"09.01.2017 05:15 - 09.01.2017 05:30","9431","9465"
"09.01.2017 05:30 - 09.01.2017 05:45","9609","9491"
"09.01.2017 05:45 - 09.01.2017 06:00","9792","9795"
"09.01.2017 06:00 - 09.01.2017 06:15","10054","10167"
"09.01.2017 06:15 - 09.01.2017 06:30","10501","10700"
"09.01.2017 06:30 - 09.01.2017 06:45","10779","10967"
"09.01.2017 06:45 - 09.01.2017 07:00","11100","11363"
"09.01.2017 07:00 - 09.01.2017 07:15","11416","11662"
"09.01.2017 07:15 - 09.01.2017 07:30","11620","11855"
"09.01.2017 07:30 - 09.01.2017 07:45","11798","12112"
"09.01.2017 07:45 - 09.01.2017 08:00","12005","12304"
"09.01.2017 08:00 - 09.01.2017 08:15","12160","12214"
"09.01.2017 08:15 - 09.01.2017 08:30","12063","12354"
"09.01.2017 08:30 - 09.01.2017 08:45","12050","12391"
"09.01.2017 08:45 - 09.01.2017 09:00","12108","12456"
"09.01.2017 09:00 - 09.01.2017 09:15","12153","12268"
"09.01.2017 09:15 - 09.01.2017 09:30","12060","12005"
"09.01.2017 09:30 - 09.01.2017 09:45","12076","12402"
"09.01.2017 09:45 - 09.01.2017 10:00","12188","12404"
"09.01.2017 10:00 - 09.01.2017 10:15","12264","12394"
"09.01.2017 10:15 - 09.01.2017 10:30","12274","12388"
"09.01.2017 10:30 - 09.01.2017 10:45","12285","12388"
"09.01.2017 10:45 - 09.01.2017 11:00","12360","12335"
"09.01.2017 11:00 - 09.01.2017 11:15","12413","12474"
"09.01.2017 11:15 - 09.01.2017 11:30","12495","12718"
"09.01.2017 11:30 - 09.01.2017 11:45","12519","12799"
"09.01.2017 11:45 - 09.01.2017 12:00","12946","12710"
"09.01.2017 12:00 - 09.01.2017 12:15","12303","12576"
"09.01.2017 12:15 - 09.01.2017 12:30","12372","12637"
"09.01.2017 12:30 - 09.01.2017 12:45","12179","12692"
"09.01.2017 12:45 - 09.01.2017 13:00","12344","12568"
"09.01.2017 13:00 - 09.01.2017 13:15","12274","12559"
"09.01.2017 13:15 - 09.01.2017 13:30","12034","12542"
"09.01.2017 13:30 - 09.01.2017 13:45","11922","12464"
"09.01.2017 13:45 - 09.01.2017 14:00","11890","12327"
"09.01.2017 14:00 - 09.01.2017 14:15","11842","12360"
"09.01.2017 14:15 - 09.01.2017 14:30","11740","12420"
"09.01.2017 14:30 - 09.01.2017 14:45","11690","12448"
"09.01.2017 14:45 - 09.01.2017 15:00","11350","12374"
"09.01.2017 15:00 - 09.01.2017 15:15","9796","12303"
"09.01.2017 15:15 - 09.01.2017 15:30","11688","12282"
"09.01.2017 15:30 - 09.01.2017 15:45","11823","12218"
"09.01.2017 15:45 - 09.01.2017 16:00","11695","12215"
"09.01.2017 16:00 - 09.01.2017 16:15","11967","12191"
"09.01.2017 16:15 - 09.01.2017 16:30","10940","12252"
"09.01.2017 16:30 - 09.01.2017 16:45","11604","12340"
"09.01.2017 16:45 - 09.01.2017 17:00","12269","12565"
"09.01.2017 17:00 - 09.01.2017 17:15","12409","12668"
"09.01.2017 17:15 - 09.01.2017 17:30","12506","12707"
"09.01.2017 17:30 - 09.01.2017 17:45","12684","12705"
"09.01.2017 17:45 - 09.01.2017 18:00","12775","12846"
"09.01.2017 18:00 - 09.01.2017 18:15","12753","12717"
"09.01.2017 18:15 - 09.01.2017 18:30","12658","12666"
"09.01.2017 18:30 - 09.01.2017 18:45","12745","12648"
"09.01.2017 18:45 - 09.01.2017 19:00","12765","12647"
"09.01.2017 19:00 - 09.01.2017 19:15","12689","12543"
"09.01.2017 19:15 - 09.01.2017 19:30","12536","12508"
