"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"01.10.2015 13:45 - 01.10.2015 14:00","10535","10997"
"01.10.2015 14:00 - 01.10.2015 14:15","10510","11090"
"01.10.2015 14:15 - 01.10.2015 14:30","10563","10952"
"01.10.2015 14:30 - 01.10.2015 14:45","10517","10959"
"01.10.2015 14:45 - 01.10.2015 15:00","10475","10903"
"01.10.2015 15:00 - 01.10.2015 15:15","10471","10821"
"01.10.2015 15:15 - 01.10.2015 15:30","10377","10666"
"01.10.2015 15:30 - 01.10.2015 15:45","10293","10579"
"01.10.2015 15:45 - 01.10.2015 16:00","10331","10518"
"01.10.2015 16:00 - 01.10.2015 16:15","10354","10442"
"01.10.2015 16:15 - 01.10.2015 16:30","10343","10416"
"01.10.2015 16:30 - 01.10.2015 16:45","10376","10334"
"01.10.2015 16:45 - 01.10.2015 17:00","10420","10309"
"01.10.2015 17:00 - 01.10.2015 17:15","10360","10276"
"01.10.2015 17:15 - 01.10.2015 17:30","10303","10364"
"01.10.2015 17:30 - 01.10.2015 17:45","10318","10460"
"01.10.2015 17:45 - 01.10.2015 18:00","10383","10659"
"01.10.2015 18:00 - 01.10.2015 18:15","10315","10693"
"01.10.2015 18:15 - 01.10.2015 18:30","10327","10708"
"01.10.2015 18:30 - 01.10.2015 18:45","10408","10798"
"01.10.2015 18:45 - 01.10.2015 19:00","10472","11065"
"01.10.2015 19:00 - 01.10.2015 19:15","10622","11433"
"01.10.2015 19:15 - 01.10.2015 19:30","10598","11695"
"01.10.2015 19:30 - 01.10.2015 19:45","10647","11702"
"01.10.2015 19:45 - 01.10.2015 20:00","10809","11736"
"01.10.2015 20:00 - 01.10.2015 20:15","10806","11353"
"01.10.2015 20:15 - 01.10.2015 20:30","10712","11075"
"01.10.2015 20:30 - 01.10.2015 20:45","10479","10772"
"01.10.2015 20:45 - 01.10.2015 21:00","10197","10565"
"01.10.2015 21:00 - 01.10.2015 21:15","10127","10358"
"01.10.2015 21:15 - 01.10.2015 21:30","9930","9947"
"01.10.2015 21:30 - 01.10.2015 21:45","9576","9751"
"01.10.2015 21:45 - 01.10.2015 22:00","9245","9648"
"01.10.2015 22:00 - 01.10.2015 22:15","8913","9516"
"01.10.2015 22:15 - 01.10.2015 22:30","8895","9220"
"01.10.2015 22:30 - 01.10.2015 22:45","8634","8954"
"01.10.2015 22:45 - 01.10.2015 23:00","8334","8700"
"01.10.2015 23:00 - 01.10.2015 23:15","8005","8656"
"01.10.2015 23:15 - 01.10.2015 23:30","7826","8421"
"01.10.2015 23:30 - 01.10.2015 23:45","7696","8212"
"01.10.2015 23:45 - 02.10.2015 00:00","7607","8111"
"02.10.2015 00:00 - 02.10.2015 00:15","7368","7958"
"02.10.2015 00:15 - 02.10.2015 00:30","7214","7806"
"02.10.2015 00:30 - 02.10.2015 00:45","7090","7733"
"02.10.2015 00:45 - 02.10.2015 01:00","6994","7526"
"02.10.2015 01:00 - 02.10.2015 01:15","6949","7512"
"02.10.2015 01:15 - 02.10.2015 01:30","6906","7396"
"02.10.2015 01:30 - 02.10.2015 01:45","6833","7371"
"02.10.2015 01:45 - 02.10.2015 02:00","6759","7362"
"02.10.2015 02:00 - 02.10.2015 02:15","6686","7302"
"02.10.2015 02:15 - 02.10.2015 02:30","6642","7341"
"02.10.2015 02:30 - 02.10.2015 02:45","6652","7178"
"02.10.2015 02:45 - 02.10.2015 03:00","6680","7286"
"02.10.2015 03:00 - 02.10.2015 03:15","6694","7381"
"02.10.2015 03:15 - 02.10.2015 03:30","6743","7519"
"02.10.2015 03:30 - 02.10.2015 03:45","6821","7354"
"02.10.2015 03:45 - 02.10.2015 04:00","6910","7473"
"02.10.2015 04:00 - 02.10.2015 04:15","7020","7785"
"02.10.2015 04:15 - 02.10.2015 04:30","7020","7904"
"02.10.2015 04:30 - 02.10.2015 04:45","7300","7752"
"02.10.2015 04:45 - 02.10.2015 05:00","7471","8103"
"02.10.2015 05:00 - 02.10.2015 05:15","7750","8366"
"02.10.2015 05:15 - 02.10.2015 05:30","7937","8577"
"02.10.2015 05:30 - 02.10.2015 05:45","8214","8759"
"02.10.2015 05:45 - 02.10.2015 06:00","8494","9152"
"02.10.2015 06:00 - 02.10.2015 06:15","8960","9694"
"02.10.2015 06:15 - 02.10.2015 06:30","9300","10052"
"02.10.2015 06:30 - 02.10.2015 06:45","9517","10565"
"02.10.2015 06:45 - 02.10.2015 07:00","9517","10691"
"02.10.2015 07:00 - 02.10.2015 07:15","9989","10871"
"02.10.2015 07:15 - 02.10.2015 07:30","10193","11000"
"02.10.2015 07:30 - 02.10.2015 07:45","10421","11122"
"02.10.2015 07:45 - 02.10.2015 08:00","10605","11214"
"02.10.2015 08:00 - 02.10.2015 08:15","10573","11199"
"02.10.2015 08:15 - 02.10.2015 08:30","10620","11360"
"02.10.2015 08:30 - 02.10.2015 08:45","10633","11361"
"02.10.2015 08:45 - 02.10.2015 09:00","10623","11145"
"02.10.2015 09:00 - 02.10.2015 09:15","10593","11158"
"02.10.2015 09:15 - 02.10.2015 09:30","10618","11302"
"02.10.2015 09:30 - 02.10.2015 09:45","10661","11375"
"02.10.2015 09:45 - 02.10.2015 10:00","10636","11379"
"02.10.2015 10:00 - 02.10.2015 10:15","10689","11422"
"02.10.2015 10:15 - 02.10.2015 10:30","10680","11411"
"02.10.2015 10:30 - 02.10.2015 10:45","10680","11352"
"02.10.2015 10:45 - 02.10.2015 11:00","10660","11288"
"02.10.2015 11:00 - 02.10.2015 11:15","10748","11376"
"02.10.2015 11:15 - 02.10.2015 11:30","10851","11284"
"02.10.2015 11:30 - 02.10.2015 11:45","10863","11358"
"02.10.2015 11:45 - 02.10.2015 12:00","10879","11198"
"02.10.2015 12:00 - 02.10.2015 12:15","10772","10941"
"02.10.2015 12:15 - 02.10.2015 12:30","10670","10867"
"02.10.2015 12:30 - 02.10.2015 12:45","10594","10936"
"02.10.2015 12:45 - 02.10.2015 13:00","10521","10906"
"02.10.2015 13:00 - 02.10.2015 13:15","10494","293"
"02.10.2015 13:15 - 02.10.2015 13:30","10419","81"
"02.10.2015 13:30 - 02.10.2015 13:45","10353","84"
"02.10.2015 13:45 - 02.10.2015 14:00","10288","175"
"02.10.2015 14:00 - 02.10.2015 14:15","10214","689"
"02.10.2015 14:15 - 02.10.2015 14:30","10204","763"
"02.10.2015 14:30 - 02.10.2015 14:45","10120","616"
"02.10.2015 14:45 - 02.10.2015 15:00","10053","633"
"02.10.2015 15:00 - 02.10.2015 15:15","10029","416"
"02.10.2015 15:15 - 02.10.2015 15:30","9948","10463"
"02.10.2015 15:30 - 02.10.2015 15:45","9799","10272"
"02.10.2015 15:45 - 02.10.2015 16:00","9796","10118"
"02.10.2015 16:00 - 02.10.2015 16:15","9893","10244"
"02.10.2015 16:15 - 02.10.2015 16:30","9906","10182"
"02.10.2015 16:30 - 02.10.2015 16:45","9857","10111"
"02.10.2015 16:45 - 02.10.2015 17:00","9774","10138"
"02.10.2015 17:00 - 02.10.2015 17:15","9752","10103"
"02.10.2015 17:15 - 02.10.2015 17:30","9728","10240"
"02.10.2015 17:30 - 02.10.2015 17:45","9724","10286"
"02.10.2015 17:45 - 02.10.2015 18:00","9789","10436"
"02.10.2015 18:00 - 02.10.2015 18:15","9791","10405"
"02.10.2015 18:15 - 02.10.2015 18:30","9858","10302"
"02.10.2015 18:30 - 02.10.2015 18:45","9987","10391"
"02.10.2015 18:45 - 02.10.2015 19:00","10055","10642"
"02.10.2015 19:00 - 02.10.2015 19:15","10165","11065"
"02.10.2015 19:15 - 02.10.2015 19:30","10151","11197"
"02.10.2015 19:30 - 02.10.2015 19:45","10104","11115"
"02.10.2015 19:45 - 02.10.2015 20:00","10248","11062"
"02.10.2015 20:00 - 02.10.2015 20:15","10182","10937"
"02.10.2015 20:15 - 02.10.2015 20:30","10028","10662"
"02.10.2015 20:30 - 02.10.2015 20:45","9765","10515"
"02.10.2015 20:45 - 02.10.2015 21:00","9502","10076"
"02.10.2015 21:00 - 02.10.2015 21:15","9280","9986"
"02.10.2015 21:15 - 02.10.2015 21:30","9118","9746"
"02.10.2015 21:30 - 02.10.2015 21:45","8766","9535"
"02.10.2015 21:45 - 02.10.2015 22:00","8406","9274"
"02.10.2015 22:00 - 02.10.2015 22:15","8055","8980"
"02.10.2015 22:15 - 02.10.2015 22:30","8026","8939"
"02.10.2015 22:30 - 02.10.2015 22:45","7858","8717"
"02.10.2015 22:45 - 02.10.2015 23:00","7649","8540"
"02.10.2015 23:00 - 02.10.2015 23:15","7457","8227"
"02.10.2015 23:15 - 02.10.2015 23:30","7321","8064"
"02.10.2015 23:30 - 02.10.2015 23:45","7150","7907"
"02.10.2015 23:45 - 03.10.2015 00:00","7065","7757"
"03.10.2015 00:00 - 03.10.2015 00:15","7064","7567"
"03.10.2015 00:15 - 03.10.2015 00:30","6970","7517"
"03.10.2015 00:30 - 03.10.2015 00:45","6846","7321"
"03.10.2015 00:45 - 03.10.2015 01:00","6744","7300"
"03.10.2015 01:00 - 03.10.2015 01:15","6649","7181"
"03.10.2015 01:15 - 03.10.2015 01:30","6614","7092"
"03.10.2015 01:30 - 03.10.2015 01:45","6535","7080"
"03.10.2015 01:45 - 03.10.2015 02:00","6446","7055"
"03.10.2015 02:00 - 03.10.2015 02:15","6369","7065"
"03.10.2015 02:15 - 03.10.2015 02:30","6311","6965"
"03.10.2015 02:30 - 03.10.2015 02:45","6256","6896"
"03.10.2015 02:45 - 03.10.2015 03:00","6195","6831"
"03.10.2015 03:00 - 03.10.2015 03:15","6169","6794"
"03.10.2015 03:15 - 03.10.2015 03:30","6156","6737"
"03.10.2015 03:30 - 03.10.2015 03:45","6156","6666"
"03.10.2015 03:45 - 03.10.2015 04:00","6111","6740"
"03.10.2015 04:00 - 03.10.2015 04:15","6145","6854"
"03.10.2015 04:15 - 03.10.2015 04:30","6122","6842"
"03.10.2015 04:30 - 03.10.2015 04:45","6090","6756"
"03.10.2015 04:45 - 03.10.2015 05:00","6099","6707"
"03.10.2015 05:00 - 03.10.2015 05:15","6148","6894"
"03.10.2015 05:15 - 03.10.2015 05:30","6062","6773"
"03.10.2015 05:30 - 03.10.2015 05:45","6049","6726"
"03.10.2015 05:45 - 03.10.2015 06:00","5936","6631"
"03.10.2015 06:00 - 03.10.2015 06:15","5857","6751"
"03.10.2015 06:15 - 03.10.2015 06:30","5840","6869"
"03.10.2015 06:30 - 03.10.2015 06:45","5775","6909"
"03.10.2015 06:45 - 03.10.2015 07:00","5747","6968"
"03.10.2015 07:00 - 03.10.2015 07:15","5792","6930"
"03.10.2015 07:15 - 03.10.2015 07:30","5821","7122"
"03.10.2015 07:30 - 03.10.2015 07:45","5971","7259"
"03.10.2015 07:45 - 03.10.2015 08:00","6189","7477"
"03.10.2015 08:00 - 03.10.2015 08:15","6335","7704"
"03.10.2015 08:15 - 03.10.2015 08:30","6468","7916"
"03.10.2015 08:30 - 03.10.2015 08:45","6609","8253"
"03.10.2015 08:45 - 03.10.2015 09:00","6685","8140"
"03.10.2015 09:00 - 03.10.2015 09:15","6823","8233"
"03.10.2015 09:15 - 03.10.2015 09:30","6962","8267"
"03.10.2015 09:30 - 03.10.2015 09:45","7007","8467"
"03.10.2015 09:45 - 03.10.2015 10:00","7099","8683"
"03.10.2015 10:00 - 03.10.2015 10:15","7254","8496"
"03.10.2015 10:15 - 03.10.2015 10:30","7257","8617"
"03.10.2015 10:30 - 03.10.2015 10:45","7278","8669"
"03.10.2015 10:45 - 03.10.2015 11:00","7393","8788"
"03.10.2015 11:00 - 03.10.2015 11:15","7628","8828"
"03.10.2015 11:15 - 03.10.2015 11:30","7841","9014"
"03.10.2015 11:30 - 03.10.2015 11:45","7978","9007"
"03.10.2015 11:45 - 03.10.2015 12:00","8038","9153"
"03.10.2015 12:00 - 03.10.2015 12:15","7767","8772"
"03.10.2015 12:15 - 03.10.2015 12:30","7657","8722"
"03.10.2015 12:30 - 03.10.2015 12:45","7438","8495"
"03.10.2015 12:45 - 03.10.2015 13:00","7250","8350"
"03.10.2015 13:00 - 03.10.2015 13:15","7157","8281"
"03.10.2015 13:15 - 03.10.2015 13:30","7036","8123"
"03.10.2015 13:30 - 03.10.2015 13:45","6947","8005"
"03.10.2015 13:45 - 03.10.2015 14:00","6863","7920"
"03.10.2015 14:00 - 03.10.2015 14:15","6790","8014"
"03.10.2015 14:15 - 03.10.2015 14:30","6745","7864"
"03.10.2015 14:30 - 03.10.2015 14:45","6721","7921"
"03.10.2015 14:45 - 03.10.2015 15:00","6682","7825"
"03.10.2015 15:00 - 03.10.2015 15:15","6710","7967"
"03.10.2015 15:15 - 03.10.2015 15:30","6709","7910"
"03.10.2015 15:30 - 03.10.2015 15:45","6677","7922"
"03.10.2015 15:45 - 03.10.2015 16:00","6717","7903"
"03.10.2015 16:00 - 03.10.2015 16:15","6795","7921"
"03.10.2015 16:15 - 03.10.2015 16:30","6803","7942"
"03.10.2015 16:30 - 03.10.2015 16:45","6893","7946"
"03.10.2015 16:45 - 03.10.2015 17:00","6964","7827"
"03.10.2015 17:00 - 03.10.2015 17:15","7029","7942"
"03.10.2015 17:15 - 03.10.2015 17:30","7052","8109"
"03.10.2015 17:30 - 03.10.2015 17:45","7224","8127"
"03.10.2015 17:45 - 03.10.2015 18:00","7225","8042"
"03.10.2015 18:00 - 03.10.2015 18:15","7423","8177"
"03.10.2015 18:15 - 03.10.2015 18:30","7630","8322"
"03.10.2015 18:30 - 03.10.2015 18:45","7772","8395"
"03.10.2015 18:45 - 03.10.2015 19:00","7874","8585"
"03.10.2015 19:00 - 03.10.2015 19:15","7956","8968"
"03.10.2015 19:15 - 03.10.2015 19:30","8009","9013"
"03.10.2015 19:30 - 03.10.2015 19:45","8018","8907"
"03.10.2015 19:45 - 03.10.2015 20:00","8014","8728"
"03.10.2015 20:00 - 03.10.2015 20:15","8099","8714"
"03.10.2015 20:15 - 03.10.2015 20:30","8058","8562"
"03.10.2015 20:30 - 03.10.2015 20:45","7800","8336"
"03.10.2015 20:45 - 03.10.2015 21:00","7664","8209"
"03.10.2015 21:00 - 03.10.2015 21:15","7600","7991"
"03.10.2015 21:15 - 03.10.2015 21:30","7443","7951"
"03.10.2015 21:30 - 03.10.2015 21:45","7213","7881"
"03.10.2015 21:45 - 03.10.2015 22:00","7061","7867"
"03.10.2015 22:00 - 03.10.2015 22:15","6904","7752"
"03.10.2015 22:15 - 03.10.2015 22:30","6911","7624"
"03.10.2015 22:30 - 03.10.2015 22:45","6802","7525"
"03.10.2015 22:45 - 03.10.2015 23:00","6682","7371"
"03.10.2015 23:00 - 03.10.2015 23:15","6572","7371"
"03.10.2015 23:15 - 03.10.2015 23:30","6468","7134"
"03.10.2015 23:30 - 03.10.2015 23:45","6376","6999"
"03.10.2015 23:45 - 04.10.2015 00:00","6215","6825"
"04.10.2015 00:00 - 04.10.2015 00:15","5898","6833"
"04.10.2015 00:15 - 04.10.2015 00:30","5752","6631"
"04.10.2015 00:30 - 04.10.2015 00:45","5645","6498"
"04.10.2015 00:45 - 04.10.2015 01:00","5583","6413"
"04.10.2015 01:00 - 04.10.2015 01:15","5536","6328"
"04.10.2015 01:15 - 04.10.2015 01:30","5478","6326"
"04.10.2015 01:30 - 04.10.2015 01:45","5430","6096"
"04.10.2015 01:45 - 04.10.2015 02:00","5410","6232"
"04.10.2015 02:00 - 04.10.2015 02:15","5385","6118"
"04.10.2015 02:15 - 04.10.2015 02:30","5348","6065"
"04.10.2015 02:30 - 04.10.2015 02:45","5328","6005"
"04.10.2015 02:45 - 04.10.2015 03:00","5328","6046"
"04.10.2015 03:00 - 04.10.2015 03:15","5310","6049"
"04.10.2015 03:15 - 04.10.2015 03:30","5304","5978"
"04.10.2015 03:30 - 04.10.2015 03:45","5321","6066"
"04.10.2015 03:45 - 04.10.2015 04:00","5309","5972"
"04.10.2015 04:00 - 04.10.2015 04:15","5432","6087"
"04.10.2015 04:15 - 04.10.2015 04:30","5424","6072"
"04.10.2015 04:30 - 04.10.2015 04:45","5507","6137"
"04.10.2015 04:45 - 04.10.2015 05:00","5500","6218"
"04.10.2015 05:00 - 04.10.2015 05:15","5604","6370"
"04.10.2015 05:15 - 04.10.2015 05:30","5612","6233"
"04.10.2015 05:30 - 04.10.2015 05:45","5732","6202"
"04.10.2015 05:45 - 04.10.2015 06:00","5639","6204"
"04.10.2015 06:00 - 04.10.2015 06:15","5676","6394"
"04.10.2015 06:15 - 04.10.2015 06:30","5709","6508"
"04.10.2015 06:30 - 04.10.2015 06:45","5788","6427"
"04.10.2015 06:45 - 04.10.2015 07:00","5777","6570"
"04.10.2015 07:00 - 04.10.2015 07:15","5892","6497"
"04.10.2015 07:15 - 04.10.2015 07:30","6063","6530"
"04.10.2015 07:30 - 04.10.2015 07:45","6100","6801"
"04.10.2015 07:45 - 04.10.2015 08:00","6346","7048"
"04.10.2015 08:00 - 04.10.2015 08:15","6539","7224"
"04.10.2015 08:15 - 04.10.2015 08:30","6697","7293"
"04.10.2015 08:30 - 04.10.2015 08:45","6857","7642"
"04.10.2015 08:45 - 04.10.2015 09:00","6857","7754"
"04.10.2015 09:00 - 04.10.2015 09:15","7103","7947"
"04.10.2015 09:15 - 04.10.2015 09:30","7262","8106"
"04.10.2015 09:30 - 04.10.2015 09:45","7362","8367"
"04.10.2015 09:45 - 04.10.2015 10:00","7458","8452"
"04.10.2015 10:00 - 04.10.2015 10:15","7564","8474"
"04.10.2015 10:15 - 04.10.2015 10:30","7614","8601"
"04.10.2015 10:30 - 04.10.2015 10:45","7659","8703"
"04.10.2015 10:45 - 04.10.2015 11:00","7770","8983"
"04.10.2015 11:00 - 04.10.2015 11:15","7994","9373"
"04.10.2015 11:15 - 04.10.2015 11:30","8260","9423"
"04.10.2015 11:30 - 04.10.2015 11:45","8447","9247"
"04.10.2015 11:45 - 04.10.2015 12:00","8471","9101"
"04.10.2015 12:00 - 04.10.2015 12:15","8283","8827"
"04.10.2015 12:15 - 04.10.2015 12:30","8140","8572"
"04.10.2015 12:30 - 04.10.2015 12:45","7944","8379"
"04.10.2015 12:45 - 04.10.2015 13:00","7738","8269"
"04.10.2015 13:00 - 04.10.2015 13:15","7649","8183"
"04.10.2015 13:15 - 04.10.2015 13:30","7580","8086"
"04.10.2015 13:30 - 04.10.2015 13:45","7484","8153"
"04.10.2015 13:45 - 04.10.2015 14:00","7440","8010"
"04.10.2015 14:00 - 04.10.2015 14:15","7372","7974"
"04.10.2015 14:15 - 04.10.2015 14:30","7402","8098"
"04.10.2015 14:30 - 04.10.2015 14:45","7314","7952"
"04.10.2015 14:45 - 04.10.2015 15:00","7265","7872"
"04.10.2015 15:00 - 04.10.2015 15:15","7247","8067"
"04.10.2015 15:15 - 04.10.2015 15:30","7269","8058"
"04.10.2015 15:30 - 04.10.2015 15:45","7200","8096"
"04.10.2015 15:45 - 04.10.2015 16:00","7182","7966"
"04.10.2015 16:00 - 04.10.2015 16:15","7204","8133"
"04.10.2015 16:15 - 04.10.2015 16:30","7247","7955"
"04.10.2015 16:30 - 04.10.2015 16:45","7334","8098"
"04.10.2015 16:45 - 04.10.2015 17:00","7406","8059"
"04.10.2015 17:00 - 04.10.2015 17:15","7508","8051"
"04.10.2015 17:15 - 04.10.2015 17:30","7667","8192"
"04.10.2015 17:30 - 04.10.2015 17:45","7803","8417"
"04.10.2015 17:45 - 04.10.2015 18:00","7947","8512"
"04.10.2015 18:00 - 04.10.2015 18:15","8157","8566"
"04.10.2015 18:15 - 04.10.2015 18:30","8295","8687"
"04.10.2015 18:30 - 04.10.2015 18:45","8486","8864"
"04.10.2015 18:45 - 04.10.2015 19:00","8536","8984"
"04.10.2015 19:00 - 04.10.2015 19:15","8643","9123"
"04.10.2015 19:15 - 04.10.2015 19:30","8632","9350"
"04.10.2015 19:30 - 04.10.2015 19:45","8632","9254"
"04.10.2015 19:45 - 04.10.2015 20:00","8539","9060"
"04.10.2015 20:00 - 04.10.2015 20:15","8529","8955"
"04.10.2015 20:15 - 04.10.2015 20:30","8529","8806"
"04.10.2015 20:30 - 04.10.2015 20:45","8262","8636"
"04.10.2015 20:45 - 04.10.2015 21:00","8107","8338"
"04.10.2015 21:00 - 04.10.2015 21:15","8107","8120"
"04.10.2015 21:15 - 04.10.2015 21:30","7859","8084"
"04.10.2015 21:30 - 04.10.2015 21:45","7751","8085"
"04.10.2015 21:45 - 04.10.2015 22:00","7601","8111"
"04.10.2015 22:00 - 04.10.2015 22:15","7563","7966"
"04.10.2015 22:15 - 04.10.2015 22:30","7467","7905"
"04.10.2015 22:30 - 04.10.2015 22:45","7280","7819"
"04.10.2015 22:45 - 04.10.2015 23:00","7054","7680"
"04.10.2015 23:00 - 04.10.2015 23:15","6842","7477"
"04.10.2015 23:15 - 04.10.2015 23:30","6716","7359"
"04.10.2015 23:30 - 04.10.2015 23:45","6612","7316"
"04.10.2015 23:45 - 05.10.2015 00:00","6464","7123"
"05.10.2015 00:00 - 05.10.2015 00:15","6203","7018"
"05.10.2015 00:15 - 05.10.2015 00:30","6095","7002"
"05.10.2015 00:30 - 05.10.2015 00:45","5991","6915"
"05.10.2015 00:45 - 05.10.2015 01:00","5915","6886"
"05.10.2015 01:00 - 05.10.2015 01:15","5893","6680"
"05.10.2015 01:15 - 05.10.2015 01:30","5852","6666"
"05.10.2015 01:30 - 05.10.2015 01:45","5793","6592"
"05.10.2015 01:45 - 05.10.2015 02:00","5754","6622"
"05.10.2015 02:00 - 05.10.2015 02:15","5725","6590"
"05.10.2015 02:15 - 05.10.2015 02:30","5695","6581"
"05.10.2015 02:30 - 05.10.2015 02:45","5697","6576"
"05.10.2015 02:45 - 05.10.2015 03:00","5711","6699"
"05.10.2015 03:00 - 05.10.2015 03:15","5711","6637"
"05.10.2015 03:15 - 05.10.2015 03:30","5758","6678"
"05.10.2015 03:30 - 05.10.2015 03:45","5822","6728"
"05.10.2015 03:45 - 05.10.2015 04:00","5851","6846"
"05.10.2015 04:00 - 05.10.2015 04:15","6047","7030"
"05.10.2015 04:15 - 05.10.2015 04:30","6133","6965"
"05.10.2015 04:30 - 05.10.2015 04:45","6328","7138"
"05.10.2015 04:45 - 05.10.2015 05:00","6490","7530"
"05.10.2015 05:00 - 05.10.2015 05:15","6782","7783"
"05.10.2015 05:15 - 05.10.2015 05:30","6966","7961"
"05.10.2015 05:30 - 05.10.2015 05:45","7340","8241"
"05.10.2015 05:45 - 05.10.2015 06:00","7645","8660"
"05.10.2015 06:00 - 05.10.2015 06:15","8220","9128"
"05.10.2015 06:15 - 05.10.2015 06:30","8699","9552"
"05.10.2015 06:30 - 05.10.2015 06:45","8699","9968"
"05.10.2015 06:45 - 05.10.2015 07:00","9262","10393"
"05.10.2015 07:00 - 05.10.2015 07:15","9548","10680"
"05.10.2015 07:15 - 05.10.2015 07:30","9775","10736"
"05.10.2015 07:30 - 05.10.2015 07:45","10128","10701"
"05.10.2015 07:45 - 05.10.2015 08:00","10286","10988"
"05.10.2015 08:00 - 05.10.2015 08:15","10325","10864"
"05.10.2015 08:15 - 05.10.2015 08:30","10364","10750"
"05.10.2015 08:30 - 05.10.2015 08:45","10349","10463"
"05.10.2015 08:45 - 05.10.2015 09:00","10349","10538"
"05.10.2015 09:00 - 05.10.2015 09:15","10244","10343"
"05.10.2015 09:15 - 05.10.2015 09:30","10247","10501"
"05.10.2015 09:30 - 05.10.2015 09:45","10261","10787"
"05.10.2015 09:45 - 05.10.2015 10:00","10285","11033"
"05.10.2015 10:00 - 05.10.2015 10:15","10350","10840"
"05.10.2015 10:15 - 05.10.2015 10:30","10298","10874"
"05.10.2015 10:30 - 05.10.2015 10:45","10325","10805"
"05.10.2015 10:45 - 05.10.2015 11:00","10330","10830"
"05.10.2015 11:00 - 05.10.2015 11:15","10432","10851"
"05.10.2015 11:15 - 05.10.2015 11:30","10598","10881"
"05.10.2015 11:30 - 05.10.2015 11:45","10699","11078"
"05.10.2015 11:45 - 05.10.2015 12:00","10775","10997"
"05.10.2015 12:00 - 05.10.2015 12:15","10652","10587"
"05.10.2015 12:15 - 05.10.2015 12:30","10665","10710"
"05.10.2015 12:30 - 05.10.2015 12:45","10643","10883"
"05.10.2015 12:45 - 05.10.2015 13:00","10617","10942"
"05.10.2015 13:00 - 05.10.2015 13:15","10567","10960"
"05.10.2015 13:15 - 05.10.2015 13:30","10556","10718"
"05.10.2015 13:30 - 05.10.2015 13:45","10504","10668"
"05.10.2015 13:45 - 05.10.2015 14:00","10498","10571"
"05.10.2015 14:00 - 05.10.2015 14:15","10409","10527"
"05.10.2015 14:15 - 05.10.2015 14:30","10478","10561"
"05.10.2015 14:30 - 05.10.2015 14:45","10414","10582"
"05.10.2015 14:45 - 05.10.2015 15:00","10318","10724"
"05.10.2015 15:00 - 05.10.2015 15:15","10263","10778"
"05.10.2015 15:15 - 05.10.2015 15:30","10239","10678"
"05.10.2015 15:30 - 05.10.2015 15:45","10121","10683"
"05.10.2015 15:45 - 05.10.2015 16:00","10042","10624"
"05.10.2015 16:00 - 05.10.2015 16:15","10055","10528"
"05.10.2015 16:15 - 05.10.2015 16:30","10019","10557"
"05.10.2015 16:30 - 05.10.2015 16:45","10043","10526"
"05.10.2015 16:45 - 05.10.2015 17:00","9982","10591"
"05.10.2015 17:00 - 05.10.2015 17:15","9997","10742"
"05.10.2015 17:15 - 05.10.2015 17:30","10044","10692"
"05.10.2015 17:30 - 05.10.2015 17:45","10062","10610"
"05.10.2015 17:45 - 05.10.2015 18:00","10111","10739"
"05.10.2015 18:00 - 05.10.2015 18:15","10134","10750"
"05.10.2015 18:15 - 05.10.2015 18:30","10229","10867"
"05.10.2015 18:30 - 05.10.2015 18:45","10372","11094"
"05.10.2015 18:45 - 05.10.2015 19:00","10446","11508"
"05.10.2015 19:00 - 05.10.2015 19:15","10514","11749"
"05.10.2015 19:15 - 05.10.2015 19:30","10520","11818"
"05.10.2015 19:30 - 05.10.2015 19:45","10491","11741"
"05.10.2015 19:45 - 05.10.2015 20:00","10602","11828"
"05.10.2015 20:00 - 05.10.2015 20:15","10476","11484"
"05.10.2015 20:15 - 05.10.2015 20:30","10476","11004"
"05.10.2015 20:30 - 05.10.2015 20:45","10071","10763"
"05.10.2015 20:45 - 05.10.2015 21:00","9805","10679"
"05.10.2015 21:00 - 05.10.2015 21:15","9805","10426"
"05.10.2015 21:15 - 05.10.2015 21:30","9541","10133"
"05.10.2015 21:30 - 05.10.2015 21:45","9344","10095"
"05.10.2015 21:45 - 05.10.2015 22:00","9036","9742"
"05.10.2015 22:00 - 05.10.2015 22:15","8806","9504"
"05.10.2015 22:15 - 05.10.2015 22:30","8638","9304"
"05.10.2015 22:30 - 05.10.2015 22:45","8386","9284"
"05.10.2015 22:45 - 05.10.2015 23:00","8200","9133"
"05.10.2015 23:00 - 05.10.2015 23:15","8138","8995"
"05.10.2015 23:15 - 05.10.2015 23:30","8001","8786"
"05.10.2015 23:30 - 05.10.2015 23:45","7752","8661"
