"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(Amprion)","Actual Total Load [MW] - CTA|DE(Amprion)"
"18.04.2017 12:15 - 18.04.2017 12:30","26393","25582"
"18.04.2017 12:30 - 18.04.2017 12:45","26428","25649"
"18.04.2017 12:45 - 18.04.2017 13:00","26386","25819"
"18.04.2017 13:00 - 18.04.2017 13:15","26285","25679"
"18.04.2017 13:15 - 18.04.2017 13:30","26175","25716"
"18.04.2017 13:30 - 18.04.2017 13:45","26039","25735"
"18.04.2017 13:45 - 18.04.2017 14:00","25728","25347"
"18.04.2017 14:00 - 18.04.2017 14:15","25521","24763"
"18.04.2017 14:15 - 18.04.2017 14:30","25495","24845"
"18.04.2017 14:30 - 18.04.2017 14:45","25470","24649"
"18.04.2017 14:45 - 18.04.2017 15:00","25323","24957"
"18.04.2017 15:00 - 18.04.2017 15:15","25342","24703"
"18.04.2017 15:15 - 18.04.2017 15:30","25195","24568"
"18.04.2017 15:30 - 18.04.2017 15:45","24999","24608"
"18.04.2017 15:45 - 18.04.2017 16:00","24809","24629"
"18.04.2017 16:00 - 18.04.2017 16:15","24643","24580"
"18.04.2017 16:15 - 18.04.2017 16:30","24443","24762"
"18.04.2017 16:30 - 18.04.2017 16:45","24341","24517"
"18.04.2017 16:45 - 18.04.2017 17:00","24189","24337"
"18.04.2017 17:00 - 18.04.2017 17:15","24155","24340"
"18.04.2017 17:15 - 18.04.2017 17:30","24017","24218"
"18.04.2017 17:30 - 18.04.2017 17:45","23906","23885"
"18.04.2017 17:45 - 18.04.2017 18:00","23831","23793"
"18.04.2017 18:00 - 18.04.2017 18:15","23819","23889"
"18.04.2017 18:15 - 18.04.2017 18:30","23726","23969"
"18.04.2017 18:30 - 18.04.2017 18:45","23806","23998"
"18.04.2017 18:45 - 18.04.2017 19:00","23830","23897"
"18.04.2017 19:00 - 18.04.2017 19:15","23936","24142"
"18.04.2017 19:15 - 18.04.2017 19:30","23958","23565"
"18.04.2017 19:30 - 18.04.2017 19:45","23954","23888"
"18.04.2017 19:45 - 18.04.2017 20:00","23812","23496"
"18.04.2017 20:00 - 18.04.2017 20:15","23619","23587"
"18.04.2017 20:15 - 18.04.2017 20:30","23493","23198"
"18.04.2017 20:30 - 18.04.2017 20:45","23411","23273"
"18.04.2017 20:45 - 18.04.2017 21:00","23269","23404"
"18.04.2017 21:00 - 18.04.2017 21:15","23184","23346"
"18.04.2017 21:15 - 18.04.2017 21:30","23056","23093"
"18.04.2017 21:30 - 18.04.2017 21:45","22731","22976"
"18.04.2017 21:45 - 18.04.2017 22:00","22308","22725"
"18.04.2017 22:00 - 18.04.2017 22:15","21892","22202"
"18.04.2017 22:15 - 18.04.2017 22:30","21584","21749"
"18.04.2017 22:30 - 18.04.2017 22:45","21200","21457"
"18.04.2017 22:45 - 18.04.2017 23:00","20826","21208"
"18.04.2017 23:00 - 18.04.2017 23:15","20234","20759"
"18.04.2017 23:15 - 18.04.2017 23:30","19796","20505"
"18.04.2017 23:30 - 18.04.2017 23:45","19487","20079"
"18.04.2017 23:45 - 19.04.2017 00:00","19284","19707"
"19.04.2017 00:00 - 19.04.2017 00:15","19070","19298"
"19.04.2017 00:15 - 19.04.2017 00:30","18897","19171"
"19.04.2017 00:30 - 19.04.2017 00:45","18776","19149"
"19.04.2017 00:45 - 19.04.2017 01:00","18630","18987"
"19.04.2017 01:00 - 19.04.2017 01:15","18401","18770"
"19.04.2017 01:15 - 19.04.2017 01:30","18328","18732"
"19.04.2017 01:30 - 19.04.2017 01:45","18294","18648"
"19.04.2017 01:45 - 19.04.2017 02:00","18211","18679"
"19.04.2017 02:00 - 19.04.2017 02:15","18050","18678"
"19.04.2017 02:15 - 19.04.2017 02:30","18067","18531"
"19.04.2017 02:30 - 19.04.2017 02:45","18095","18435"
"19.04.2017 02:45 - 19.04.2017 03:00","18149","18630"
"19.04.2017 03:00 - 19.04.2017 03:15","18260","18603"
"19.04.2017 03:15 - 19.04.2017 03:30","18326","18629"
"19.04.2017 03:30 - 19.04.2017 03:45","18413","18590"
"19.04.2017 03:45 - 19.04.2017 04:00","18447","18610"
"19.04.2017 04:00 - 19.04.2017 04:15","18613","19018"
"19.04.2017 04:15 - 19.04.2017 04:30","18754","19065"
"19.04.2017 04:30 - 19.04.2017 04:45","18922","19044"
"19.04.2017 04:45 - 19.04.2017 05:00","19073","19124"
"19.04.2017 05:00 - 19.04.2017 05:15","19463","19414"
"19.04.2017 05:15 - 19.04.2017 05:30","19717","19642"
"19.04.2017 05:30 - 19.04.2017 05:45","20051","19789"
"19.04.2017 05:45 - 19.04.2017 06:00","20493","20471"
"19.04.2017 06:00 - 19.04.2017 06:15","21490","21566"
"19.04.2017 06:15 - 19.04.2017 06:30","22160","21972"
"19.04.2017 06:30 - 19.04.2017 06:45","22761","22394"
"19.04.2017 06:45 - 19.04.2017 07:00","23222","22913"
"19.04.2017 07:00 - 19.04.2017 07:15","23759","23277"
"19.04.2017 07:15 - 19.04.2017 07:30","24100","23567"
"19.04.2017 07:30 - 19.04.2017 07:45","24444","23981"
"19.04.2017 07:45 - 19.04.2017 08:00","24796","24310"
"19.04.2017 08:00 - 19.04.2017 08:15","25123","24535"
"19.04.2017 08:15 - 19.04.2017 08:30","25309","24702"
"19.04.2017 08:30 - 19.04.2017 08:45","25496","24848"
"19.04.2017 08:45 - 19.04.2017 09:00","25583","25112"
"19.04.2017 09:00 - 19.04.2017 09:15","25464","24895"
"19.04.2017 09:15 - 19.04.2017 09:30","25580","24943"
"19.04.2017 09:30 - 19.04.2017 09:45","25700","24593"
"19.04.2017 09:45 - 19.04.2017 10:00","25746","24879"
"19.04.2017 10:00 - 19.04.2017 10:15","25740","25432"
"19.04.2017 10:15 - 19.04.2017 10:30","25853","25036"
"19.04.2017 10:30 - 19.04.2017 10:45","25997","25264"
"19.04.2017 10:45 - 19.04.2017 11:00","26123","25841"
"19.04.2017 11:00 - 19.04.2017 11:15","26073","25763"
"19.04.2017 11:15 - 19.04.2017 11:30","26165","25947"
"19.04.2017 11:30 - 19.04.2017 11:45","26284","25977"
"19.04.2017 11:45 - 19.04.2017 12:00","26354","26065"
"19.04.2017 12:00 - 19.04.2017 12:15","26213","25887"
"19.04.2017 12:15 - 19.04.2017 12:30","26253","25816"
"19.04.2017 12:30 - 19.04.2017 12:45","26285","25866"
"19.04.2017 12:45 - 19.04.2017 13:00","26339","26029"
"19.04.2017 13:00 - 19.04.2017 13:15","26290","26173"
"19.04.2017 13:15 - 19.04.2017 13:30","26165","25805"
"19.04.2017 13:30 - 19.04.2017 13:45","26010","25571"
"19.04.2017 13:45 - 19.04.2017 14:00","25666","25185"
"19.04.2017 14:00 - 19.04.2017 14:15","25507","25055"
"19.04.2017 14:15 - 19.04.2017 14:30","25422","24986"
"19.04.2017 14:30 - 19.04.2017 14:45","25374","24831"
"19.04.2017 14:45 - 19.04.2017 15:00","25239","24672"
"19.04.2017 15:00 - 19.04.2017 15:15","25247","24700"
"19.04.2017 15:15 - 19.04.2017 15:30","25083","24554"
"19.04.2017 15:30 - 19.04.2017 15:45","24915","24339"
"19.04.2017 15:45 - 19.04.2017 16:00","24739","24221"
"19.04.2017 16:00 - 19.04.2017 16:15","24612","24253"
"19.04.2017 16:15 - 19.04.2017 16:30","24402","24021"
"19.04.2017 16:30 - 19.04.2017 16:45","24242","23857"
"19.04.2017 16:45 - 19.04.2017 17:00","24176","23943"
"19.04.2017 17:00 - 19.04.2017 17:15","24157","23698"
"19.04.2017 17:15 - 19.04.2017 17:30","24132","23838"
"19.04.2017 17:30 - 19.04.2017 17:45","24105","23669"
"19.04.2017 17:45 - 19.04.2017 18:00","24088","23635"
"19.04.2017 18:00 - 19.04.2017 18:15","24008","23663"
"19.04.2017 18:15 - 19.04.2017 18:30","23978","23633"
"19.04.2017 18:30 - 19.04.2017 18:45","24081","23591"
"19.04.2017 18:45 - 19.04.2017 19:00","24197","23608"
"19.04.2017 19:00 - 19.04.2017 19:15","24333","23757"
"19.04.2017 19:15 - 19.04.2017 19:30","24292","23668"
"19.04.2017 19:30 - 19.04.2017 19:45","24243","23616"
"19.04.2017 19:45 - 19.04.2017 20:00","24126","23571"
"19.04.2017 20:00 - 19.04.2017 20:15","23896","23453"
"19.04.2017 20:15 - 19.04.2017 20:30","23663","23223"
"19.04.2017 20:30 - 19.04.2017 20:45","23473","22993"
"19.04.2017 20:45 - 19.04.2017 21:00","23350","23260"
"19.04.2017 21:00 - 19.04.2017 21:15","23307","23248"
"19.04.2017 21:15 - 19.04.2017 21:30","23219","22854"
"19.04.2017 21:30 - 19.04.2017 21:45","22952","22685"
"19.04.2017 21:45 - 19.04.2017 22:00","22553","22309"
"19.04.2017 22:00 - 19.04.2017 22:15","22140","22115"
"19.04.2017 22:15 - 19.04.2017 22:30","21839","21735"
"19.04.2017 22:30 - 19.04.2017 22:45","21431","21528"
"19.04.2017 22:45 - 19.04.2017 23:00","21074","21022"
"19.04.2017 23:00 - 19.04.2017 23:15","20446","20744"
"19.04.2017 23:15 - 19.04.2017 23:30","20071","20404"
"19.04.2017 23:30 - 19.04.2017 23:45","19731","20197"
"19.04.2017 23:45 - 20.04.2017 00:00","19484","19898"
"20.04.2017 00:00 - 20.04.2017 00:15","18896","19529"
"20.04.2017 00:15 - 20.04.2017 00:30","18723","19250"
"20.04.2017 00:30 - 20.04.2017 00:45","18612","19266"
"20.04.2017 00:45 - 20.04.2017 01:00","18477","19087"
"20.04.2017 01:00 - 20.04.2017 01:15","18233","18890"
"20.04.2017 01:15 - 20.04.2017 01:30","18164","18725"
"20.04.2017 01:30 - 20.04.2017 01:45","18131","18860"
"20.04.2017 01:45 - 20.04.2017 02:00","18044","18779"
"20.04.2017 02:00 - 20.04.2017 02:15","17874","18822"
"20.04.2017 02:15 - 20.04.2017 02:30","17887","18845"
"20.04.2017 02:30 - 20.04.2017 02:45","17922","18916"
"20.04.2017 02:45 - 20.04.2017 03:00","17974","18937"
"20.04.2017 03:00 - 20.04.2017 03:15","18083","19029"
"20.04.2017 03:15 - 20.04.2017 03:30","18147","19078"
"20.04.2017 03:30 - 20.04.2017 03:45","18233","18997"
"20.04.2017 03:45 - 20.04.2017 04:00","18263","19097"
"20.04.2017 04:00 - 20.04.2017 04:15","18417","19352"
"20.04.2017 04:15 - 20.04.2017 04:30","18549","19209"
"20.04.2017 04:30 - 20.04.2017 04:45","18713","19183"
"20.04.2017 04:45 - 20.04.2017 05:00","18859","19190"
"20.04.2017 05:00 - 20.04.2017 05:15","19240","19822"
"20.04.2017 05:15 - 20.04.2017 05:30","19488","20228"
"20.04.2017 05:30 - 20.04.2017 05:45","19812","20442"
"20.04.2017 05:45 - 20.04.2017 06:00","20242","21025"
"20.04.2017 06:00 - 20.04.2017 06:15","21249","21667"
"20.04.2017 06:15 - 20.04.2017 06:30","21917","22092"
"20.04.2017 06:30 - 20.04.2017 06:45","22524","22442"
"20.04.2017 06:45 - 20.04.2017 07:00","22989","22827"
"20.04.2017 07:00 - 20.04.2017 07:15","23512","23133"
"20.04.2017 07:15 - 20.04.2017 07:30","23850","23598"
"20.04.2017 07:30 - 20.04.2017 07:45","24190","24033"
"20.04.2017 07:45 - 20.04.2017 08:00","24541","24246"
"20.04.2017 08:00 - 20.04.2017 08:15","24846","24407"
"20.04.2017 08:15 - 20.04.2017 08:30","25013","24720"
"20.04.2017 08:30 - 20.04.2017 08:45","25201","24875"
"20.04.2017 08:45 - 20.04.2017 09:00","25276","24932"
"20.04.2017 09:00 - 20.04.2017 09:15","25148","25056"
"20.04.2017 09:15 - 20.04.2017 09:30","25253","25033"
"20.04.2017 09:30 - 20.04.2017 09:45","25369","25138"
"20.04.2017 09:45 - 20.04.2017 10:00","25417","25124"
"20.04.2017 10:00 - 20.04.2017 10:15","25408","25124"
"20.04.2017 10:15 - 20.04.2017 10:30","25513","25417"
"20.04.2017 10:30 - 20.04.2017 10:45","25653","25682"
"20.04.2017 10:45 - 20.04.2017 11:00","25774","25655"
"20.04.2017 11:00 - 20.04.2017 11:15","25706","25545"
"20.04.2017 11:15 - 20.04.2017 11:30","25794","25342"
"20.04.2017 11:30 - 20.04.2017 11:45","25909","25357"
"20.04.2017 11:45 - 20.04.2017 12:00","25978","25516"
"20.04.2017 12:00 - 20.04.2017 12:15","25838","25341"
"20.04.2017 12:15 - 20.04.2017 12:30","25884","25542"
"20.04.2017 12:30 - 20.04.2017 12:45","25926","25685"
"20.04.2017 12:45 - 20.04.2017 13:00","25981","25904"
"20.04.2017 13:00 - 20.04.2017 13:15","25923","25784"
"20.04.2017 13:15 - 20.04.2017 13:30","25798","25698"
"20.04.2017 13:30 - 20.04.2017 13:45","25649","25685"
"20.04.2017 13:45 - 20.04.2017 14:00","25309","25499"
"20.04.2017 14:00 - 20.04.2017 14:15","25145","25238"
"20.04.2017 14:15 - 20.04.2017 14:30","25058","25037"
"20.04.2017 14:30 - 20.04.2017 14:45","25015","24941"
"20.04.2017 14:45 - 20.04.2017 15:00","24885","24902"
"20.04.2017 15:00 - 20.04.2017 15:15","24907","24844"
"20.04.2017 15:15 - 20.04.2017 15:30","24736","24668"
"20.04.2017 15:30 - 20.04.2017 15:45","24568","24441"
"20.04.2017 15:45 - 20.04.2017 16:00","24390","24212"
"20.04.2017 16:00 - 20.04.2017 16:15","24271","24127"
"20.04.2017 16:15 - 20.04.2017 16:30","24058","24052"
"20.04.2017 16:30 - 20.04.2017 16:45","23899","23926"
"20.04.2017 16:45 - 20.04.2017 17:00","23836","23876"
"20.04.2017 17:00 - 20.04.2017 17:15","23829","23828"
"20.04.2017 17:15 - 20.04.2017 17:30","23800","23770"
"20.04.2017 17:30 - 20.04.2017 17:45","23781","23661"
"20.04.2017 17:45 - 20.04.2017 18:00","23766","23576"
"20.04.2017 18:00 - 20.04.2017 18:15","23707","23459"
"20.04.2017 18:15 - 20.04.2017 18:30","23677","23311"
"20.04.2017 18:30 - 20.04.2017 18:45","23778","23374"
"20.04.2017 18:45 - 20.04.2017 19:00","23893","23318"
"20.04.2017 19:00 - 20.04.2017 19:15","24032","23408"
"20.04.2017 19:15 - 20.04.2017 19:30","23988","23429"
"20.04.2017 19:30 - 20.04.2017 19:45","23941","23257"
"20.04.2017 19:45 - 20.04.2017 20:00","23831","23288"
"20.04.2017 20:00 - 20.04.2017 20:15","23617","23226"
"20.04.2017 20:15 - 20.04.2017 20:30","23386","23037"
"20.04.2017 20:30 - 20.04.2017 20:45","23205","23015"
"20.04.2017 20:45 - 20.04.2017 21:00","23099","23268"
"20.04.2017 21:00 - 20.04.2017 21:15","23068","23443"
"20.04.2017 21:15 - 20.04.2017 21:30","22979","23214"
"20.04.2017 21:30 - 20.04.2017 21:45","22714","22953"
"20.04.2017 21:45 - 20.04.2017 22:00","22326","22736"
"20.04.2017 22:00 - 20.04.2017 22:15","21906","22491"
"20.04.2017 22:15 - 20.04.2017 22:30","21606","22190"
"20.04.2017 22:30 - 20.04.2017 22:45","21205","21826"
"20.04.2017 22:45 - 20.04.2017 23:00","20859","21609"
"20.04.2017 23:00 - 20.04.2017 23:15","20230","21106"
"20.04.2017 23:15 - 20.04.2017 23:30","19870","20921"
"20.04.2017 23:30 - 20.04.2017 23:45","19543","20502"
"20.04.2017 23:45 - 21.04.2017 00:00","19308","20386"
"21.04.2017 00:00 - 21.04.2017 00:15","18881","19035"
"21.04.2017 00:15 - 21.04.2017 00:30","18688","18588"
"21.04.2017 00:30 - 21.04.2017 00:45","18571","18317"
"21.04.2017 00:45 - 21.04.2017 01:00","18418","18109"
"21.04.2017 01:00 - 21.04.2017 01:15","18153","17883"
"21.04.2017 01:15 - 21.04.2017 01:30","18093","17664"
"21.04.2017 01:30 - 21.04.2017 01:45","18044","17863"
"21.04.2017 01:45 - 21.04.2017 02:00","17966","17765"
"21.04.2017 02:00 - 21.04.2017 02:15","17799","17627"
"21.04.2017 02:15 - 21.04.2017 02:30","17791","17617"
"21.04.2017 02:30 - 21.04.2017 02:45","17830","17609"
"21.04.2017 02:45 - 21.04.2017 03:00","17864","17881"
"21.04.2017 03:00 - 21.04.2017 03:15","17981","17947"
"21.04.2017 03:15 - 21.04.2017 03:30","18035","18137"
"21.04.2017 03:30 - 21.04.2017 03:45","18120","18197"
"21.04.2017 03:45 - 21.04.2017 04:00","18151","18232"
"21.04.2017 04:00 - 21.04.2017 04:15","18302","18297"
"21.04.2017 04:15 - 21.04.2017 04:30","18440","18230"
"21.04.2017 04:30 - 21.04.2017 04:45","18606","18298"
"21.04.2017 04:45 - 21.04.2017 05:00","18747","18449"
"21.04.2017 05:00 - 21.04.2017 05:15","19111","19059"
"21.04.2017 05:15 - 21.04.2017 05:30","19367","19078"
"21.04.2017 05:30 - 21.04.2017 05:45","19704","19383"
"21.04.2017 05:45 - 21.04.2017 06:00","20150","19828"
"21.04.2017 06:00 - 21.04.2017 06:15","21141","20879"
"21.04.2017 06:15 - 21.04.2017 06:30","21776","21313"
"21.04.2017 06:30 - 21.04.2017 06:45","22372","21872"
"21.04.2017 06:45 - 21.04.2017 07:00","22838","22481"
"21.04.2017 07:00 - 21.04.2017 07:15","23400","22739"
"21.04.2017 07:15 - 21.04.2017 07:30","23766","23103"
"21.04.2017 07:30 - 21.04.2017 07:45","24130","23493"
"21.04.2017 07:45 - 21.04.2017 08:00","24493","23943"
"21.04.2017 08:00 - 21.04.2017 08:15","24864","24350"
"21.04.2017 08:15 - 21.04.2017 08:30","25084","24625"
"21.04.2017 08:30 - 21.04.2017 08:45","25305","24992"
"21.04.2017 08:45 - 21.04.2017 09:00","25398","25132"
"21.04.2017 09:00 - 21.04.2017 09:15","25314","24813"
"21.04.2017 09:15 - 21.04.2017 09:30","25426","24895"
"21.04.2017 09:30 - 21.04.2017 09:45","25546","24937"
"21.04.2017 09:45 - 21.04.2017 10:00","25587","25146"
"21.04.2017 10:00 - 21.04.2017 10:15","25603","25096"
"21.04.2017 10:15 - 21.04.2017 10:30","25721","25222"
"21.04.2017 10:30 - 21.04.2017 10:45","25877","25527"
"21.04.2017 10:45 - 21.04.2017 11:00","25986","25647"
"21.04.2017 11:00 - 21.04.2017 11:15","25904","25890"
"21.04.2017 11:15 - 21.04.2017 11:30","25970","26057"
"21.04.2017 11:30 - 21.04.2017 11:45","26084","26592"
"21.04.2017 11:45 - 21.04.2017 12:00","26128","26750"
"21.04.2017 12:00 - 21.04.2017 12:15","25985","26593"
"21.04.2017 12:15 - 21.04.2017 12:30","26029","26736"
"21.04.2017 12:30 - 21.04.2017 12:45","26027","26708"
"21.04.2017 12:45 - 21.04.2017 13:00","26039","26907"
"21.04.2017 13:00 - 21.04.2017 13:15","25864","26378"
"21.04.2017 13:15 - 21.04.2017 13:30","25687","26219"
"21.04.2017 13:30 - 21.04.2017 13:45","25512","25823"
"21.04.2017 13:45 - 21.04.2017 14:00","25161","25725"
"21.04.2017 14:00 - 21.04.2017 14:15","24955","25459"
"21.04.2017 14:15 - 21.04.2017 14:30","24842","25509"
"21.04.2017 14:30 - 21.04.2017 14:45","24757","25156"
"21.04.2017 14:45 - 21.04.2017 15:00","24593","25165"
"21.04.2017 15:00 - 21.04.2017 15:15","24575","25118"
"21.04.2017 15:15 - 21.04.2017 15:30","24420","24913"
"21.04.2017 15:30 - 21.04.2017 15:45","24262","24720"
"21.04.2017 15:45 - 21.04.2017 16:00","24070","24589"
"21.04.2017 16:00 - 21.04.2017 16:15","23972","24910"
"21.04.2017 16:15 - 21.04.2017 16:30","23807","24810"
"21.04.2017 16:30 - 21.04.2017 16:45","23674","24371"
"21.04.2017 16:45 - 21.04.2017 17:00","23597","24276"
"21.04.2017 17:00 - 21.04.2017 17:15","23590","24294"
"21.04.2017 17:15 - 21.04.2017 17:30","23515","24307"
"21.04.2017 17:30 - 21.04.2017 17:45","23439","24312"
"21.04.2017 17:45 - 21.04.2017 18:00","23377","24264"
"21.04.2017 18:00 - 21.04.2017 18:15","23313","24579"
"21.04.2017 18:15 - 21.04.2017 18:30","23231","24463"
"21.04.2017 18:30 - 21.04.2017 18:45","23251","24402"
"21.04.2017 18:45 - 21.04.2017 19:00","23276","24446"
"21.04.2017 19:00 - 21.04.2017 19:15","23314","24331"
"21.04.2017 19:15 - 21.04.2017 19:30","23221","24395"
"21.04.2017 19:30 - 21.04.2017 19:45","23129","24288"
"21.04.2017 19:45 - 21.04.2017 20:00","22999","24031"
"21.04.2017 20:00 - 21.04.2017 20:15","22742","23821"
"21.04.2017 20:15 - 21.04.2017 20:30","22528","23497"
"21.04.2017 20:30 - 21.04.2017 20:45","22368","23276"
"21.04.2017 20:45 - 21.04.2017 21:00","22244","23357"
"21.04.2017 21:00 - 21.04.2017 21:15","22223","23299"
"21.04.2017 21:15 - 21.04.2017 21:30","22166","23083"
"21.04.2017 21:30 - 21.04.2017 21:45","21906","22744"
"21.04.2017 21:45 - 21.04.2017 22:00","21537","22533"
"21.04.2017 22:00 - 21.04.2017 22:15","21133","22297"
"21.04.2017 22:15 - 21.04.2017 22:30","20885","21971"
"21.04.2017 22:30 - 21.04.2017 22:45","20568","21507"
"21.04.2017 22:45 - 21.04.2017 23:00","20286","21272"
"21.04.2017 23:00 - 21.04.2017 23:15","19729","20993"
"21.04.2017 23:15 - 21.04.2017 23:30","19395","20677"
"21.04.2017 23:30 - 21.04.2017 23:45","19096","20186"
"21.04.2017 23:45 - 22.04.2017 00:00","18876","19850"
"22.04.2017 00:00 - 22.04.2017 00:15","18467","19225"
"22.04.2017 00:15 - 22.04.2017 00:30","18250","19061"
"22.04.2017 00:30 - 22.04.2017 00:45","18103","18821"
"22.04.2017 00:45 - 22.04.2017 01:00","17906","18579"
"22.04.2017 01:00 - 22.04.2017 01:15","17671","18262"
"22.04.2017 01:15 - 22.04.2017 01:30","17532","17993"
"22.04.2017 01:30 - 22.04.2017 01:45","17446","17718"
"22.04.2017 01:45 - 22.04.2017 02:00","17322","17607"
"22.04.2017 02:00 - 22.04.2017 02:15","17175","17401"
"22.04.2017 02:15 - 22.04.2017 02:30","17113","17469"
"22.04.2017 02:30 - 22.04.2017 02:45","17129","17427"
"22.04.2017 02:45 - 22.04.2017 03:00","17141","17331"
"22.04.2017 03:00 - 22.04.2017 03:15","17188","17315"
"22.04.2017 03:15 - 22.04.2017 03:30","17210","17252"
"22.04.2017 03:30 - 22.04.2017 03:45","17240","17177"
"22.04.2017 03:45 - 22.04.2017 04:00","17252","17285"
"22.04.2017 04:00 - 22.04.2017 04:15","17305","17445"
"22.04.2017 04:15 - 22.04.2017 04:30","17349","17410"
"22.04.2017 04:30 - 22.04.2017 04:45","17399","17509"
"22.04.2017 04:45 - 22.04.2017 05:00","17438","17408"
"22.04.2017 05:00 - 22.04.2017 05:15","17475","17540"
"22.04.2017 05:15 - 22.04.2017 05:30","17515","17685"
"22.04.2017 05:30 - 22.04.2017 05:45","17553","17660"
"22.04.2017 05:45 - 22.04.2017 06:00","17637","17792"
"22.04.2017 06:00 - 22.04.2017 06:15","17670","17814"
"22.04.2017 06:15 - 22.04.2017 06:30","17738","17921"
"22.04.2017 06:30 - 22.04.2017 06:45","17931","18018"
"22.04.2017 06:45 - 22.04.2017 07:00","18131","18251"
"22.04.2017 07:00 - 22.04.2017 07:15","18384","18424"
"22.04.2017 07:15 - 22.04.2017 07:30","18732","18582"
"22.04.2017 07:30 - 22.04.2017 07:45","19160","18846"
"22.04.2017 07:45 - 22.04.2017 08:00","19603","19481"
"22.04.2017 08:00 - 22.04.2017 08:15","20077","19904"
"22.04.2017 08:15 - 22.04.2017 08:30","20475","20317"
"22.04.2017 08:30 - 22.04.2017 08:45","20920","20612"
"22.04.2017 08:45 - 22.04.2017 09:00","21274","20950"
"22.04.2017 09:00 - 22.04.2017 09:15","21567","21099"
"22.04.2017 09:15 - 22.04.2017 09:30","21795","21439"
"22.04.2017 09:30 - 22.04.2017 09:45","22044","21583"
"22.04.2017 09:45 - 22.04.2017 10:00","22208","21924"
"22.04.2017 10:00 - 22.04.2017 10:15","22374","22023"
"22.04.2017 10:15 - 22.04.2017 10:30","22528","22074"
"22.04.2017 10:30 - 22.04.2017 10:45","22644","22184"
"22.04.2017 10:45 - 22.04.2017 11:00","22680","22279"
"22.04.2017 11:00 - 22.04.2017 11:15","22667","22114"
"22.04.2017 11:15 - 22.04.2017 11:30","22761","22090"
"22.04.2017 11:30 - 22.04.2017 11:45","22853","22310"
"22.04.2017 11:45 - 22.04.2017 12:00","22852","22430"
"22.04.2017 12:00 - 22.04.2017 12:15","22759","22297"
"22.04.2017 12:15 - 22.04.2017 12:30","22754","22293"
"22.04.2017 12:30 - 22.04.2017 12:45","22727","22399"
"22.04.2017 12:45 - 22.04.2017 13:00","22652","22538"
"22.04.2017 13:00 - 22.04.2017 13:15","22465","22284"
"22.04.2017 13:15 - 22.04.2017 13:30","22265","22288"
"22.04.2017 13:30 - 22.04.2017 13:45","22087","21844"
"22.04.2017 13:45 - 22.04.2017 14:00","21734","21255"
"22.04.2017 14:00 - 22.04.2017 14:15","21528","21173"
"22.04.2017 14:15 - 22.04.2017 14:30","21357","21216"
"22.04.2017 14:30 - 22.04.2017 14:45","21308","21040"
"22.04.2017 14:45 - 22.04.2017 15:00","21154","20888"
"22.04.2017 15:00 - 22.04.2017 15:15","21141","21076"
"22.04.2017 15:15 - 22.04.2017 15:30","21049","21269"
"22.04.2017 15:30 - 22.04.2017 15:45","20979","21125"
"22.04.2017 15:45 - 22.04.2017 16:00","20864","20952"
