"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TenneT GER)","Actual Total Load [MW] - CTA|DE(TenneT GER)"
"02.03.2015 23:00 - 02.03.2015 23:15","18805","18266"
"02.03.2015 23:15 - 02.03.2015 23:30","18477","18001"
"02.03.2015 23:30 - 02.03.2015 23:45","18062","17336"
"02.03.2015 23:45 - 03.03.2015 00:00","17958","17287"
"03.03.2015 00:00 - 03.03.2015 00:15","17676","17077"
"03.03.2015 00:15 - 03.03.2015 00:30","17180","17257"
"03.03.2015 00:30 - 03.03.2015 00:45","16964","17275"
"03.03.2015 00:45 - 03.03.2015 01:00","16692","17365"
"03.03.2015 01:00 - 03.03.2015 01:15","16437","17174"
"03.03.2015 01:15 - 03.03.2015 01:30","16167","16898"
"03.03.2015 01:30 - 03.03.2015 01:45","16101","16740"
"03.03.2015 01:45 - 03.03.2015 02:00","15896","16386"
"03.03.2015 02:00 - 03.03.2015 02:15","15670","15804"
"03.03.2015 02:15 - 03.03.2015 02:30","15475","15702"
"03.03.2015 02:30 - 03.03.2015 02:45","15578","15778"
"03.03.2015 02:45 - 03.03.2015 03:00","15434","15652"
"03.03.2015 03:00 - 03.03.2015 03:15","15359","15950"
"03.03.2015 03:15 - 03.03.2015 03:30","15499","15955"
"03.03.2015 03:30 - 03.03.2015 03:45","15504","15898"
"03.03.2015 03:45 - 03.03.2015 04:00","15560","15937"
"03.03.2015 04:00 - 03.03.2015 04:15","15866","15860"
"03.03.2015 04:15 - 03.03.2015 04:30","15879","15665"
"03.03.2015 04:30 - 03.03.2015 04:45","16136","15965"
"03.03.2015 04:45 - 03.03.2015 05:00","16545","16395"
"03.03.2015 05:00 - 03.03.2015 05:15","17096","16616"
"03.03.2015 05:15 - 03.03.2015 05:30","17386","16781"
"03.03.2015 05:30 - 03.03.2015 05:45","18027","17208"
"03.03.2015 05:45 - 03.03.2015 06:00","18563","17417"
"03.03.2015 06:00 - 03.03.2015 06:15","19682","18216"
"03.03.2015 06:15 - 03.03.2015 06:30","20291","19034"
"03.03.2015 06:30 - 03.03.2015 06:45","21235","19626"
"03.03.2015 06:45 - 03.03.2015 07:00","21423","20196"
"03.03.2015 07:00 - 03.03.2015 07:15","22324","20523"
"03.03.2015 07:15 - 03.03.2015 07:30","22526","20697"
"03.03.2015 07:30 - 03.03.2015 07:45","22625","21166"
"03.03.2015 07:45 - 03.03.2015 08:00","23171","21593"
"03.03.2015 08:00 - 03.03.2015 08:15","23458","21964"
"03.03.2015 08:15 - 03.03.2015 08:30","23774","21822"
"03.03.2015 08:30 - 03.03.2015 08:45","23510","21831"
"03.03.2015 08:45 - 03.03.2015 09:00","23752","21964"
"03.03.2015 09:00 - 03.03.2015 09:15","23670","21776"
"03.03.2015 09:15 - 03.03.2015 09:30","23174","21911"
"03.03.2015 09:30 - 03.03.2015 09:45","23497","22427"
"03.03.2015 09:45 - 03.03.2015 10:00","23536","22347"
"03.03.2015 10:00 - 03.03.2015 10:15","23388","22435"
"03.03.2015 10:15 - 03.03.2015 10:30","23315","22736"
"03.03.2015 10:30 - 03.03.2015 10:45","23614","23217"
"03.03.2015 10:45 - 03.03.2015 11:00","23713","22960"
"03.03.2015 11:00 - 03.03.2015 11:15","23951","23009"
"03.03.2015 11:15 - 03.03.2015 11:30","23664","23117"
"03.03.2015 11:30 - 03.03.2015 11:45","23914","23138"
"03.03.2015 11:45 - 03.03.2015 12:00","23844","22880"
"03.03.2015 12:00 - 03.03.2015 12:15","23448","22796"
"03.03.2015 12:15 - 03.03.2015 12:30","23490","22783"
"03.03.2015 12:30 - 03.03.2015 12:45","23223","22926"
"03.03.2015 12:45 - 03.03.2015 13:00","23440","23067"
"03.03.2015 13:00 - 03.03.2015 13:15","23473","22963"
"03.03.2015 13:15 - 03.03.2015 13:30","23210","22807"
"03.03.2015 13:30 - 03.03.2015 13:45","23207","22600"
"03.03.2015 13:45 - 03.03.2015 14:00","22845","22505"
"03.03.2015 14:00 - 03.03.2015 14:15","22686","21788"
"03.03.2015 14:15 - 03.03.2015 14:30","22864","21856"
"03.03.2015 14:30 - 03.03.2015 14:45","22749","21101"
"03.03.2015 14:45 - 03.03.2015 15:00","22584","20924"
"03.03.2015 15:00 - 03.03.2015 15:15","22614","21231"
"03.03.2015 15:15 - 03.03.2015 15:30","22362","21153"
"03.03.2015 15:30 - 03.03.2015 15:45","22274","21248"
"03.03.2015 15:45 - 03.03.2015 16:00","22095","20948"
"03.03.2015 16:00 - 03.03.2015 16:15","22171","21183"
"03.03.2015 16:15 - 03.03.2015 16:30","22013","21243"
"03.03.2015 16:30 - 03.03.2015 16:45","21961","21015"
"03.03.2015 16:45 - 03.03.2015 17:00","21916","21034"
"03.03.2015 17:00 - 03.03.2015 17:15","22062","20905"
"03.03.2015 17:15 - 03.03.2015 17:30","22133","21054"
"03.03.2015 17:30 - 03.03.2015 17:45","22440","21348"
"03.03.2015 17:45 - 03.03.2015 18:00","22532","21726"
"03.03.2015 18:00 - 03.03.2015 18:15","22871","22018"
"03.03.2015 18:15 - 03.03.2015 18:30","23049","22675"
"03.03.2015 18:30 - 03.03.2015 18:45","23125","22942"
"03.03.2015 18:45 - 03.03.2015 19:00","23092","23061"
"03.03.2015 19:00 - 03.03.2015 19:15","22691","22844"
"03.03.2015 19:15 - 03.03.2015 19:30","22380","22411"
"03.03.2015 19:30 - 03.03.2015 19:45","22162","22089"
"03.03.2015 19:45 - 03.03.2015 20:00","21952","21752"
"03.03.2015 20:00 - 03.03.2015 20:15","21580","21481"
"03.03.2015 20:15 - 03.03.2015 20:30","21237","21061"
"03.03.2015 20:30 - 03.03.2015 20:45","20949","20762"
"03.03.2015 20:45 - 03.03.2015 21:00","20415","20466"
"03.03.2015 21:00 - 03.03.2015 21:15","20399","20057"
"03.03.2015 21:15 - 03.03.2015 21:30","20238","19443"
"03.03.2015 21:30 - 03.03.2015 21:45","19852","19209"
"03.03.2015 21:45 - 03.03.2015 22:00","19506","18889"
"03.03.2015 22:00 - 03.03.2015 22:15","19717","19154"
"03.03.2015 22:15 - 03.03.2015 22:30","19822","19135"
"03.03.2015 22:30 - 03.03.2015 22:45","19517","18906"
"03.03.2015 22:45 - 03.03.2015 23:00","18980","18318"
"03.03.2015 23:00 - 03.03.2015 23:15","18470","17726"
"03.03.2015 23:15 - 03.03.2015 23:30","18203","17234"
"03.03.2015 23:30 - 03.03.2015 23:45","17740","16916"
"03.03.2015 23:45 - 04.03.2015 00:00","17560","16981"
"04.03.2015 00:00 - 04.03.2015 00:15","17805","16558"
"04.03.2015 00:15 - 04.03.2015 00:30","17765","16578"
"04.03.2015 00:30 - 04.03.2015 00:45","17394","16303"
"04.03.2015 00:45 - 04.03.2015 01:00","17288","16111"
"04.03.2015 01:00 - 04.03.2015 01:15","17157","15773"
"04.03.2015 01:15 - 04.03.2015 01:30","16954","15475"
"04.03.2015 01:30 - 04.03.2015 01:45","16827","15102"
"04.03.2015 01:45 - 04.03.2015 02:00","16539","15131"
"04.03.2015 02:00 - 04.03.2015 02:15","16364","14848"
"04.03.2015 02:15 - 04.03.2015 02:30","16169","14656"
"04.03.2015 02:30 - 04.03.2015 02:45","16518","14717"
"04.03.2015 02:45 - 04.03.2015 03:00","16205","14453"
"04.03.2015 03:00 - 04.03.2015 03:15","16147","14742"
"04.03.2015 03:15 - 04.03.2015 03:30","16269","14745"
"04.03.2015 03:30 - 04.03.2015 03:45","16215","14656"
"04.03.2015 03:45 - 04.03.2015 04:00","16330","14880"
"04.03.2015 04:00 - 04.03.2015 04:15","16431","15154"
"04.03.2015 04:15 - 04.03.2015 04:30","16445","15380"
"04.03.2015 04:30 - 04.03.2015 04:45","16599","15387"
"04.03.2015 04:45 - 04.03.2015 05:00","17003","15676"
"04.03.2015 05:00 - 04.03.2015 05:15","17285","16226"
"04.03.2015 05:15 - 04.03.2015 05:30","17582","16397"
"04.03.2015 05:30 - 04.03.2015 05:45","17955","16979"
"04.03.2015 05:45 - 04.03.2015 06:00","18388","17348"
"04.03.2015 06:00 - 04.03.2015 06:15","19364","18080"
"04.03.2015 06:15 - 04.03.2015 06:30","19834","19068"
"04.03.2015 06:30 - 04.03.2015 06:45","20604","19701"
"04.03.2015 06:45 - 04.03.2015 07:00","20862","20161"
"04.03.2015 07:00 - 04.03.2015 07:15","21586","20690"
"04.03.2015 07:15 - 04.03.2015 07:30","22752","21159"
"04.03.2015 07:30 - 04.03.2015 07:45","22867","21453"
"04.03.2015 07:45 - 04.03.2015 08:00","23442","21827"
"04.03.2015 08:00 - 04.03.2015 08:15","23791","22226"
"04.03.2015 08:15 - 04.03.2015 08:30","23981","22091"
"04.03.2015 08:30 - 04.03.2015 08:45","23829","22235"
"04.03.2015 08:45 - 04.03.2015 09:00","24272","22383"
"04.03.2015 09:00 - 04.03.2015 09:15","24325","22161"
"04.03.2015 09:15 - 04.03.2015 09:30","23705","22362"
"04.03.2015 09:30 - 04.03.2015 09:45","24153","22878"
"04.03.2015 09:45 - 04.03.2015 10:00","24138","23086"
"04.03.2015 10:00 - 04.03.2015 10:15","23861","23485"
"04.03.2015 10:15 - 04.03.2015 10:30","23700","23314"
"04.03.2015 10:30 - 04.03.2015 10:45","24091","23474"
"04.03.2015 10:45 - 04.03.2015 11:00","24090","23625"
"04.03.2015 11:00 - 04.03.2015 11:15","24612","23344"
"04.03.2015 11:15 - 04.03.2015 11:30","24365","23669"
"04.03.2015 11:30 - 04.03.2015 11:45","24342","23758"
"04.03.2015 11:45 - 04.03.2015 12:00","24422","23381"
"04.03.2015 12:00 - 04.03.2015 12:15","23902","23534"
"04.03.2015 12:15 - 04.03.2015 12:30","24212","23910"
"04.03.2015 12:30 - 04.03.2015 12:45","23656","23857"
"04.03.2015 12:45 - 04.03.2015 13:00","23872","23803"
"04.03.2015 13:00 - 04.03.2015 13:15","23974","23854"
"04.03.2015 13:15 - 04.03.2015 13:30","23855","24088"
"04.03.2015 13:30 - 04.03.2015 13:45","23799","24101"
"04.03.2015 13:45 - 04.03.2015 14:00","23091","24009"
"04.03.2015 14:00 - 04.03.2015 14:15","23158","23958"
"04.03.2015 14:15 - 04.03.2015 14:30","23269","23932"
"04.03.2015 14:30 - 04.03.2015 14:45","23354","23703"
"04.03.2015 14:45 - 04.03.2015 15:00","23058","23213"
"04.03.2015 15:00 - 04.03.2015 15:15","23137","23303"
"04.03.2015 15:15 - 04.03.2015 15:30","22843","23096"
"04.03.2015 15:30 - 04.03.2015 15:45","22748","23119"
"04.03.2015 15:45 - 04.03.2015 16:00","22495","22750"
"04.03.2015 16:00 - 04.03.2015 16:15","23007","22498"
"04.03.2015 16:15 - 04.03.2015 16:30","22633","22613"
"04.03.2015 16:30 - 04.03.2015 16:45","22444","22354"
"04.03.2015 16:45 - 04.03.2015 17:00","22305","22071"
"04.03.2015 17:00 - 04.03.2015 17:15","22197","22148"
"04.03.2015 17:15 - 04.03.2015 17:30","22416","22266"
"04.03.2015 17:30 - 04.03.2015 17:45","22568","22577"
"04.03.2015 17:45 - 04.03.2015 18:00","22570","22787"
"04.03.2015 18:00 - 04.03.2015 18:15","22650","22946"
"04.03.2015 18:15 - 04.03.2015 18:30","22835","23592"
"04.03.2015 18:30 - 04.03.2015 18:45","23157","24320"
"04.03.2015 18:45 - 04.03.2015 19:00","22938","24431"
"04.03.2015 19:00 - 04.03.2015 19:15","22597","24292"
"04.03.2015 19:15 - 04.03.2015 19:30","22475","24023"
"04.03.2015 19:30 - 04.03.2015 19:45","22536","24205"
"04.03.2015 19:45 - 04.03.2015 20:00","22593","23699"
"04.03.2015 20:00 - 04.03.2015 20:15","21879","23187"
"04.03.2015 20:15 - 04.03.2015 20:30","21469","22736"
"04.03.2015 20:30 - 04.03.2015 20:45","21094","22173"
"04.03.2015 20:45 - 04.03.2015 21:00","20477","21737"
"04.03.2015 21:00 - 04.03.2015 21:15","20425","21475"
"04.03.2015 21:15 - 04.03.2015 21:30","20611","20906"
"04.03.2015 21:30 - 04.03.2015 21:45","20102","20512"
"04.03.2015 21:45 - 04.03.2015 22:00","19850","19889"
"04.03.2015 22:00 - 04.03.2015 22:15","19898","20356"
"04.03.2015 22:15 - 04.03.2015 22:30","20208","20035"
"04.03.2015 22:30 - 04.03.2015 22:45","19652","19621"
"04.03.2015 22:45 - 04.03.2015 23:00","19462","19260"
"04.03.2015 23:00 - 04.03.2015 23:15","18963","18803"
"04.03.2015 23:15 - 04.03.2015 23:30","18742","18301"
"04.03.2015 23:30 - 04.03.2015 23:45","18285","17901"
"04.03.2015 23:45 - 05.03.2015 00:00","18100","17328"
"05.03.2015 00:00 - 05.03.2015 00:15","18268","16749"
"05.03.2015 00:15 - 05.03.2015 00:30","18018","16576"
"05.03.2015 00:30 - 05.03.2015 00:45","17681","16355"
"05.03.2015 00:45 - 05.03.2015 01:00","17548","16001"
"05.03.2015 01:00 - 05.03.2015 01:15","17337","15756"
"05.03.2015 01:15 - 05.03.2015 01:30","17208","15441"
"05.03.2015 01:30 - 05.03.2015 01:45","17086","15162"
"05.03.2015 01:45 - 05.03.2015 02:00","16763","15138"
"05.03.2015 02:00 - 05.03.2015 02:15","16501","14994"
"05.03.2015 02:15 - 05.03.2015 02:30","16303","14774"
"05.03.2015 02:30 - 05.03.2015 02:45","16592","14623"
"05.03.2015 02:45 - 05.03.2015 03:00","16345","14430"
"05.03.2015 03:00 - 05.03.2015 03:15","16261","14581"
"05.03.2015 03:15 - 05.03.2015 03:30","16395","14695"
"05.03.2015 03:30 - 05.03.2015 03:45","16325","14807"
"05.03.2015 03:45 - 05.03.2015 04:00","16469","14760"
"05.03.2015 04:00 - 05.03.2015 04:15","16588","14919"
"05.03.2015 04:15 - 05.03.2015 04:30","16560","15025"
"05.03.2015 04:30 - 05.03.2015 04:45","16708","15206"
"05.03.2015 04:45 - 05.03.2015 05:00","17141","15378"
"05.03.2015 05:00 - 05.03.2015 05:15","17448","15861"
"05.03.2015 05:15 - 05.03.2015 05:30","17777","16020"
"05.03.2015 05:30 - 05.03.2015 05:45","18172","16399"
"05.03.2015 05:45 - 05.03.2015 06:00","18628","16847"
"05.03.2015 06:00 - 05.03.2015 06:15","19668","17666"
"05.03.2015 06:15 - 05.03.2015 06:30","20316","18543"
"05.03.2015 06:30 - 05.03.2015 06:45","21110","19195"
"05.03.2015 06:45 - 05.03.2015 07:00","21280","19505"
"05.03.2015 07:00 - 05.03.2015 07:15","21990","20078"
"05.03.2015 07:15 - 05.03.2015 07:30","21890","20586"
"05.03.2015 07:30 - 05.03.2015 07:45","22019","20886"
"05.03.2015 07:45 - 05.03.2015 08:00","22446","21179"
"05.03.2015 08:00 - 05.03.2015 08:15","22868","21630"
"05.03.2015 08:15 - 05.03.2015 08:30","22894","21682"
"05.03.2015 08:30 - 05.03.2015 08:45","22780","21781"
"05.03.2015 08:45 - 05.03.2015 09:00","23002","21670"
"05.03.2015 09:00 - 05.03.2015 09:15","22987","21563"
"05.03.2015 09:15 - 05.03.2015 09:30","22872","21607"
"05.03.2015 09:30 - 05.03.2015 09:45","23211","21660"
"05.03.2015 09:45 - 05.03.2015 10:00","23172","21716"
"05.03.2015 10:00 - 05.03.2015 10:15","23184","21830"
"05.03.2015 10:15 - 05.03.2015 10:30","23198","21902"
"05.03.2015 10:30 - 05.03.2015 10:45","23728","21809"
"05.03.2015 10:45 - 05.03.2015 11:00","23626","21983"
"05.03.2015 11:00 - 05.03.2015 11:15","23873","22037"
"05.03.2015 11:15 - 05.03.2015 11:30","23940","22331"
"05.03.2015 11:30 - 05.03.2015 11:45","23845","22455"
"05.03.2015 11:45 - 05.03.2015 12:00","23687","22406"
"05.03.2015 12:00 - 05.03.2015 12:15","23528","22159"
"05.03.2015 12:15 - 05.03.2015 12:30","23575","22233"
"05.03.2015 12:30 - 05.03.2015 12:45","22126","22137"
"05.03.2015 12:45 - 05.03.2015 13:00","22814","22251"
"05.03.2015 13:00 - 05.03.2015 13:15","20965","22132"
"05.03.2015 13:15 - 05.03.2015 13:30","22111","21948"
"05.03.2015 13:30 - 05.03.2015 13:45","21426","21832"
"05.03.2015 13:45 - 05.03.2015 14:00","22674","21833"
"05.03.2015 14:00 - 05.03.2015 14:15","23350","21656"
"05.03.2015 14:15 - 05.03.2015 14:30","21537","21549"
"05.03.2015 14:30 - 05.03.2015 14:45","20746","21466"
"05.03.2015 14:45 - 05.03.2015 15:00","21592","21316"
"05.03.2015 15:00 - 05.03.2015 15:15","20915","21334"
"05.03.2015 15:15 - 05.03.2015 15:30","20982","21147"
"05.03.2015 15:30 - 05.03.2015 15:45","21749","20925"
"05.03.2015 15:45 - 05.03.2015 16:00","21381","20824"
"05.03.2015 16:00 - 05.03.2015 16:15","21721","20748"
"05.03.2015 16:15 - 05.03.2015 16:30","21636","20791"
"05.03.2015 16:30 - 05.03.2015 16:45","21507","20672"
"05.03.2015 16:45 - 05.03.2015 17:00","21447","20628"
"05.03.2015 17:00 - 05.03.2015 17:15","21574","20664"
"05.03.2015 17:15 - 05.03.2015 17:30","21596","20582"
"05.03.2015 17:30 - 05.03.2015 17:45","21817","20881"
"05.03.2015 17:45 - 05.03.2015 18:00","22084","21170"
"05.03.2015 18:00 - 05.03.2015 18:15","22425","21401"
"05.03.2015 18:15 - 05.03.2015 18:30","23023","21951"
"05.03.2015 18:30 - 05.03.2015 18:45","23376","22223"
"05.03.2015 18:45 - 05.03.2015 19:00","23610","22246"
"05.03.2015 19:00 - 05.03.2015 19:15","23223","22065"
"05.03.2015 19:15 - 05.03.2015 19:30","22918","21803"
"05.03.2015 19:30 - 05.03.2015 19:45","22729","21556"
"05.03.2015 19:45 - 05.03.2015 20:00","22466","21334"
"05.03.2015 20:00 - 05.03.2015 20:15","22128","21005"
"05.03.2015 20:15 - 05.03.2015 20:30","21791","20582"
"05.03.2015 20:30 - 05.03.2015 20:45","21427","19956"
"05.03.2015 20:45 - 05.03.2015 21:00","20826","19440"
"05.03.2015 21:00 - 05.03.2015 21:15","20630","19312"
"05.03.2015 21:15 - 05.03.2015 21:30","20197","19121"
"05.03.2015 21:30 - 05.03.2015 21:45","19964","18685"
"05.03.2015 21:45 - 05.03.2015 22:00","19569","18308"
"05.03.2015 22:00 - 05.03.2015 22:15","19773","18750"
"05.03.2015 22:15 - 05.03.2015 22:30","20033","18494"
"05.03.2015 22:30 - 05.03.2015 22:45","19704","18137"
"05.03.2015 22:45 - 05.03.2015 23:00","19580","17909"
"05.03.2015 23:00 - 05.03.2015 23:15","19098","17518"
"05.03.2015 23:15 - 05.03.2015 23:30","18909","17284"
"05.03.2015 23:30 - 05.03.2015 23:45","18451","16911"
"05.03.2015 23:45 - 06.03.2015 00:00","18350","16628"
"06.03.2015 00:00 - 06.03.2015 00:15","18001","16466"
"06.03.2015 00:15 - 06.03.2015 00:30","17790","16064"
"06.03.2015 00:30 - 06.03.2015 00:45","17377","15706"
"06.03.2015 00:45 - 06.03.2015 01:00","17156","15561"
"06.03.2015 01:00 - 06.03.2015 01:15","16946","15292"
"06.03.2015 01:15 - 06.03.2015 01:30","16777","15040"
"06.03.2015 01:30 - 06.03.2015 01:45","16502","14931"
"06.03.2015 01:45 - 06.03.2015 02:00","16227","14710"
"06.03.2015 02:00 - 06.03.2015 02:15","16139","14477"
"06.03.2015 02:15 - 06.03.2015 02:30","15937","14457"
"06.03.2015 02:30 - 06.03.2015 02:45","16144","14402"
"06.03.2015 02:45 - 06.03.2015 03:00","15874","14475"
"06.03.2015 03:00 - 06.03.2015 03:15","15944","14505"
"06.03.2015 03:15 - 06.03.2015 03:30","15912","14413"
"06.03.2015 03:30 - 06.03.2015 03:45","15976","14404"
"06.03.2015 03:45 - 06.03.2015 04:00","16064","14425"
"06.03.2015 04:00 - 06.03.2015 04:15","16107","14565"
"06.03.2015 04:15 - 06.03.2015 04:30","16262","14771"
"06.03.2015 04:30 - 06.03.2015 04:45","16440","14921"
"06.03.2015 04:45 - 06.03.2015 05:00","16581","15163"
"06.03.2015 05:00 - 06.03.2015 05:15","16946","15710"
"06.03.2015 05:15 - 06.03.2015 05:30","17136","15744"
"06.03.2015 05:30 - 06.03.2015 05:45","17464","16217"
"06.03.2015 05:45 - 06.03.2015 06:00","17935","16747"
"06.03.2015 06:00 - 06.03.2015 06:15","18785","17311"
"06.03.2015 06:15 - 06.03.2015 06:30","19388","18350"
"06.03.2015 06:30 - 06.03.2015 06:45","20081","19148"
"06.03.2015 06:45 - 06.03.2015 07:00","20260","19398"
"06.03.2015 07:00 - 06.03.2015 07:15","21088","19827"
"06.03.2015 07:15 - 06.03.2015 07:30","21870","20165"
"06.03.2015 07:30 - 06.03.2015 07:45","22256","20453"
"06.03.2015 07:45 - 06.03.2015 08:00","22567","20825"
"06.03.2015 08:00 - 06.03.2015 08:15","23048","21151"
"06.03.2015 08:15 - 06.03.2015 08:30","23072","21086"
"06.03.2015 08:30 - 06.03.2015 08:45","22961","21298"
"06.03.2015 08:45 - 06.03.2015 09:00","23130","21370"
"06.03.2015 09:00 - 06.03.2015 09:15","23091","21267"
"06.03.2015 09:15 - 06.03.2015 09:30","22838","21310"
"06.03.2015 09:30 - 06.03.2015 09:45","23371","21442"
"06.03.2015 09:45 - 06.03.2015 10:00","23548","21626"
"06.03.2015 10:00 - 06.03.2015 10:15","23524","21811"
"06.03.2015 10:15 - 06.03.2015 10:30","23330","21801"
"06.03.2015 10:30 - 06.03.2015 10:45","23634","21734"
"06.03.2015 10:45 - 06.03.2015 11:00","23515","21957"
"06.03.2015 11:00 - 06.03.2015 11:15","23671","22216"
"06.03.2015 11:15 - 06.03.2015 11:30","23675","22242"
"06.03.2015 11:30 - 06.03.2015 11:45","23683","22149"
"06.03.2015 11:45 - 06.03.2015 12:00","23413","22135"
"06.03.2015 12:00 - 06.03.2015 12:15","23246","22037"
"06.03.2015 12:15 - 06.03.2015 12:30","23795","21855"
"06.03.2015 12:30 - 06.03.2015 12:45","23250","21984"
"06.03.2015 12:45 - 06.03.2015 13:00","22885","21935"
"06.03.2015 13:00 - 06.03.2015 13:15","23196","21882"
"06.03.2015 13:15 - 06.03.2015 13:30","22870","21852"
"06.03.2015 13:30 - 06.03.2015 13:45","22951","21507"
"06.03.2015 13:45 - 06.03.2015 14:00","22946","21227"
"06.03.2015 14:00 - 06.03.2015 14:15","22168","20943"
"06.03.2015 14:15 - 06.03.2015 14:30","23226","20675"
"06.03.2015 14:30 - 06.03.2015 14:45","22337","20656"
"06.03.2015 14:45 - 06.03.2015 15:00","21731","20639"
"06.03.2015 15:00 - 06.03.2015 15:15","22385","20621"
"06.03.2015 15:15 - 06.03.2015 15:30","21708","20425"
"06.03.2015 15:30 - 06.03.2015 15:45","22243","20327"
"06.03.2015 15:45 - 06.03.2015 16:00","21837","20244"
"06.03.2015 16:00 - 06.03.2015 16:15","22174","20216"
"06.03.2015 16:15 - 06.03.2015 16:30","21920","20185"
"06.03.2015 16:30 - 06.03.2015 16:45","21999","20034"
"06.03.2015 16:45 - 06.03.2015 17:00","21667","20136"
"06.03.2015 17:00 - 06.03.2015 17:15","22185","20114"
"06.03.2015 17:15 - 06.03.2015 17:30","21901","20264"
"06.03.2015 17:30 - 06.03.2015 17:45","21983","20472"
"06.03.2015 17:45 - 06.03.2015 18:00","22548","20757"
"06.03.2015 18:00 - 06.03.2015 18:15","22794","20975"
"06.03.2015 18:15 - 06.03.2015 18:30","23143","21436"
"06.03.2015 18:30 - 06.03.2015 18:45","23935","21801"
"06.03.2015 18:45 - 06.03.2015 19:00","23969","21793"
"06.03.2015 19:00 - 06.03.2015 19:15","23718","21513"
"06.03.2015 19:15 - 06.03.2015 19:30","23636","20957"
"06.03.2015 19:30 - 06.03.2015 19:45","23707","20812"
"06.03.2015 19:45 - 06.03.2015 20:00","23257","20732"
"06.03.2015 20:00 - 06.03.2015 20:15","22698","20371"
"06.03.2015 20:15 - 06.03.2015 20:30","22232","19936"
"06.03.2015 20:30 - 06.03.2015 20:45","21765","19532"
"06.03.2015 20:45 - 06.03.2015 21:00","21076","19019"
"06.03.2015 21:00 - 06.03.2015 21:15","20877","18862"
"06.03.2015 21:15 - 06.03.2015 21:30","20698","18714"
"06.03.2015 21:30 - 06.03.2015 21:45","20280","18284"
"06.03.2015 21:45 - 06.03.2015 22:00","19878","17969"
"06.03.2015 22:00 - 06.03.2015 22:15","20030","18574"
"06.03.2015 22:15 - 06.03.2015 22:30","20149","18175"
"06.03.2015 22:30 - 06.03.2015 22:45","19798","17639"
"06.03.2015 22:45 - 06.03.2015 23:00","19462","17234"
"06.03.2015 23:00 - 06.03.2015 23:15","18940","17001"
"06.03.2015 23:15 - 06.03.2015 23:30","18521","16629"
"06.03.2015 23:30 - 06.03.2015 23:45","18387","16576"
"06.03.2015 23:45 - 07.03.2015 00:00","18037","16289"
"07.03.2015 00:00 - 07.03.2015 00:15","17412","15888"
"07.03.2015 00:15 - 07.03.2015 00:30","16640","15525"
"07.03.2015 00:30 - 07.03.2015 00:45","16350","15340"
"07.03.2015 00:45 - 07.03.2015 01:00","16041","15083"
"07.03.2015 01:00 - 07.03.2015 01:15","15824","15225"
"07.03.2015 01:15 - 07.03.2015 01:30","15624","15020"
"07.03.2015 01:30 - 07.03.2015 01:45","15459","14969"
"07.03.2015 01:45 - 07.03.2015 02:00","15277","14781"
"07.03.2015 02:00 - 07.03.2015 02:15","15001","14551"
"07.03.2015 02:15 - 07.03.2015 02:30","14885","14421"
"07.03.2015 02:30 - 07.03.2015 02:45","14873","14658"
