"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TenneT GER)","Actual Total Load [MW] - CTA|DE(TenneT GER)"
"16.03.2017 11:15 - 16.03.2017 11:30","21926","21522"
"16.03.2017 11:30 - 16.03.2017 11:45","21901","21519"
"16.03.2017 11:45 - 16.03.2017 12:00","21865","21476"
"16.03.2017 12:00 - 16.03.2017 12:15","21798","21404"
"16.03.2017 12:15 - 16.03.2017 12:30","22001","21272"
"16.03.2017 12:30 - 16.03.2017 12:45","21877","21338"
"16.03.2017 12:45 - 16.03.2017 13:00","21842","21244"
"16.03.2017 13:00 - 16.03.2017 13:15","22000","21348"
"16.03.2017 13:15 - 16.03.2017 13:30","21717","21070"
"16.03.2017 13:30 - 16.03.2017 13:45","21637","20859"
"16.03.2017 13:45 - 16.03.2017 14:00","21524","20963"
"16.03.2017 14:00 - 16.03.2017 14:15","21399","20876"
"16.03.2017 14:15 - 16.03.2017 14:30","21369","20678"
"16.03.2017 14:30 - 16.03.2017 14:45","21352","20533"
"16.03.2017 14:45 - 16.03.2017 15:00","21408","20374"
"16.03.2017 15:00 - 16.03.2017 15:15","20994","20539"
"16.03.2017 15:15 - 16.03.2017 15:30","21253","20387"
"16.03.2017 15:30 - 16.03.2017 15:45","21308","20221"
"16.03.2017 15:45 - 16.03.2017 16:00","21207","19878"
"16.03.2017 16:00 - 16.03.2017 16:15","20934","19843"
"16.03.2017 16:15 - 16.03.2017 16:30","20893","19855"
"16.03.2017 16:30 - 16.03.2017 16:45","20492","19719"
"16.03.2017 16:45 - 16.03.2017 17:00","20395","19511"
"16.03.2017 17:00 - 16.03.2017 17:15","20446","19578"
"16.03.2017 17:15 - 16.03.2017 17:30","20310","19635"
"16.03.2017 17:30 - 16.03.2017 17:45","20875","19656"
"16.03.2017 17:45 - 16.03.2017 18:00","20847","19734"
"16.03.2017 18:00 - 16.03.2017 18:15","20828","19686"
"16.03.2017 18:15 - 16.03.2017 18:30","21351","19904"
"16.03.2017 18:30 - 16.03.2017 18:45","21513","20543"
"16.03.2017 18:45 - 16.03.2017 19:00","21943","21065"
"16.03.2017 19:00 - 16.03.2017 19:15","21774","21026"
"16.03.2017 19:15 - 16.03.2017 19:30","21644","21004"
"16.03.2017 19:30 - 16.03.2017 19:45","21096","20923"
"16.03.2017 19:45 - 16.03.2017 20:00","21133","20510"
"16.03.2017 20:00 - 16.03.2017 20:15","20966","20101"
"16.03.2017 20:15 - 16.03.2017 20:30","20554","19649"
"16.03.2017 20:30 - 16.03.2017 20:45","19915","19249"
"16.03.2017 20:45 - 16.03.2017 21:00","19603","19088"
"16.03.2017 21:00 - 16.03.2017 21:15","19158","18903"
"16.03.2017 21:15 - 16.03.2017 21:30","18685","18703"
"16.03.2017 21:30 - 16.03.2017 21:45","18058","18397"
"16.03.2017 21:45 - 16.03.2017 22:00","17590","18296"
"16.03.2017 22:00 - 16.03.2017 22:15","17703","18696"
"16.03.2017 22:15 - 16.03.2017 22:30","17642","18044"
"16.03.2017 22:30 - 16.03.2017 22:45","17396","17759"
"16.03.2017 22:45 - 16.03.2017 23:00","17040","17465"
"16.03.2017 23:00 - 16.03.2017 23:15","16631","16980"
"16.03.2017 23:15 - 16.03.2017 23:30","16370","16245"
"16.03.2017 23:30 - 16.03.2017 23:45","15991","15887"
"16.03.2017 23:45 - 17.03.2017 00:00","15680","15641"
"17.03.2017 00:00 - 17.03.2017 00:15","15307","15480"
"17.03.2017 00:15 - 17.03.2017 00:30","15151","15350"
"17.03.2017 00:30 - 17.03.2017 00:45","14895","15241"
"17.03.2017 00:45 - 17.03.2017 01:00","14766","15100"
"17.03.2017 01:00 - 17.03.2017 01:15","14674","15088"
"17.03.2017 01:15 - 17.03.2017 01:30","14327","15156"
"17.03.2017 01:30 - 17.03.2017 01:45","14289","15111"
"17.03.2017 01:45 - 17.03.2017 02:00","14208","15050"
"17.03.2017 02:00 - 17.03.2017 02:15","14117","14846"
"17.03.2017 02:15 - 17.03.2017 02:30","13969","14864"
"17.03.2017 02:30 - 17.03.2017 02:45","14007","14856"
"17.03.2017 02:45 - 17.03.2017 03:00","13870","14914"
"17.03.2017 03:00 - 17.03.2017 03:15","13955","15048"
"17.03.2017 03:15 - 17.03.2017 03:30","13832","15096"
"17.03.2017 03:30 - 17.03.2017 03:45","13861","15045"
"17.03.2017 03:45 - 17.03.2017 04:00","13865","14846"
"17.03.2017 04:00 - 17.03.2017 04:15","13968","14961"
"17.03.2017 04:15 - 17.03.2017 04:30","14180","14990"
"17.03.2017 04:30 - 17.03.2017 04:45","14217","15279"
"17.03.2017 04:45 - 17.03.2017 05:00","14414","15299"
"17.03.2017 05:00 - 17.03.2017 05:15","14924","15583"
"17.03.2017 05:15 - 17.03.2017 05:30","15020","15853"
"17.03.2017 05:30 - 17.03.2017 05:45","15449","16124"
"17.03.2017 05:45 - 17.03.2017 06:00","15922","16733"
"17.03.2017 06:00 - 17.03.2017 06:15","16861","17614"
"17.03.2017 06:15 - 17.03.2017 06:30","17484","18215"
"17.03.2017 06:30 - 17.03.2017 06:45","17996","18736"
"17.03.2017 06:45 - 17.03.2017 07:00","18574","19221"
"17.03.2017 07:00 - 17.03.2017 07:15","19297","19969"
"17.03.2017 07:15 - 17.03.2017 07:30","19726","19882"
"17.03.2017 07:30 - 17.03.2017 07:45","19895","20117"
"17.03.2017 07:45 - 17.03.2017 08:00","20003","20458"
"17.03.2017 08:00 - 17.03.2017 08:15","20272","20738"
"17.03.2017 08:15 - 17.03.2017 08:30","20328","20926"
"17.03.2017 08:30 - 17.03.2017 08:45","20324","21166"
"17.03.2017 08:45 - 17.03.2017 09:00","20358","21473"
"17.03.2017 09:00 - 17.03.2017 09:15","20275","21577"
"17.03.2017 09:15 - 17.03.2017 09:30","20394","21643"
"17.03.2017 09:30 - 17.03.2017 09:45","20530","21878"
"17.03.2017 09:45 - 17.03.2017 10:00","20602","21823"
"17.03.2017 10:00 - 17.03.2017 10:15","20907","22016"
"17.03.2017 10:15 - 17.03.2017 10:30","20798","22177"
"17.03.2017 10:30 - 17.03.2017 10:45","20700","22266"
"17.03.2017 10:45 - 17.03.2017 11:00","20956","22191"
"17.03.2017 11:00 - 17.03.2017 11:15","20888","22337"
"17.03.2017 11:15 - 17.03.2017 11:30","21033","22354"
"17.03.2017 11:30 - 17.03.2017 11:45","21012","22209"
"17.03.2017 11:45 - 17.03.2017 12:00","21079","22195"
"17.03.2017 12:00 - 17.03.2017 12:15","20745","22004"
"17.03.2017 12:15 - 17.03.2017 12:30","21059","21956"
"17.03.2017 12:30 - 17.03.2017 12:45","20879","21844"
"17.03.2017 12:45 - 17.03.2017 13:00","20623","21903"
"17.03.2017 13:00 - 17.03.2017 13:15","20868","21919"
"17.03.2017 13:15 - 17.03.2017 13:30","20683","21589"
"17.03.2017 13:30 - 17.03.2017 13:45","20488","21449"
"17.03.2017 13:45 - 17.03.2017 14:00","20252","21304"
"17.03.2017 14:00 - 17.03.2017 14:15","20075","21298"
"17.03.2017 14:15 - 17.03.2017 14:30","20201","21043"
"17.03.2017 14:30 - 17.03.2017 14:45","20177","20979"
"17.03.2017 14:45 - 17.03.2017 15:00","20283","20793"
"17.03.2017 15:00 - 17.03.2017 15:15","19898","20909"
"17.03.2017 15:15 - 17.03.2017 15:30","19822","20972"
"17.03.2017 15:30 - 17.03.2017 15:45","19659","20503"
"17.03.2017 15:45 - 17.03.2017 16:00","19410","20358"
"17.03.2017 16:00 - 17.03.2017 16:15","19456","20286"
"17.03.2017 16:15 - 17.03.2017 16:30","19359","20326"
"17.03.2017 16:30 - 17.03.2017 16:45","19205","20374"
"17.03.2017 16:45 - 17.03.2017 17:00","19213","20591"
"17.03.2017 17:00 - 17.03.2017 17:15","19338","20470"
"17.03.2017 17:15 - 17.03.2017 17:30","18982","20446"
"17.03.2017 17:30 - 17.03.2017 17:45","19501","20294"
"17.03.2017 17:45 - 17.03.2017 18:00","19430","20530"
"17.03.2017 18:00 - 17.03.2017 18:15","19380","20566"
"17.03.2017 18:15 - 17.03.2017 18:30","19769","20681"
"17.03.2017 18:30 - 17.03.2017 18:45","20017","20957"
"17.03.2017 18:45 - 17.03.2017 19:00","20374","21036"
"17.03.2017 19:00 - 17.03.2017 19:15","20448","20931"
"17.03.2017 19:15 - 17.03.2017 19:30","20313","20895"
"17.03.2017 19:30 - 17.03.2017 19:45","19599","20528"
"17.03.2017 19:45 - 17.03.2017 20:00","19794","20469"
"17.03.2017 20:00 - 17.03.2017 20:15","19182","20045"
"17.03.2017 20:15 - 17.03.2017 20:30","18634","19467"
"17.03.2017 20:30 - 17.03.2017 20:45","18067","18864"
"17.03.2017 20:45 - 17.03.2017 21:00","17912","18460"
"17.03.2017 21:00 - 17.03.2017 21:15","17365","18542"
"17.03.2017 21:15 - 17.03.2017 21:30","17294","18300"
"17.03.2017 21:30 - 17.03.2017 21:45","17024","17869"
"17.03.2017 21:45 - 17.03.2017 22:00","16828","17640"
"17.03.2017 22:00 - 17.03.2017 22:15","16977","18089"
"17.03.2017 22:15 - 17.03.2017 22:30","16927","17761"
"17.03.2017 22:30 - 17.03.2017 22:45","16742","17439"
"17.03.2017 22:45 - 17.03.2017 23:00","16388","17236"
"17.03.2017 23:00 - 17.03.2017 23:15","15851","16769"
"17.03.2017 23:15 - 17.03.2017 23:30","15730","16456"
"17.03.2017 23:30 - 17.03.2017 23:45","15511","16179"
"17.03.2017 23:45 - 18.03.2017 00:00","15190","15975"
"18.03.2017 00:00 - 18.03.2017 00:15","15461","15943"
"18.03.2017 00:15 - 18.03.2017 00:30","15335","15789"
"18.03.2017 00:30 - 18.03.2017 00:45","15096","15511"
"18.03.2017 00:45 - 18.03.2017 01:00","14885","15317"
"18.03.2017 01:00 - 18.03.2017 01:15","14766","14995"
"18.03.2017 01:15 - 18.03.2017 01:30","14550","14688"
"18.03.2017 01:30 - 18.03.2017 01:45","14399","14504"
"18.03.2017 01:45 - 18.03.2017 02:00","14394","14423"
"18.03.2017 02:00 - 18.03.2017 02:15","14223","14116"
"18.03.2017 02:15 - 18.03.2017 02:30","14046","13999"
"18.03.2017 02:30 - 18.03.2017 02:45","14076","13978"
"18.03.2017 02:45 - 18.03.2017 03:00","13988","14093"
"18.03.2017 03:00 - 18.03.2017 03:15","14054","14226"
"18.03.2017 03:15 - 18.03.2017 03:30","14060","14212"
"18.03.2017 03:30 - 18.03.2017 03:45","13990","14200"
"18.03.2017 03:45 - 18.03.2017 04:00","13938","14112"
"18.03.2017 04:00 - 18.03.2017 04:15","14219","14410"
"18.03.2017 04:15 - 18.03.2017 04:30","14195","14399"
"18.03.2017 04:30 - 18.03.2017 04:45","14119","14534"
"18.03.2017 04:45 - 18.03.2017 05:00","14134","14712"
"18.03.2017 05:00 - 18.03.2017 05:15","14299","14914"
"18.03.2017 05:15 - 18.03.2017 05:30","14115","14893"
"18.03.2017 05:30 - 18.03.2017 05:45","14452","15120"
"18.03.2017 05:45 - 18.03.2017 06:00","14637","15215"
"18.03.2017 06:00 - 18.03.2017 06:15","14476","15171"
"18.03.2017 06:15 - 18.03.2017 06:30","14175","15823"
"18.03.2017 06:30 - 18.03.2017 06:45","14181","15932"
"18.03.2017 06:45 - 18.03.2017 07:00","14584","16381"
"18.03.2017 07:00 - 18.03.2017 07:15","14954","16730"
"18.03.2017 07:15 - 18.03.2017 07:30","15217","17004"
"18.03.2017 07:30 - 18.03.2017 07:45","15562","17423"
"18.03.2017 07:45 - 18.03.2017 08:00","15710","17865"
"18.03.2017 08:00 - 18.03.2017 08:15","16172","18251"
"18.03.2017 08:15 - 18.03.2017 08:30","16527","18550"
"18.03.2017 08:30 - 18.03.2017 08:45","16596","18900"
"18.03.2017 08:45 - 18.03.2017 09:00","16915","19264"
"18.03.2017 09:00 - 18.03.2017 09:15","17176","19504"
"18.03.2017 09:15 - 18.03.2017 09:30","17403","19739"
"18.03.2017 09:30 - 18.03.2017 09:45","17582","19947"
"18.03.2017 09:45 - 18.03.2017 10:00","17945","20194"
"18.03.2017 10:00 - 18.03.2017 10:15","18070","20213"
"18.03.2017 10:15 - 18.03.2017 10:30","17889","20444"
"18.03.2017 10:30 - 18.03.2017 10:45","18136","20436"
"18.03.2017 10:45 - 18.03.2017 11:00","18190","20327"
"18.03.2017 11:00 - 18.03.2017 11:15","18423","20388"
"18.03.2017 11:15 - 18.03.2017 11:30","18421","20373"
"18.03.2017 11:30 - 18.03.2017 11:45","18571","20358"
"18.03.2017 11:45 - 18.03.2017 12:00","18543","19999"
"18.03.2017 12:00 - 18.03.2017 12:15","18423","19774"
"18.03.2017 12:15 - 18.03.2017 12:30","18631","19544"
"18.03.2017 12:30 - 18.03.2017 12:45","18304","19445"
"18.03.2017 12:45 - 18.03.2017 13:00","18169","19176"
"18.03.2017 13:00 - 18.03.2017 13:15","18068","19217"
"18.03.2017 13:15 - 18.03.2017 13:30","17967","18981"
"18.03.2017 13:30 - 18.03.2017 13:45","17677","18572"
"18.03.2017 13:45 - 18.03.2017 14:00","17304","18484"
"18.03.2017 14:00 - 18.03.2017 14:15","17191","18475"
"18.03.2017 14:15 - 18.03.2017 14:30","17293","18363"
"18.03.2017 14:30 - 18.03.2017 14:45","16970","18212"
"18.03.2017 14:45 - 18.03.2017 15:00","16612","18212"
"18.03.2017 15:00 - 18.03.2017 15:15","16833","18211"
"18.03.2017 15:15 - 18.03.2017 15:30","16931","18064"
"18.03.2017 15:30 - 18.03.2017 15:45","16676","17970"
"18.03.2017 15:45 - 18.03.2017 16:00","16639","18104"
"18.03.2017 16:00 - 18.03.2017 16:15","16461","17869"
"18.03.2017 16:15 - 18.03.2017 16:30","16660","17779"
"18.03.2017 16:30 - 18.03.2017 16:45","16519","17670"
"18.03.2017 16:45 - 18.03.2017 17:00","17054","17673"
"18.03.2017 17:00 - 18.03.2017 17:15","16922","17847"
"18.03.2017 17:15 - 18.03.2017 17:30","16644","17664"
"18.03.2017 17:30 - 18.03.2017 17:45","17158","18005"
"18.03.2017 17:45 - 18.03.2017 18:00","17052","17693"
"18.03.2017 18:00 - 18.03.2017 18:15","17381","17831"
"18.03.2017 18:15 - 18.03.2017 18:30","17776","17959"
"18.03.2017 18:30 - 18.03.2017 18:45","17882","18222"
"18.03.2017 18:45 - 18.03.2017 19:00","18220","18249"
"18.03.2017 19:00 - 18.03.2017 19:15","18084","18140"
"18.03.2017 19:15 - 18.03.2017 19:30","18036","18113"
"18.03.2017 19:30 - 18.03.2017 19:45","17338","17939"
"18.03.2017 19:45 - 18.03.2017 20:00","17506","17685"
"18.03.2017 20:00 - 18.03.2017 20:15","17197","17180"
"18.03.2017 20:15 - 18.03.2017 20:30","16717","16561"
"18.03.2017 20:30 - 18.03.2017 20:45","16839","16183"
"18.03.2017 20:45 - 18.03.2017 21:00","16367","15939"
"18.03.2017 21:00 - 18.03.2017 21:15","16344","15730"
"18.03.2017 21:15 - 18.03.2017 21:30","16166","15542"
"18.03.2017 21:30 - 18.03.2017 21:45","15944","15228"
"18.03.2017 21:45 - 18.03.2017 22:00","15736","15032"
"18.03.2017 22:00 - 18.03.2017 22:15","15822","15428"
"18.03.2017 22:15 - 18.03.2017 22:30","15955","15371"
"18.03.2017 22:30 - 18.03.2017 22:45","15683","15133"
"18.03.2017 22:45 - 18.03.2017 23:00","15593","14709"
"18.03.2017 23:00 - 18.03.2017 23:15","15202","14339"
"18.03.2017 23:15 - 18.03.2017 23:30","15306","14018"
"18.03.2017 23:30 - 18.03.2017 23:45","15007","13774"
"18.03.2017 23:45 - 19.03.2017 00:00","14670","13440"
"19.03.2017 00:00 - 19.03.2017 00:15","13331","13017"
"19.03.2017 00:15 - 19.03.2017 00:30","13250","12841"
"19.03.2017 00:30 - 19.03.2017 00:45","13116","12576"
"19.03.2017 00:45 - 19.03.2017 01:00","13003","12355"
"19.03.2017 01:00 - 19.03.2017 01:15","12878","12214"
"19.03.2017 01:15 - 19.03.2017 01:30","12638","12065"
"19.03.2017 01:30 - 19.03.2017 01:45","12536","12001"
"19.03.2017 01:45 - 19.03.2017 02:00","12538","11914"
"19.03.2017 02:00 - 19.03.2017 02:15","12518","11911"
"19.03.2017 02:15 - 19.03.2017 02:30","12353","11865"
"19.03.2017 02:30 - 19.03.2017 02:45","12372","11838"
"19.03.2017 02:45 - 19.03.2017 03:00","12214","11729"
"19.03.2017 03:00 - 19.03.2017 03:15","12147","11762"
"19.03.2017 03:15 - 19.03.2017 03:30","12076","11668"
"19.03.2017 03:30 - 19.03.2017 03:45","12251","11556"
"19.03.2017 03:45 - 19.03.2017 04:00","12143","11613"
"19.03.2017 04:00 - 19.03.2017 04:15","12344","12001"
"19.03.2017 04:15 - 19.03.2017 04:30","12205","12099"
"19.03.2017 04:30 - 19.03.2017 04:45","12301","12080"
"19.03.2017 04:45 - 19.03.2017 05:00","12430","12016"
"19.03.2017 05:00 - 19.03.2017 05:15","12527","12167"
"19.03.2017 05:15 - 19.03.2017 05:30","12365","12102"
"19.03.2017 05:30 - 19.03.2017 05:45","12455","12159"
"19.03.2017 05:45 - 19.03.2017 06:00","12590","12070"
"19.03.2017 06:00 - 19.03.2017 06:15","12600","12082"
"19.03.2017 06:15 - 19.03.2017 06:30","12351","12155"
"19.03.2017 06:30 - 19.03.2017 06:45","12433","12538"
"19.03.2017 06:45 - 19.03.2017 07:00","12355","12425"
"19.03.2017 07:00 - 19.03.2017 07:15","12842","12681"
"19.03.2017 07:15 - 19.03.2017 07:30","13167","12848"
"19.03.2017 07:30 - 19.03.2017 07:45","13502","13111"
"19.03.2017 07:45 - 19.03.2017 08:00","13454","13309"
"19.03.2017 08:00 - 19.03.2017 08:15","13999","13728"
"19.03.2017 08:15 - 19.03.2017 08:30","14336","14186"
"19.03.2017 08:30 - 19.03.2017 08:45","14642","14682"
"19.03.2017 08:45 - 19.03.2017 09:00","15037","14906"
"19.03.2017 09:00 - 19.03.2017 09:15","15471","15426"
"19.03.2017 09:15 - 19.03.2017 09:30","15573","15950"
"19.03.2017 09:30 - 19.03.2017 09:45","15809","16150"
"19.03.2017 09:45 - 19.03.2017 10:00","16065","16543"
"19.03.2017 10:00 - 19.03.2017 10:15","16288","16848"
"19.03.2017 10:15 - 19.03.2017 10:30","16586","17121"
"19.03.2017 10:30 - 19.03.2017 10:45","16925","17391"
"19.03.2017 10:45 - 19.03.2017 11:00","16938","17822"
"19.03.2017 11:00 - 19.03.2017 11:15","17134","18218"
"19.03.2017 11:15 - 19.03.2017 11:30","17344","18544"
"19.03.2017 11:30 - 19.03.2017 11:45","17428","18640"
"19.03.2017 11:45 - 19.03.2017 12:00","17427","18295"
"19.03.2017 12:00 - 19.03.2017 12:15","17696","18115"
"19.03.2017 12:15 - 19.03.2017 12:30","17599","18155"
"19.03.2017 12:30 - 19.03.2017 12:45","17405","17900"
"19.03.2017 12:45 - 19.03.2017 13:00","17234","17706"
"19.03.2017 13:00 - 19.03.2017 13:15","17106","17441"
"19.03.2017 13:15 - 19.03.2017 13:30","16994","17280"
"19.03.2017 13:30 - 19.03.2017 13:45","16666","17103"
"19.03.2017 13:45 - 19.03.2017 14:00","16508","16922"
"19.03.2017 14:00 - 19.03.2017 14:15","16445","16765"
"19.03.2017 14:15 - 19.03.2017 14:30","16443","16791"
"19.03.2017 14:30 - 19.03.2017 14:45","16602","16649"
"19.03.2017 14:45 - 19.03.2017 15:00","16023","16542"
"19.03.2017 15:00 - 19.03.2017 15:15","16066","16314"
"19.03.2017 15:15 - 19.03.2017 15:30","16175","16367"
"19.03.2017 15:30 - 19.03.2017 15:45","15931","16416"
"19.03.2017 15:45 - 19.03.2017 16:00","16264","16304"
"19.03.2017 16:00 - 19.03.2017 16:15","15601","16275"
"19.03.2017 16:15 - 19.03.2017 16:30","15621","16647"
"19.03.2017 16:30 - 19.03.2017 16:45","15500","16861"
"19.03.2017 16:45 - 19.03.2017 17:00","15734","17129"
"19.03.2017 17:00 - 19.03.2017 17:15","16199","17709"
"19.03.2017 17:15 - 19.03.2017 17:30","15948","17685"
"19.03.2017 17:30 - 19.03.2017 17:45","16162","17851"
"19.03.2017 17:45 - 19.03.2017 18:00","16149","18063"
"19.03.2017 18:00 - 19.03.2017 18:15","16402","18519"
"19.03.2017 18:15 - 19.03.2017 18:30","16845","18823"
"19.03.2017 18:30 - 19.03.2017 18:45","17182","19241"
"19.03.2017 18:45 - 19.03.2017 19:00","17382","19336"
"19.03.2017 19:00 - 19.03.2017 19:15","17464","19424"
"19.03.2017 19:15 - 19.03.2017 19:30","17441","19332"
"19.03.2017 19:30 - 19.03.2017 19:45","17224","19225"
"19.03.2017 19:45 - 19.03.2017 20:00","17009","18784"
"19.03.2017 20:00 - 19.03.2017 20:15","16880","18501"
"19.03.2017 20:15 - 19.03.2017 20:30","16654","18033"
"19.03.2017 20:30 - 19.03.2017 20:45","16626","17614"
"19.03.2017 20:45 - 19.03.2017 21:00","16259","17421"
"19.03.2017 21:00 - 19.03.2017 21:15","16252","17325"
"19.03.2017 21:15 - 19.03.2017 21:30","16201","17180"
"19.03.2017 21:30 - 19.03.2017 21:45","15950","16978"
"19.03.2017 21:45 - 19.03.2017 22:00","15760","16897"
"19.03.2017 22:00 - 19.03.2017 22:15","15821","17362"
"19.03.2017 22:15 - 19.03.2017 22:30","15883","16772"
"19.03.2017 22:30 - 19.03.2017 22:45","15432","16407"
"19.03.2017 22:45 - 19.03.2017 23:00","15096","16002"
"19.03.2017 23:00 - 19.03.2017 23:15","14872","15725"
"19.03.2017 23:15 - 19.03.2017 23:30","14546","15302"
"19.03.2017 23:30 - 19.03.2017 23:45","14320","14894"
"19.03.2017 23:45 - 20.03.2017 00:00","14057","14512"
"20.03.2017 00:00 - 20.03.2017 00:15","14043","14508"
"20.03.2017 00:15 - 20.03.2017 00:30","13932","14232"
"20.03.2017 00:30 - 20.03.2017 00:45","13843","14192"
"20.03.2017 00:45 - 20.03.2017 01:00","13665","13883"
"20.03.2017 01:00 - 20.03.2017 01:15","13487","13503"
"20.03.2017 01:15 - 20.03.2017 01:30","13295","13457"
"20.03.2017 01:30 - 20.03.2017 01:45","13185","13305"
"20.03.2017 01:45 - 20.03.2017 02:00","13167","13144"
"20.03.2017 02:00 - 20.03.2017 02:15","13134","13100"
"20.03.2017 02:15 - 20.03.2017 02:30","12932","13042"
"20.03.2017 02:30 - 20.03.2017 02:45","12963","12897"
"20.03.2017 02:45 - 20.03.2017 03:00","12948","13081"
"20.03.2017 03:00 - 20.03.2017 03:15","12960","13185"
"20.03.2017 03:15 - 20.03.2017 03:30","12727","12866"
"20.03.2017 03:30 - 20.03.2017 03:45","13042","12985"
"20.03.2017 03:45 - 20.03.2017 04:00","12905","13040"
"20.03.2017 04:00 - 20.03.2017 04:15","13102","13210"
"20.03.2017 04:15 - 20.03.2017 04:30","13178","13218"
"20.03.2017 04:30 - 20.03.2017 04:45","13315","13373"
"20.03.2017 04:45 - 20.03.2017 05:00","13520","13680"
"20.03.2017 05:00 - 20.03.2017 05:15","14198","14231"
"20.03.2017 05:15 - 20.03.2017 05:30","14185","14516"
"20.03.2017 05:30 - 20.03.2017 05:45","14936","14991"
"20.03.2017 05:45 - 20.03.2017 06:00","15518","15705"
"20.03.2017 06:00 - 20.03.2017 06:15","16664","16416"
"20.03.2017 06:15 - 20.03.2017 06:30","17361","17096"
"20.03.2017 06:30 - 20.03.2017 06:45","17965","17781"
"20.03.2017 06:45 - 20.03.2017 07:00","18595","18212"
"20.03.2017 07:00 - 20.03.2017 07:15","19269","18927"
"20.03.2017 07:15 - 20.03.2017 07:30","19845","19266"
"20.03.2017 07:30 - 20.03.2017 07:45","20192","19502"
"20.03.2017 07:45 - 20.03.2017 08:00","20318","19836"
"20.03.2017 08:00 - 20.03.2017 08:15","20791","20269"
"20.03.2017 08:15 - 20.03.2017 08:30","20843","20486"
"20.03.2017 08:30 - 20.03.2017 08:45","21027","20785"
"20.03.2017 08:45 - 20.03.2017 09:00","20950","20874"
"20.03.2017 09:00 - 20.03.2017 09:15","20782","20824"
"20.03.2017 09:15 - 20.03.2017 09:30","20934","20881"
"20.03.2017 09:30 - 20.03.2017 09:45","21081","20984"
"20.03.2017 09:45 - 20.03.2017 10:00","21153","21220"
"20.03.2017 10:00 - 20.03.2017 10:15","21264","21530"
"20.03.2017 10:15 - 20.03.2017 10:30","21334","21412"
"20.03.2017 10:30 - 20.03.2017 10:45","21502","21645"
"20.03.2017 10:45 - 20.03.2017 11:00","21537","21843"
"20.03.2017 11:00 - 20.03.2017 11:15","21723","21888"
"20.03.2017 11:15 - 20.03.2017 11:30","21694","22301"
"20.03.2017 11:30 - 20.03.2017 11:45","21911","22709"
"20.03.2017 11:45 - 20.03.2017 12:00","21912","22381"
"20.03.2017 12:00 - 20.03.2017 12:15","21704","22426"
"20.03.2017 12:15 - 20.03.2017 12:30","21683","22237"
"20.03.2017 12:30 - 20.03.2017 12:45","21540","22219"
"20.03.2017 12:45 - 20.03.2017 13:00","21438","21936"
"20.03.2017 13:00 - 20.03.2017 13:15","21665","22061"
"20.03.2017 13:15 - 20.03.2017 13:30","21575","21628"
"20.03.2017 13:30 - 20.03.2017 13:45","21256","21490"
"20.03.2017 13:45 - 20.03.2017 14:00","21076","21566"
"20.03.2017 14:00 - 20.03.2017 14:15","20956","21401"
"20.03.2017 14:15 - 20.03.2017 14:30","20755","21435"
"20.03.2017 14:30 - 20.03.2017 14:45","20695","21409"
"20.03.2017 14:45 - 20.03.2017 15:00","20553","21302"
