"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"28.08.2015 04:00 - 28.08.2015 04:15","4975","5425"
"28.08.2015 04:15 - 28.08.2015 04:30","4982","5384"
"28.08.2015 04:30 - 28.08.2015 04:45","5064","5444"
"28.08.2015 04:45 - 28.08.2015 05:00","5089","5576"
"28.08.2015 05:00 - 28.08.2015 05:15","5241","5699"
"28.08.2015 05:15 - 28.08.2015 05:30","5384","5887"
"28.08.2015 05:30 - 28.08.2015 05:45","5555","6047"
"28.08.2015 05:45 - 28.08.2015 06:00","5739","6268"
"28.08.2015 06:00 - 28.08.2015 06:15","6089","6709"
"28.08.2015 06:15 - 28.08.2015 06:30","6266","6958"
"28.08.2015 06:30 - 28.08.2015 06:45","6454","7188"
"28.08.2015 06:45 - 28.08.2015 07:00","6579","7390"
"28.08.2015 07:00 - 28.08.2015 07:15","6834","7612"
"28.08.2015 07:15 - 28.08.2015 07:30","6961","7837"
"28.08.2015 07:30 - 28.08.2015 07:45","7240","8005"
"28.08.2015 07:45 - 28.08.2015 08:00","7445","8147"
"28.08.2015 08:00 - 28.08.2015 08:15","7649","8279"
"28.08.2015 08:15 - 28.08.2015 08:30","7690","8304"
"28.08.2015 08:30 - 28.08.2015 08:45","7799","8384"
"28.08.2015 08:45 - 28.08.2015 09:00","7879","8391"
"28.08.2015 09:00 - 28.08.2015 09:15","7871","8300"
"28.08.2015 09:15 - 28.08.2015 09:30","8013","8377"
"28.08.2015 09:30 - 28.08.2015 09:45","8114","8425"
"28.08.2015 09:45 - 28.08.2015 10:00","8166","8627"
"28.08.2015 10:00 - 28.08.2015 10:15","8207","8743"
"28.08.2015 10:15 - 28.08.2015 10:30","8218","8947"
"28.08.2015 10:30 - 28.08.2015 10:45","8250","9069"
"28.08.2015 10:45 - 28.08.2015 11:00","8284","9191"
"28.08.2015 11:00 - 28.08.2015 11:15","8375","9318"
"28.08.2015 11:15 - 28.08.2015 11:30","8434","9420"
"28.08.2015 11:30 - 28.08.2015 11:45","8449","9368"
"28.08.2015 11:45 - 28.08.2015 12:00","8542","9249"
"28.08.2015 12:00 - 28.08.2015 12:15","8477","9073"
"28.08.2015 12:15 - 28.08.2015 12:30","8415","8926"
"28.08.2015 12:30 - 28.08.2015 12:45","8321","8765"
"28.08.2015 12:45 - 28.08.2015 13:00","8339","8731"
"28.08.2015 13:00 - 28.08.2015 13:15","8309","8801"
"28.08.2015 13:15 - 28.08.2015 13:30","8226","8721"
"28.08.2015 13:30 - 28.08.2015 13:45","8120","8659"
"28.08.2015 13:45 - 28.08.2015 14:00","8132","8464"
"28.08.2015 14:00 - 28.08.2015 14:15","8013","8392"
"28.08.2015 14:15 - 28.08.2015 14:30","7892","8425"
"28.08.2015 14:30 - 28.08.2015 14:45","7798","8392"
"28.08.2015 14:45 - 28.08.2015 15:00","7772","8322"
"28.08.2015 15:00 - 28.08.2015 15:15","7777","8314"
"28.08.2015 15:15 - 28.08.2015 15:30","7687","8212"
"28.08.2015 15:30 - 28.08.2015 15:45","7656","8072"
"28.08.2015 15:45 - 28.08.2015 16:00","7582","7911"
"28.08.2015 16:00 - 28.08.2015 16:15","7513","7810"
"28.08.2015 16:15 - 28.08.2015 16:30","7475","7749"
"28.08.2015 16:30 - 28.08.2015 16:45","7366","7748"
"28.08.2015 16:45 - 28.08.2015 17:00","7288","7767"
"28.08.2015 17:00 - 28.08.2015 17:15","7283","7731"
"28.08.2015 17:15 - 28.08.2015 17:30","7251","7807"
"28.08.2015 17:30 - 28.08.2015 17:45","7179","7783"
"28.08.2015 17:45 - 28.08.2015 18:00","7082","7751"
"28.08.2015 18:00 - 28.08.2015 18:15","6989","7614"
"28.08.2015 18:15 - 28.08.2015 18:30","6941","7521"
"28.08.2015 18:30 - 28.08.2015 18:45","6908","7488"
"28.08.2015 18:45 - 28.08.2015 19:00","6865","7482"
"28.08.2015 19:00 - 28.08.2015 19:15","6810","7382"
"28.08.2015 19:15 - 28.08.2015 19:30","6748","7266"
"28.08.2015 19:30 - 28.08.2015 19:45","6687","7197"
"28.08.2015 19:45 - 28.08.2015 20:00","6663","7193"
"28.08.2015 20:00 - 28.08.2015 20:15","6620","7151"
"28.08.2015 20:15 - 28.08.2015 20:30","6541","7115"
"28.08.2015 20:30 - 28.08.2015 20:45","6551","7113"
"28.08.2015 20:45 - 28.08.2015 21:00","6675","6998"
"28.08.2015 21:00 - 28.08.2015 21:15","6673","6934"
"28.08.2015 21:15 - 28.08.2015 21:30","6627","6900"
"28.08.2015 21:30 - 28.08.2015 21:45","6463","6850"
"28.08.2015 21:45 - 28.08.2015 22:00","6332","6696"
"28.08.2015 22:00 - 28.08.2015 22:15","6262","6609"
"28.08.2015 22:15 - 28.08.2015 22:30","6096","6487"
"28.08.2015 22:30 - 28.08.2015 22:45","5940","6334"
"28.08.2015 22:45 - 28.08.2015 23:00","5816","6158"
"28.08.2015 23:00 - 28.08.2015 23:15","5720","6084"
"28.08.2015 23:15 - 28.08.2015 23:30","5620","5983"
"28.08.2015 23:30 - 28.08.2015 23:45","5501","5890"
"28.08.2015 23:45 - 29.08.2015 00:00","5414","5800"
"29.08.2015 00:00 - 29.08.2015 00:15","5301","5684"
"29.08.2015 00:15 - 29.08.2015 00:30","5187","5568"
"29.08.2015 00:30 - 29.08.2015 00:45","5105","5465"
"29.08.2015 00:45 - 29.08.2015 01:00","4982","5407"
"29.08.2015 01:00 - 29.08.2015 01:15","4925","5302"
"29.08.2015 01:15 - 29.08.2015 01:30","4819","5272"
"29.08.2015 01:30 - 29.08.2015 01:45","4773","5182"
"29.08.2015 01:45 - 29.08.2015 02:00","4741","5143"
"29.08.2015 02:00 - 29.08.2015 02:15","4652","5070"
"29.08.2015 02:15 - 29.08.2015 02:30","4621","5006"
"29.08.2015 02:30 - 29.08.2015 02:45","4586","4990"
"29.08.2015 02:45 - 29.08.2015 03:00","4540","4945"
"29.08.2015 03:00 - 29.08.2015 03:15","4549","4984"
"29.08.2015 03:15 - 29.08.2015 03:30","4570","4937"
"29.08.2015 03:30 - 29.08.2015 03:45","4536","4944"
"29.08.2015 03:45 - 29.08.2015 04:00","4535","4926"
"29.08.2015 04:00 - 29.08.2015 04:15","4564","4888"
"29.08.2015 04:15 - 29.08.2015 04:30","4520","4905"
"29.08.2015 04:30 - 29.08.2015 04:45","4571","4895"
"29.08.2015 04:45 - 29.08.2015 05:00","4545","4884"
"29.08.2015 05:00 - 29.08.2015 05:15","4549","4965"
"29.08.2015 05:15 - 29.08.2015 05:30","4615","4964"
"29.08.2015 05:30 - 29.08.2015 05:45","4641","4997"
"29.08.2015 05:45 - 29.08.2015 06:00","4739","5040"
"29.08.2015 06:00 - 29.08.2015 06:15","4808","5170"
"29.08.2015 06:15 - 29.08.2015 06:30","4765","5233"
"29.08.2015 06:30 - 29.08.2015 06:45","4815","5227"
"29.08.2015 06:45 - 29.08.2015 07:00","4878","5302"
"29.08.2015 07:00 - 29.08.2015 07:15","5013","5409"
"29.08.2015 07:15 - 29.08.2015 07:30","5126","5470"
"29.08.2015 07:30 - 29.08.2015 07:45","5260","5657"
"29.08.2015 07:45 - 29.08.2015 08:00","5400","5757"
"29.08.2015 08:00 - 29.08.2015 08:15","5534","5966"
"29.08.2015 08:15 - 29.08.2015 08:30","5657","6035"
"29.08.2015 08:30 - 29.08.2015 08:45","5720","6133"
"29.08.2015 08:45 - 29.08.2015 09:00","5887","6288"
"29.08.2015 09:00 - 29.08.2015 09:15","5996","6421"
"29.08.2015 09:15 - 29.08.2015 09:30","6189","6404"
"29.08.2015 09:30 - 29.08.2015 09:45","6261","6500"
"29.08.2015 09:45 - 29.08.2015 10:00","6316","6676"
"29.08.2015 10:00 - 29.08.2015 10:15","6397","6763"
"29.08.2015 10:15 - 29.08.2015 10:30","6443","6845"
"29.08.2015 10:30 - 29.08.2015 10:45","6499","6930"
"29.08.2015 10:45 - 29.08.2015 11:00","6521","6939"
"29.08.2015 11:00 - 29.08.2015 11:15","6558","6963"
"29.08.2015 11:15 - 29.08.2015 11:30","6643","7038"
"29.08.2015 11:30 - 29.08.2015 11:45","6666","7100"
"29.08.2015 11:45 - 29.08.2015 12:00","6701","7086"
"29.08.2015 12:00 - 29.08.2015 12:15","6629","7053"
"29.08.2015 12:15 - 29.08.2015 12:30","6648","7043"
"29.08.2015 12:30 - 29.08.2015 12:45","6600","7004"
"29.08.2015 12:45 - 29.08.2015 13:00","6522","6871"
"29.08.2015 13:00 - 29.08.2015 13:15","6479","6851"
"29.08.2015 13:15 - 29.08.2015 13:30","6362","6792"
"29.08.2015 13:30 - 29.08.2015 13:45","6350","6699"
"29.08.2015 13:45 - 29.08.2015 14:00","6292","6668"
"29.08.2015 14:00 - 29.08.2015 14:15","6224","6532"
"29.08.2015 14:15 - 29.08.2015 14:30","6165","6540"
"29.08.2015 14:30 - 29.08.2015 14:45","6108","6533"
"29.08.2015 14:45 - 29.08.2015 15:00","6062","6422"
"29.08.2015 15:00 - 29.08.2015 15:15","5924","6354"
"29.08.2015 15:15 - 29.08.2015 15:30","5883","6220"
"29.08.2015 15:30 - 29.08.2015 15:45","5900","6190"
"29.08.2015 15:45 - 29.08.2015 16:00","5816","6202"
"29.08.2015 16:00 - 29.08.2015 16:15","5669","6115"
"29.08.2015 16:15 - 29.08.2015 16:30","5705","6120"
"29.08.2015 16:30 - 29.08.2015 16:45","5684","6120"
"29.08.2015 16:45 - 29.08.2015 17:00","5630","6123"
"29.08.2015 17:00 - 29.08.2015 17:15","5545","6011"
"29.08.2015 17:15 - 29.08.2015 17:30","5556","5962"
"29.08.2015 17:30 - 29.08.2015 17:45","5613","5952"
"29.08.2015 17:45 - 29.08.2015 18:00","5602","5980"
"29.08.2015 18:00 - 29.08.2015 18:15","5598","5943"
"29.08.2015 18:15 - 29.08.2015 18:30","5578","5943"
"29.08.2015 18:30 - 29.08.2015 18:45","5554","5929"
"29.08.2015 18:45 - 29.08.2015 19:00","5510","5898"
"29.08.2015 19:00 - 29.08.2015 19:15","5487","5923"
"29.08.2015 19:15 - 29.08.2015 19:30","5495","5835"
"29.08.2015 19:30 - 29.08.2015 19:45","5464","5822"
"29.08.2015 19:45 - 29.08.2015 20:00","5426","5768"
"29.08.2015 20:00 - 29.08.2015 20:15","5346","5711"
"29.08.2015 20:15 - 29.08.2015 20:30","5253","5759"
"29.08.2015 20:30 - 29.08.2015 20:45","5295","5841"
"29.08.2015 20:45 - 29.08.2015 21:00","5466","5891"
"29.08.2015 21:00 - 29.08.2015 21:15","5475","5833"
"29.08.2015 21:15 - 29.08.2015 21:30","5467","5720"
"29.08.2015 21:30 - 29.08.2015 21:45","5374","5684"
"29.08.2015 21:45 - 29.08.2015 22:00","5323","5614"
"29.08.2015 22:00 - 29.08.2015 22:15","5316","5561"
"29.08.2015 22:15 - 29.08.2015 22:30","5187","5464"
"29.08.2015 22:30 - 29.08.2015 22:45","5097","5355"
"29.08.2015 22:45 - 29.08.2015 23:00","4957","5283"
"29.08.2015 23:00 - 29.08.2015 23:15","4927","5187"
"29.08.2015 23:15 - 29.08.2015 23:30","4825","5130"
"29.08.2015 23:30 - 29.08.2015 23:45","4756","4986"
"29.08.2015 23:45 - 30.08.2015 00:00","4704","5007"
"30.08.2015 00:00 - 30.08.2015 00:15","4548","4906"
"30.08.2015 00:15 - 30.08.2015 00:30","4475","4790"
"30.08.2015 00:30 - 30.08.2015 00:45","4420","4661"
"30.08.2015 00:45 - 30.08.2015 01:00","4314","4588"
"30.08.2015 01:00 - 30.08.2015 01:15","4187","4446"
"30.08.2015 01:15 - 30.08.2015 01:30","4139","4433"
"30.08.2015 01:30 - 30.08.2015 01:45","4092","4363"
"30.08.2015 01:45 - 30.08.2015 02:00","4050","4340"
"30.08.2015 02:00 - 30.08.2015 02:15","4010","4289"
"30.08.2015 02:15 - 30.08.2015 02:30","3971","4259"
"30.08.2015 02:30 - 30.08.2015 02:45","3919","4246"
"30.08.2015 02:45 - 30.08.2015 03:00","3887","4164"
"30.08.2015 03:00 - 30.08.2015 03:15","3900","4189"
"30.08.2015 03:15 - 30.08.2015 03:30","3889","4137"
"30.08.2015 03:30 - 30.08.2015 03:45","3869","4112"
"30.08.2015 03:45 - 30.08.2015 04:00","3838","4109"
"30.08.2015 04:00 - 30.08.2015 04:15","3827","4066"
"30.08.2015 04:15 - 30.08.2015 04:30","3836","4098"
"30.08.2015 04:30 - 30.08.2015 04:45","3883","4087"
"30.08.2015 04:45 - 30.08.2015 05:00","3833","4121"
"30.08.2015 05:00 - 30.08.2015 05:15","3803","4162"
"30.08.2015 05:15 - 30.08.2015 05:30","3795","4084"
"30.08.2015 05:30 - 30.08.2015 05:45","3761","4150"
"30.08.2015 05:45 - 30.08.2015 06:00","3874","4139"
"30.08.2015 06:00 - 30.08.2015 06:15","3888","4267"
"30.08.2015 06:15 - 30.08.2015 06:30","3919","4240"
"30.08.2015 06:30 - 30.08.2015 06:45","3923","4152"
"30.08.2015 06:45 - 30.08.2015 07:00","3915","4212"
"30.08.2015 07:00 - 30.08.2015 07:15","4023","4302"
"30.08.2015 07:15 - 30.08.2015 07:30","4135","4401"
"30.08.2015 07:30 - 30.08.2015 07:45","4281","4539"
"30.08.2015 07:45 - 30.08.2015 08:00","4393","4580"
"30.08.2015 08:00 - 30.08.2015 08:15","4571","4736"
"30.08.2015 08:15 - 30.08.2015 08:30","4635","4807"
"30.08.2015 08:30 - 30.08.2015 08:45","4741","4953"
"30.08.2015 08:45 - 30.08.2015 09:00","4791","5041"
"30.08.2015 09:00 - 30.08.2015 09:15","4913","5080"
"30.08.2015 09:15 - 30.08.2015 09:30","5024","5220"
"30.08.2015 09:30 - 30.08.2015 09:45","5088","5294"
"30.08.2015 09:45 - 30.08.2015 10:00","5172","5438"
"30.08.2015 10:00 - 30.08.2015 10:15","5202","5591"
"30.08.2015 10:15 - 30.08.2015 10:30","5319","5608"
"30.08.2015 10:30 - 30.08.2015 10:45","5424","5756"
"30.08.2015 10:45 - 30.08.2015 11:00","5449","5786"
"30.08.2015 11:00 - 30.08.2015 11:15","5655","5880"
"30.08.2015 11:15 - 30.08.2015 11:30","5771","5963"
"30.08.2015 11:30 - 30.08.2015 11:45","5806","6049"
"30.08.2015 11:45 - 30.08.2015 12:00","5919","6067"
"30.08.2015 12:00 - 30.08.2015 12:15","5966","6096"
"30.08.2015 12:15 - 30.08.2015 12:30","5820","6048"
"30.08.2015 12:30 - 30.08.2015 12:45","5772","6016"
"30.08.2015 12:45 - 30.08.2015 13:00","5671","5968"
"30.08.2015 13:00 - 30.08.2015 13:15","5618","5905"
"30.08.2015 13:15 - 30.08.2015 13:30","5640","5844"
"30.08.2015 13:30 - 30.08.2015 13:45","5578","5846"
"30.08.2015 13:45 - 30.08.2015 14:00","5631","5759"
"30.08.2015 14:00 - 30.08.2015 14:15","5595","5747"
"30.08.2015 14:15 - 30.08.2015 14:30","5689","5686"
"30.08.2015 14:30 - 30.08.2015 14:45","5725","5704"
"30.08.2015 14:45 - 30.08.2015 15:00","5670","5639"
"30.08.2015 15:00 - 30.08.2015 15:15","5566","5601"
"30.08.2015 15:15 - 30.08.2015 15:30","5497","5587"
"30.08.2015 15:30 - 30.08.2015 15:45","5415","5528"
"30.08.2015 15:45 - 30.08.2015 16:00","5323","5556"
"30.08.2015 16:00 - 30.08.2015 16:15","5136","5462"
"30.08.2015 16:15 - 30.08.2015 16:30","5051","5443"
"30.08.2015 16:30 - 30.08.2015 16:45","4997","5433"
"30.08.2015 16:45 - 30.08.2015 17:00","4928","5409"
"30.08.2015 17:00 - 30.08.2015 17:15","5038","5431"
"30.08.2015 17:15 - 30.08.2015 17:30","5110","5386"
"30.08.2015 17:30 - 30.08.2015 17:45","5119","5433"
"30.08.2015 17:45 - 30.08.2015 18:00","5196","5456"
"30.08.2015 18:00 - 30.08.2015 18:15","5253","5482"
"30.08.2015 18:15 - 30.08.2015 18:30","5233","5492"
"30.08.2015 18:30 - 30.08.2015 18:45","5252","5477"
"30.08.2015 18:45 - 30.08.2015 19:00","5197","5542"
"30.08.2015 19:00 - 30.08.2015 19:15","5275","5566"
"30.08.2015 19:15 - 30.08.2015 19:30","5234","5586"
"30.08.2015 19:30 - 30.08.2015 19:45","5318","5547"
"30.08.2015 19:45 - 30.08.2015 20:00","5411","5573"
"30.08.2015 20:00 - 30.08.2015 20:15","5453","5669"
"30.08.2015 20:15 - 30.08.2015 20:30","5462","5751"
"30.08.2015 20:30 - 30.08.2015 20:45","5533","5897"
"30.08.2015 20:45 - 30.08.2015 21:00","5504","5920"
"30.08.2015 21:00 - 30.08.2015 21:15","5527","5905"
"30.08.2015 21:15 - 30.08.2015 21:30","5491","5883"
"30.08.2015 21:30 - 30.08.2015 21:45","5403","5889"
"30.08.2015 21:45 - 30.08.2015 22:00","5449","5886"
"30.08.2015 22:00 - 30.08.2015 22:15","5544","5906"
"30.08.2015 22:15 - 30.08.2015 22:30","5386","5851"
"30.08.2015 22:30 - 30.08.2015 22:45","5344","5779"
"30.08.2015 22:45 - 30.08.2015 23:00","5262","5655"
"30.08.2015 23:00 - 30.08.2015 23:15","5195","5596"
"30.08.2015 23:15 - 30.08.2015 23:30","5132","5506"
"30.08.2015 23:30 - 30.08.2015 23:45","5034","5444"
"30.08.2015 23:45 - 31.08.2015 00:00","5015","5365"
"31.08.2015 00:00 - 31.08.2015 00:15","5149","5222"
"31.08.2015 00:15 - 31.08.2015 00:30","5107","5141"
"31.08.2015 00:30 - 31.08.2015 00:45","4944","5053"
"31.08.2015 00:45 - 31.08.2015 01:00","4932","4968"
"31.08.2015 01:00 - 31.08.2015 01:15","4858","4944"
"31.08.2015 01:15 - 31.08.2015 01:30","4774","4888"
"31.08.2015 01:30 - 31.08.2015 01:45","4769","4840"
"31.08.2015 01:45 - 31.08.2015 02:00","4669","4803"
"31.08.2015 02:00 - 31.08.2015 02:15","4684","4797"
"31.08.2015 02:15 - 31.08.2015 02:30","4666","4741"
"31.08.2015 02:30 - 31.08.2015 02:45","4678","4739"
"31.08.2015 02:45 - 31.08.2015 03:00","4674","4761"
"31.08.2015 03:00 - 31.08.2015 03:15","4617","4765"
"31.08.2015 03:15 - 31.08.2015 03:30","4694","4774"
"31.08.2015 03:30 - 31.08.2015 03:45","4704","4751"
"31.08.2015 03:45 - 31.08.2015 04:00","4690","4787"
"31.08.2015 04:00 - 31.08.2015 04:15","4741","4834"
"31.08.2015 04:15 - 31.08.2015 04:30","4745","4844"
"31.08.2015 04:30 - 31.08.2015 04:45","4786","4910"
"31.08.2015 04:45 - 31.08.2015 05:00","4904","4999"
"31.08.2015 05:00 - 31.08.2015 05:15","5206","5305"
"31.08.2015 05:15 - 31.08.2015 05:30","5312","5454"
"31.08.2015 05:30 - 31.08.2015 05:45","5518","5664"
"31.08.2015 05:45 - 31.08.2015 06:00","5758","5932"
"31.08.2015 06:00 - 31.08.2015 06:15","6067","6452"
"31.08.2015 06:15 - 31.08.2015 06:30","6369","6774"
"31.08.2015 06:30 - 31.08.2015 06:45","6575","6917"
"31.08.2015 06:45 - 31.08.2015 07:00","6728","7124"
"31.08.2015 07:00 - 31.08.2015 07:15","7008","7419"
"31.08.2015 07:15 - 31.08.2015 07:30","7235","7645"
"31.08.2015 07:30 - 31.08.2015 07:45","7468","7885"
"31.08.2015 07:45 - 31.08.2015 08:00","7688","8080"
"31.08.2015 08:00 - 31.08.2015 08:15","7854","8217"
"31.08.2015 08:15 - 31.08.2015 08:30","8001","8383"
"31.08.2015 08:30 - 31.08.2015 08:45","8087","8508"
"31.08.2015 08:45 - 31.08.2015 09:00","8145","8637"
"31.08.2015 09:00 - 31.08.2015 09:15","8165","8564"
"31.08.2015 09:15 - 31.08.2015 09:30","8189","8736"
"31.08.2015 09:30 - 31.08.2015 09:45","8359","8911"
"31.08.2015 09:45 - 31.08.2015 10:00","8482","9029"
"31.08.2015 10:00 - 31.08.2015 10:15","8609","9045"
"31.08.2015 10:15 - 31.08.2015 10:30","8672","9164"
"31.08.2015 10:30 - 31.08.2015 10:45","8741","9195"
"31.08.2015 10:45 - 31.08.2015 11:00","8780","9255"
"31.08.2015 11:00 - 31.08.2015 11:15","8792","9339"
"31.08.2015 11:15 - 31.08.2015 11:30","8867","9404"
"31.08.2015 11:30 - 31.08.2015 11:45","8968","9519"
"31.08.2015 11:45 - 31.08.2015 12:00","8920","9583"
"31.08.2015 12:00 - 31.08.2015 12:15","8854","9449"
"31.08.2015 12:15 - 31.08.2015 12:30","8646","9351"
"31.08.2015 12:30 - 31.08.2015 12:45","8565","9257"
"31.08.2015 12:45 - 31.08.2015 13:00","8634","9273"
"31.08.2015 13:00 - 31.08.2015 13:15","8623","9281"
"31.08.2015 13:15 - 31.08.2015 13:30","8620","9287"
"31.08.2015 13:30 - 31.08.2015 13:45","8651","9289"
"31.08.2015 13:45 - 31.08.2015 14:00","8539","9187"
"31.08.2015 14:00 - 31.08.2015 14:15","8531","9167"
"31.08.2015 14:15 - 31.08.2015 14:30","8451","9184"
"31.08.2015 14:30 - 31.08.2015 14:45","8404","9127"
"31.08.2015 14:45 - 31.08.2015 15:00","8442","9088"
"31.08.2015 15:00 - 31.08.2015 15:15","7991","8981"
"31.08.2015 15:15 - 31.08.2015 15:30","8398","8936"
"31.08.2015 15:30 - 31.08.2015 15:45","8272","8894"
"31.08.2015 15:45 - 31.08.2015 16:00","8187","8757"
"31.08.2015 16:00 - 31.08.2015 16:15","8003","8622"
"31.08.2015 16:15 - 31.08.2015 16:30","7941","8542"
"31.08.2015 16:30 - 31.08.2015 16:45","7864","8414"
"31.08.2015 16:45 - 31.08.2015 17:00","7822","8327"
"31.08.2015 17:00 - 31.08.2015 17:15","7658","8205"
"31.08.2015 17:15 - 31.08.2015 17:30","7566","8185"
"31.08.2015 17:30 - 31.08.2015 17:45","7598","8067"
"31.08.2015 17:45 - 31.08.2015 18:00","7587","8045"
"31.08.2015 18:00 - 31.08.2015 18:15","7516","7988"
"31.08.2015 18:15 - 31.08.2015 18:30","7491","7922"
"31.08.2015 18:30 - 31.08.2015 18:45","7425","7925"
"31.08.2015 18:45 - 31.08.2015 19:00","7488","7918"
"31.08.2015 19:00 - 31.08.2015 19:15","7402","7891"
"31.08.2015 19:15 - 31.08.2015 19:30","7297","7821"
"31.08.2015 19:30 - 31.08.2015 19:45","7267","7779"
"31.08.2015 19:45 - 31.08.2015 20:00","7159","7759"
"31.08.2015 20:00 - 31.08.2015 20:15","7048","7710"
"31.08.2015 20:15 - 31.08.2015 20:30","7008","7763"
"31.08.2015 20:30 - 31.08.2015 20:45","6967","7814"
"31.08.2015 20:45 - 31.08.2015 21:00","7044","7770"
"31.08.2015 21:00 - 31.08.2015 21:15","7130","7713"
"31.08.2015 21:15 - 31.08.2015 21:30","7139","7572"
"31.08.2015 21:30 - 31.08.2015 21:45","7096","7475"
"31.08.2015 21:45 - 31.08.2015 22:00","6905","7305"
"31.08.2015 22:00 - 31.08.2015 22:15","6853","7201"
"31.08.2015 22:15 - 31.08.2015 22:30","6699","6994"
"31.08.2015 22:30 - 31.08.2015 22:45","6488","6801"
"31.08.2015 22:45 - 31.08.2015 23:00","6310","6631"
"31.08.2015 23:00 - 31.08.2015 23:15","6170","6474"
"31.08.2015 23:15 - 31.08.2015 23:30","6082","6327"
"31.08.2015 23:30 - 31.08.2015 23:45","5962","6268"
"31.08.2015 23:45 - 01.09.2015 00:00","5858","6120"
"01.09.2015 00:00 - 01.09.2015 00:15","5558","6004"
"01.09.2015 00:15 - 01.09.2015 00:30","5461","5948"
"01.09.2015 00:30 - 01.09.2015 00:45","5347","5827"
"01.09.2015 00:45 - 01.09.2015 01:00","5257","5774"
"01.09.2015 01:00 - 01.09.2015 01:15","5206","5729"
"01.09.2015 01:15 - 01.09.2015 01:30","5114","5610"
"01.09.2015 01:30 - 01.09.2015 01:45","5120","5616"
"01.09.2015 01:45 - 01.09.2015 02:00","5041","5570"
"01.09.2015 02:00 - 01.09.2015 02:15","4948","5514"
"01.09.2015 02:15 - 01.09.2015 02:30","4957","5499"
"01.09.2015 02:30 - 01.09.2015 02:45","4983","5454"
"01.09.2015 02:45 - 01.09.2015 03:00","4960","5496"
"01.09.2015 03:00 - 01.09.2015 03:15","4946","5478"
"01.09.2015 03:15 - 01.09.2015 03:30","4930","5436"
"01.09.2015 03:30 - 01.09.2015 03:45","4929","5448"
"01.09.2015 03:45 - 01.09.2015 04:00","4937","5413"
"01.09.2015 04:00 - 01.09.2015 04:15","4972","5468"
"01.09.2015 04:15 - 01.09.2015 04:30","5026","5521"
"01.09.2015 04:30 - 01.09.2015 04:45","5093","5544"
"01.09.2015 04:45 - 01.09.2015 05:00","5109","5660"
"01.09.2015 05:00 - 01.09.2015 05:15","5350","5826"
"01.09.2015 05:15 - 01.09.2015 05:30","5460","5938"
"01.09.2015 05:30 - 01.09.2015 05:45","5792","6127"
"01.09.2015 05:45 - 01.09.2015 06:00","5988","6327"
"01.09.2015 06:00 - 01.09.2015 06:15","6419","6816"
"01.09.2015 06:15 - 01.09.2015 06:30","6659","7082"
"01.09.2015 06:30 - 01.09.2015 06:45","6803","7235"
"01.09.2015 06:45 - 01.09.2015 07:00","6997","7466"
"01.09.2015 07:00 - 01.09.2015 07:15","7264","7728"
"01.09.2015 07:15 - 01.09.2015 07:30","7423","7874"
"01.09.2015 07:30 - 01.09.2015 07:45","7582","8086"
"01.09.2015 07:45 - 01.09.2015 08:00","7803","8309"
"01.09.2015 08:00 - 01.09.2015 08:15","7985","8415"
"01.09.2015 08:15 - 01.09.2015 08:30","8033","8513"
"01.09.2015 08:30 - 01.09.2015 08:45","8080","8643"
"01.09.2015 08:45 - 01.09.2015 09:00","8220","8772"
"01.09.2015 09:00 - 01.09.2015 09:15","8125","8747"
"01.09.2015 09:15 - 01.09.2015 09:30","8211","8761"
"01.09.2015 09:30 - 01.09.2015 09:45","8305","8911"
"01.09.2015 09:45 - 01.09.2015 10:00","8434","9022"
"01.09.2015 10:00 - 01.09.2015 10:15","8519","9029"
"01.09.2015 10:15 - 01.09.2015 10:30","8578","9044"
"01.09.2015 10:30 - 01.09.2015 10:45","8728","9106"
"01.09.2015 10:45 - 01.09.2015 11:00","8872","9205"
"01.09.2015 11:00 - 01.09.2015 11:15","8872","9357"
"01.09.2015 11:15 - 01.09.2015 11:30","8951","9416"
"01.09.2015 11:30 - 01.09.2015 11:45","8959","9478"
"01.09.2015 11:45 - 01.09.2015 12:00","8935","9570"
"01.09.2015 12:00 - 01.09.2015 12:15","8824","9492"
"01.09.2015 12:15 - 01.09.2015 12:30","8731","9456"
"01.09.2015 12:30 - 01.09.2015 12:45","8684","9299"
"01.09.2015 12:45 - 01.09.2015 13:00","8626","9280"
"01.09.2015 13:00 - 01.09.2015 13:15","8672","9241"
"01.09.2015 13:15 - 01.09.2015 13:30","8699","9164"
"01.09.2015 13:30 - 01.09.2015 13:45","8674","9155"
"01.09.2015 13:45 - 01.09.2015 14:00","8644","9111"
"01.09.2015 14:00 - 01.09.2015 14:15","8535","9085"
"01.09.2015 14:15 - 01.09.2015 14:30","8514","8944"
"01.09.2015 14:30 - 01.09.2015 14:45","8464","8823"
"01.09.2015 14:45 - 01.09.2015 15:00","8363","8847"
"01.09.2015 15:00 - 01.09.2015 15:15","8364","8881"
"01.09.2015 15:15 - 01.09.2015 15:30","8371","8853"
"01.09.2015 15:30 - 01.09.2015 15:45","8225","8762"
