"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"31.05.2017 00:00 - 31.05.2017 00:15","6040","6267"
"31.05.2017 00:15 - 31.05.2017 00:30","5981","6157"
"31.05.2017 00:30 - 31.05.2017 00:45","5903","6047"
"31.05.2017 00:45 - 31.05.2017 01:00","5770","5936"
"31.05.2017 01:00 - 31.05.2017 01:15","5637","5877"
"31.05.2017 01:15 - 31.05.2017 01:30","5549","5781"
"31.05.2017 01:30 - 31.05.2017 01:45","5524","5714"
"31.05.2017 01:45 - 31.05.2017 02:00","5496","5630"
"31.05.2017 02:00 - 31.05.2017 02:15","5365","5530"
"31.05.2017 02:15 - 31.05.2017 02:30","5344","5551"
"31.05.2017 02:30 - 31.05.2017 02:45","5344","5568"
"31.05.2017 02:45 - 31.05.2017 03:00","5344","5590"
"31.05.2017 03:00 - 31.05.2017 03:15","5344","5592"
"31.05.2017 03:15 - 31.05.2017 03:30","5344","5540"
"31.05.2017 03:30 - 31.05.2017 03:45","5323","5418"
"31.05.2017 03:45 - 31.05.2017 04:00","5323","5465"
"31.05.2017 04:00 - 31.05.2017 04:15","5323","5585"
"31.05.2017 04:15 - 31.05.2017 04:30","5323","5705"
"31.05.2017 04:30 - 31.05.2017 04:45","5440","5713"
"31.05.2017 04:45 - 31.05.2017 05:00","5519","5685"
"31.05.2017 05:00 - 31.05.2017 05:15","5672","5916"
"31.05.2017 05:15 - 31.05.2017 05:30","5798","6019"
"31.05.2017 05:30 - 31.05.2017 05:45","5887","6138"
"31.05.2017 05:45 - 31.05.2017 06:00","6073","6379"
"31.05.2017 06:00 - 31.05.2017 06:15","6525","6806"
"31.05.2017 06:15 - 31.05.2017 06:30","6843","7122"
"31.05.2017 06:30 - 31.05.2017 06:45","7117","7356"
"31.05.2017 06:45 - 31.05.2017 07:00","7348","7522"
"31.05.2017 07:00 - 31.05.2017 07:15","7643","7884"
"31.05.2017 07:15 - 31.05.2017 07:30","7848","8048"
"31.05.2017 07:30 - 31.05.2017 07:45","7967","8190"
"31.05.2017 07:45 - 31.05.2017 08:00","8053","8301"
"31.05.2017 08:00 - 31.05.2017 08:15","8194","8385"
"31.05.2017 08:15 - 31.05.2017 08:30","8248","8542"
"31.05.2017 08:30 - 31.05.2017 08:45","8248","8580"
"31.05.2017 08:45 - 31.05.2017 09:00","8248","8609"
"31.05.2017 09:00 - 31.05.2017 09:15","8248","8510"
"31.05.2017 09:15 - 31.05.2017 09:30","8290","8528"
"31.05.2017 09:30 - 31.05.2017 09:45","8460","8699"
"31.05.2017 09:45 - 31.05.2017 10:00","8543","8759"
"31.05.2017 10:00 - 31.05.2017 10:15","8622","8866"
"31.05.2017 10:15 - 31.05.2017 10:30","8687","8943"
"31.05.2017 10:30 - 31.05.2017 10:45","8744","8899"
"31.05.2017 10:45 - 31.05.2017 11:00","8800","8849"
"31.05.2017 11:00 - 31.05.2017 11:15","8865","8936"
"31.05.2017 11:15 - 31.05.2017 11:30","8865","9176"
"31.05.2017 11:30 - 31.05.2017 11:45","8865","9246"
"31.05.2017 11:45 - 31.05.2017 12:00","8865","9257"
"31.05.2017 12:00 - 31.05.2017 12:15","8788","9089"
"31.05.2017 12:15 - 31.05.2017 12:30","8760","9063"
"31.05.2017 12:30 - 31.05.2017 12:45","8760","8967"
"31.05.2017 12:45 - 31.05.2017 13:00","8760","9028"
"31.05.2017 13:00 - 31.05.2017 13:15","8760","9054"
"31.05.2017 13:15 - 31.05.2017 13:30","8728","9054"
"31.05.2017 13:30 - 31.05.2017 13:45","8694","9070"
"31.05.2017 13:45 - 31.05.2017 14:00","8560","8990"
"31.05.2017 14:00 - 31.05.2017 14:15","8415","8969"
"31.05.2017 14:15 - 31.05.2017 14:30","8404","8967"
"31.05.2017 14:30 - 31.05.2017 14:45","8344","8962"
"31.05.2017 14:45 - 31.05.2017 15:00","8285","9054"
"31.05.2017 15:00 - 31.05.2017 15:15","8285","9052"
"31.05.2017 15:15 - 31.05.2017 15:30","8193","9037"
"31.05.2017 15:30 - 31.05.2017 15:45","8146","8906"
"31.05.2017 15:45 - 31.05.2017 16:00","8063","8765"
"31.05.2017 16:00 - 31.05.2017 16:15","7963","8634"
"31.05.2017 16:15 - 31.05.2017 16:30","7938","8462"
"31.05.2017 16:30 - 31.05.2017 16:45","7938","8480"
"31.05.2017 16:45 - 31.05.2017 17:00","7938","8366"
"31.05.2017 17:00 - 31.05.2017 17:15","7913","8292"
"31.05.2017 17:15 - 31.05.2017 17:30","7913","8278"
"31.05.2017 17:30 - 31.05.2017 17:45","7842","8220"
"31.05.2017 17:45 - 31.05.2017 18:00","7842","8262"
"31.05.2017 18:00 - 31.05.2017 18:15","7715","8088"
"31.05.2017 18:15 - 31.05.2017 18:30","7697","8021"
"31.05.2017 18:30 - 31.05.2017 18:45","7697","8032"
"31.05.2017 18:45 - 31.05.2017 19:00","7650","8027"
"31.05.2017 19:00 - 31.05.2017 19:15","7627","8023"
"31.05.2017 19:15 - 31.05.2017 19:30","7576","7951"
"31.05.2017 19:30 - 31.05.2017 19:45","7564","7865"
"31.05.2017 19:45 - 31.05.2017 20:00","7398","7730"
"31.05.2017 20:00 - 31.05.2017 20:15","7398","7732"
"31.05.2017 20:15 - 31.05.2017 20:30","7302","7646"
"31.05.2017 20:30 - 31.05.2017 20:45","7302","7556"
"31.05.2017 20:45 - 31.05.2017 21:00","7230","7463"
"31.05.2017 21:00 - 31.05.2017 21:15","7171","7441"
"31.05.2017 21:15 - 31.05.2017 21:30","7171","7459"
"31.05.2017 21:30 - 31.05.2017 21:45","7029","7420"
"31.05.2017 21:45 - 31.05.2017 22:00","6939","7417"
"31.05.2017 22:00 - 31.05.2017 22:15","6843","7342"
"31.05.2017 22:15 - 31.05.2017 22:30","6591","7141"
"31.05.2017 22:30 - 31.05.2017 22:45","6430","6983"
"31.05.2017 22:45 - 31.05.2017 23:00","6238","6767"
"31.05.2017 23:00 - 31.05.2017 23:15","6112","6635"
"31.05.2017 23:15 - 31.05.2017 23:30","6112","6497"
"31.05.2017 23:30 - 31.05.2017 23:45","6112","6329"
"31.05.2017 23:45 - 01.06.2017 00:00","6112","6196"
"01.06.2017 00:00 - 01.06.2017 00:15","6112","6106"
"01.06.2017 00:15 - 01.06.2017 00:30","6043","6046"
"01.06.2017 00:30 - 01.06.2017 00:45","5960","5939"
"01.06.2017 00:45 - 01.06.2017 01:00","5824","5871"
"01.06.2017 01:00 - 01.06.2017 01:15","5766","5778"
"01.06.2017 01:15 - 01.06.2017 01:30","5680","5653"
"01.06.2017 01:30 - 01.06.2017 01:45","5668","5625"
"01.06.2017 01:45 - 01.06.2017 02:00","5587","5560"
"01.06.2017 02:00 - 01.06.2017 02:15","5523","5468"
"01.06.2017 02:15 - 01.06.2017 02:30","5523","5458"
"01.06.2017 02:30 - 01.06.2017 02:45","5523","5388"
"01.06.2017 02:45 - 01.06.2017 03:00","5523","5382"
"01.06.2017 03:00 - 01.06.2017 03:15","5471","5443"
"01.06.2017 03:15 - 01.06.2017 03:30","5459","5419"
"01.06.2017 03:30 - 01.06.2017 03:45","5398","5397"
"01.06.2017 03:45 - 01.06.2017 04:00","5398","5434"
"01.06.2017 04:00 - 01.06.2017 04:15","5398","5423"
"01.06.2017 04:15 - 01.06.2017 04:30","5398","5447"
"01.06.2017 04:30 - 01.06.2017 04:45","5451","5499"
"01.06.2017 04:45 - 01.06.2017 05:00","5520","5557"
"01.06.2017 05:00 - 01.06.2017 05:15","5682","5733"
"01.06.2017 05:15 - 01.06.2017 05:30","5751","5825"
"01.06.2017 05:30 - 01.06.2017 05:45","5857","5969"
"01.06.2017 05:45 - 01.06.2017 06:00","6044","6152"
"01.06.2017 06:00 - 01.06.2017 06:15","6484","6564"
"01.06.2017 06:15 - 01.06.2017 06:30","6813","6878"
"01.06.2017 06:30 - 01.06.2017 06:45","7048","7135"
"01.06.2017 06:45 - 01.06.2017 07:00","7318","7359"
"01.06.2017 07:00 - 01.06.2017 07:15","7596","7692"
"01.06.2017 07:15 - 01.06.2017 07:30","7740","7913"
"01.06.2017 07:30 - 01.06.2017 07:45","7930","8104"
"01.06.2017 07:45 - 01.06.2017 08:00","8122","8214"
"01.06.2017 08:00 - 01.06.2017 08:15","8275","8325"
"01.06.2017 08:15 - 01.06.2017 08:30","8360","8402"
"01.06.2017 08:30 - 01.06.2017 08:45","8468","8481"
"01.06.2017 08:45 - 01.06.2017 09:00","8468","8455"
"01.06.2017 09:00 - 01.06.2017 09:15","8468","8407"
"01.06.2017 09:15 - 01.06.2017 09:30","8613","8465"
"01.06.2017 09:30 - 01.06.2017 09:45","8773","8561"
"01.06.2017 09:45 - 01.06.2017 10:00","8922","8634"
"01.06.2017 10:00 - 01.06.2017 10:15","8997","8723"
"01.06.2017 10:15 - 01.06.2017 10:30","9104","8739"
"01.06.2017 10:30 - 01.06.2017 10:45","9167","8834"
"01.06.2017 10:45 - 01.06.2017 11:00","9183","8930"
"01.06.2017 11:00 - 01.06.2017 11:15","9183","8972"
"01.06.2017 11:15 - 01.06.2017 11:30","9183","9079"
"01.06.2017 11:30 - 01.06.2017 11:45","9183","9079"
"01.06.2017 11:45 - 01.06.2017 12:00","9159","9175"
"01.06.2017 12:00 - 01.06.2017 12:15","8964","9093"
"01.06.2017 12:15 - 01.06.2017 12:30","8764","8996"
"01.06.2017 12:30 - 01.06.2017 12:45","8764","8993"
"01.06.2017 12:45 - 01.06.2017 13:00","8764","9002"
"01.06.2017 13:00 - 01.06.2017 13:15","8764","9045"
"01.06.2017 13:15 - 01.06.2017 13:30","8764","9101"
"01.06.2017 13:30 - 01.06.2017 13:45","8706","8931"
"01.06.2017 13:45 - 01.06.2017 14:00","8657","8770"
"01.06.2017 14:00 - 01.06.2017 14:15","8657","8691"
"01.06.2017 14:15 - 01.06.2017 14:30","8657","8711"
"01.06.2017 14:30 - 01.06.2017 14:45","8657","8629"
"01.06.2017 14:45 - 01.06.2017 15:00","8654","8593"
"01.06.2017 15:00 - 01.06.2017 15:15","8654","8676"
"01.06.2017 15:15 - 01.06.2017 15:30","8654","8592"
"01.06.2017 15:30 - 01.06.2017 15:45","8654","8546"
"01.06.2017 15:45 - 01.06.2017 16:00","8487","8490"
"01.06.2017 16:00 - 01.06.2017 16:15","8459","8418"
"01.06.2017 16:15 - 01.06.2017 16:30","8383","8375"
"01.06.2017 16:30 - 01.06.2017 16:45","8310","8269"
"01.06.2017 16:45 - 01.06.2017 17:00","8217","8295"
"01.06.2017 17:00 - 01.06.2017 17:15","8109","8298"
"01.06.2017 17:15 - 01.06.2017 17:30","8094","8235"
"01.06.2017 17:30 - 01.06.2017 17:45","8090","8196"
"01.06.2017 17:45 - 01.06.2017 18:00","8083","8114"
"01.06.2017 18:00 - 01.06.2017 18:15","8070","8046"
"01.06.2017 18:15 - 01.06.2017 18:30","8070","7960"
"01.06.2017 18:30 - 01.06.2017 18:45","8070","7952"
"01.06.2017 18:45 - 01.06.2017 19:00","8070","7968"
"01.06.2017 19:00 - 01.06.2017 19:15","8025","7979"
"01.06.2017 19:15 - 01.06.2017 19:30","7896","7873"
"01.06.2017 19:30 - 01.06.2017 19:45","7885","7850"
"01.06.2017 19:45 - 01.06.2017 20:00","7835","7745"
"01.06.2017 20:00 - 01.06.2017 20:15","7621","7692"
"01.06.2017 20:15 - 01.06.2017 20:30","7562","7636"
"01.06.2017 20:30 - 01.06.2017 20:45","7526","7485"
"01.06.2017 20:45 - 01.06.2017 21:00","7526","7480"
"01.06.2017 21:00 - 01.06.2017 21:15","7526","7473"
"01.06.2017 21:15 - 01.06.2017 21:30","7526","7344"
"01.06.2017 21:30 - 01.06.2017 21:45","7496","7435"
"01.06.2017 21:45 - 01.06.2017 22:00","7358","7401"
"01.06.2017 22:00 - 01.06.2017 22:15","7288","7285"
"01.06.2017 22:15 - 01.06.2017 22:30","7063","7167"
"01.06.2017 22:30 - 01.06.2017 22:45","6935","6960"
"01.06.2017 22:45 - 01.06.2017 23:00","6743","6843"
"01.06.2017 23:00 - 01.06.2017 23:15","6553","6694"
"01.06.2017 23:15 - 01.06.2017 23:30","6417","6550"
"01.06.2017 23:30 - 01.06.2017 23:45","6308","6450"
"01.06.2017 23:45 - 02.06.2017 00:00","6170","6315"
"02.06.2017 00:00 - 02.06.2017 00:15","6068","6223"
"02.06.2017 00:15 - 02.06.2017 00:30","5938","6082"
"02.06.2017 00:30 - 02.06.2017 00:45","5849","5942"
"02.06.2017 00:45 - 02.06.2017 01:00","5741","5875"
"02.06.2017 01:00 - 02.06.2017 01:15","5669","5767"
"02.06.2017 01:15 - 02.06.2017 01:30","5626","5748"
"02.06.2017 01:30 - 02.06.2017 01:45","5546","5649"
"02.06.2017 01:45 - 02.06.2017 02:00","5532","5583"
"02.06.2017 02:00 - 02.06.2017 02:15","5473","5526"
"02.06.2017 02:15 - 02.06.2017 02:30","5473","5483"
"02.06.2017 02:30 - 02.06.2017 02:45","5473","5501"
"02.06.2017 02:45 - 02.06.2017 03:00","5418","5503"
"02.06.2017 03:00 - 02.06.2017 03:15","5418","5510"
"02.06.2017 03:15 - 02.06.2017 03:30","5405","5512"
"02.06.2017 03:30 - 02.06.2017 03:45","5405","5483"
"02.06.2017 03:45 - 02.06.2017 04:00","5405","5474"
"02.06.2017 04:00 - 02.06.2017 04:15","5405","5530"
"02.06.2017 04:15 - 02.06.2017 04:30","5405","5564"
"02.06.2017 04:30 - 02.06.2017 04:45","5405","5644"
"02.06.2017 04:45 - 02.06.2017 05:00","5507","5711"
"02.06.2017 05:00 - 02.06.2017 05:15","5757","5800"
"02.06.2017 05:15 - 02.06.2017 05:30","5988","5869"
"02.06.2017 05:30 - 02.06.2017 05:45","6148","6060"
"02.06.2017 05:45 - 02.06.2017 06:00","6315","6206"
"02.06.2017 06:00 - 02.06.2017 06:15","6742","6650"
"02.06.2017 06:15 - 02.06.2017 06:30","6954","6915"
"02.06.2017 06:30 - 02.06.2017 06:45","7229","7173"
"02.06.2017 06:45 - 02.06.2017 07:00","7440","7424"
"02.06.2017 07:00 - 02.06.2017 07:15","7733","7761"
"02.06.2017 07:15 - 02.06.2017 07:30","7977","7986"
"02.06.2017 07:30 - 02.06.2017 07:45","8052","8160"
"02.06.2017 07:45 - 02.06.2017 08:00","8176","8354"
"02.06.2017 08:00 - 02.06.2017 08:15","8176","8481"
"02.06.2017 08:15 - 02.06.2017 08:30","8176","8644"
"02.06.2017 08:30 - 02.06.2017 08:45","8480","8702"
"02.06.2017 08:45 - 02.06.2017 09:00","8552","8722"
"02.06.2017 09:00 - 02.06.2017 09:15","8617","8654"
"02.06.2017 09:15 - 02.06.2017 09:30","8681","8630"
"02.06.2017 09:30 - 02.06.2017 09:45","8866","8769"
"02.06.2017 09:45 - 02.06.2017 10:00","9003","8811"
"02.06.2017 10:00 - 02.06.2017 10:15","9054","8911"
"02.06.2017 10:15 - 02.06.2017 10:30","9147","8892"
"02.06.2017 10:30 - 02.06.2017 10:45","9147","8928"
"02.06.2017 10:45 - 02.06.2017 11:00","9207","8933"
"02.06.2017 11:00 - 02.06.2017 11:15","9258","9071"
"02.06.2017 11:15 - 02.06.2017 11:30","9258","9134"
"02.06.2017 11:30 - 02.06.2017 11:45","9258","9183"
"02.06.2017 11:45 - 02.06.2017 12:00","9258","9186"
"02.06.2017 12:00 - 02.06.2017 12:15","9174","9060"
"02.06.2017 12:15 - 02.06.2017 12:30","8997","9005"
"02.06.2017 12:30 - 02.06.2017 12:45","8928","8952"
"02.06.2017 12:45 - 02.06.2017 13:00","8928","8960"
"02.06.2017 13:00 - 02.06.2017 13:15","8928","8993"
"02.06.2017 13:15 - 02.06.2017 13:30","8866","8805"
"02.06.2017 13:30 - 02.06.2017 13:45","8797","8695"
"02.06.2017 13:45 - 02.06.2017 14:00","8746","8636"
"02.06.2017 14:00 - 02.06.2017 14:15","8661","8588"
"02.06.2017 14:15 - 02.06.2017 14:30","8596","8689"
"02.06.2017 14:30 - 02.06.2017 14:45","8596","8786"
"02.06.2017 14:45 - 02.06.2017 15:00","8596","8644"
"02.06.2017 15:00 - 02.06.2017 15:15","8473","8555"
"02.06.2017 15:15 - 02.06.2017 15:30","8449","8510"
"02.06.2017 15:30 - 02.06.2017 15:45","8263","8382"
"02.06.2017 15:45 - 02.06.2017 16:00","8253","8283"
"02.06.2017 16:00 - 02.06.2017 16:15","8223","8256"
"02.06.2017 16:15 - 02.06.2017 16:30","8176","8200"
"02.06.2017 16:30 - 02.06.2017 16:45","8119","8232"
"02.06.2017 16:45 - 02.06.2017 17:00","7987","8090"
"02.06.2017 17:00 - 02.06.2017 17:15","7974","8099"
"02.06.2017 17:15 - 02.06.2017 17:30","7974","7975"
"02.06.2017 17:30 - 02.06.2017 17:45","7873","7954"
"02.06.2017 17:45 - 02.06.2017 18:00","7850","8080"
"02.06.2017 18:00 - 02.06.2017 18:15","7740","7895"
"02.06.2017 18:15 - 02.06.2017 18:30","7685","7729"
"02.06.2017 18:30 - 02.06.2017 18:45","7685","7629"
"02.06.2017 18:45 - 02.06.2017 19:00","7681","7635"
"02.06.2017 19:00 - 02.06.2017 19:15","7681","7610"
"02.06.2017 19:15 - 02.06.2017 19:30","7560","7543"
"02.06.2017 19:30 - 02.06.2017 19:45","7491","7445"
"02.06.2017 19:45 - 02.06.2017 20:00","7464","7394"
"02.06.2017 20:00 - 02.06.2017 20:15","7312","7235"
"02.06.2017 20:15 - 02.06.2017 20:30","7177","7165"
"02.06.2017 20:30 - 02.06.2017 20:45","7071","7103"
"02.06.2017 20:45 - 02.06.2017 21:00","7055","7011"
"02.06.2017 21:00 - 02.06.2017 21:15","7055","6986"
"02.06.2017 21:15 - 02.06.2017 21:30","7055","6940"
"02.06.2017 21:30 - 02.06.2017 21:45","7032","6926"
"02.06.2017 21:45 - 02.06.2017 22:00","6933","6883"
"02.06.2017 22:00 - 02.06.2017 22:15","6834","6817"
"02.06.2017 22:15 - 02.06.2017 22:30","6716","6707"
"02.06.2017 22:30 - 02.06.2017 22:45","6550","6536"
"02.06.2017 22:45 - 02.06.2017 23:00","6438","6372"
"02.06.2017 23:00 - 02.06.2017 23:15","6317","6276"
"02.06.2017 23:15 - 02.06.2017 23:30","6184","6155"
"02.06.2017 23:30 - 02.06.2017 23:45","6155","6087"
"02.06.2017 23:45 - 03.06.2017 00:00","6040","5946"
"03.06.2017 00:00 - 03.06.2017 00:15","5309","5781"
"03.06.2017 00:15 - 03.06.2017 00:30","5228","5699"
"03.06.2017 00:30 - 03.06.2017 00:45","5135","5618"
"03.06.2017 00:45 - 03.06.2017 01:00","5049","5594"
"03.06.2017 01:00 - 03.06.2017 01:15","4938","5411"
"03.06.2017 01:15 - 03.06.2017 01:30","4938","5393"
"03.06.2017 01:30 - 03.06.2017 01:45","4835","5304"
"03.06.2017 01:45 - 03.06.2017 02:00","4750","5171"
"03.06.2017 02:00 - 03.06.2017 02:15","4750","5128"
"03.06.2017 02:15 - 03.06.2017 02:30","4698","5048"
"03.06.2017 02:30 - 03.06.2017 02:45","4698","5077"
"03.06.2017 02:45 - 03.06.2017 03:00","4698","5027"
"03.06.2017 03:00 - 03.06.2017 03:15","4687","4942"
"03.06.2017 03:15 - 03.06.2017 03:30","4687","4969"
"03.06.2017 03:30 - 03.06.2017 03:45","4687","4949"
"03.06.2017 03:45 - 03.06.2017 04:00","4687","4934"
"03.06.2017 04:00 - 03.06.2017 04:15","4687","4951"
"03.06.2017 04:15 - 03.06.2017 04:30","4687","4922"
"03.06.2017 04:30 - 03.06.2017 04:45","4687","4941"
"03.06.2017 04:45 - 03.06.2017 05:00","4687","4955"
"03.06.2017 05:00 - 03.06.2017 05:15","4687","4892"
"03.06.2017 05:15 - 03.06.2017 05:30","4687","4864"
"03.06.2017 05:30 - 03.06.2017 05:45","4687","4849"
"03.06.2017 05:45 - 03.06.2017 06:00","4713","4833"
"03.06.2017 06:00 - 03.06.2017 06:15","4723","4964"
"03.06.2017 06:15 - 03.06.2017 06:30","4818","5015"
"03.06.2017 06:30 - 03.06.2017 06:45","4857","5090"
"03.06.2017 06:45 - 03.06.2017 07:00","4909","5174"
"03.06.2017 07:00 - 03.06.2017 07:15","5077","5346"
"03.06.2017 07:15 - 03.06.2017 07:30","5220","5485"
"03.06.2017 07:30 - 03.06.2017 07:45","5329","5637"
"03.06.2017 07:45 - 03.06.2017 08:00","5485","5757"
"03.06.2017 08:00 - 03.06.2017 08:15","5577","5862"
"03.06.2017 08:15 - 03.06.2017 08:30","5797","5937"
"03.06.2017 08:30 - 03.06.2017 08:45","5814","5976"
"03.06.2017 08:45 - 03.06.2017 09:00","6078","6094"
"03.06.2017 09:00 - 03.06.2017 09:15","6145","6172"
"03.06.2017 09:15 - 03.06.2017 09:30","6168","6395"
"03.06.2017 09:30 - 03.06.2017 09:45","6222","6471"
"03.06.2017 09:45 - 03.06.2017 10:00","6305","6528"
"03.06.2017 10:00 - 03.06.2017 10:15","6397","6620"
"03.06.2017 10:15 - 03.06.2017 10:30","6397","6594"
"03.06.2017 10:30 - 03.06.2017 10:45","6397","6593"
"03.06.2017 10:45 - 03.06.2017 11:00","6457","6648"
"03.06.2017 11:00 - 03.06.2017 11:15","6549","6669"
"03.06.2017 11:15 - 03.06.2017 11:30","6549","6728"
"03.06.2017 11:30 - 03.06.2017 11:45","6549","6727"
"03.06.2017 11:45 - 03.06.2017 12:00","6549","6860"
"03.06.2017 12:00 - 03.06.2017 12:15","6547","6915"
"03.06.2017 12:15 - 03.06.2017 12:30","6521","6924"
"03.06.2017 12:30 - 03.06.2017 12:45","6488","6832"
"03.06.2017 12:45 - 03.06.2017 13:00","6488","6852"
"03.06.2017 13:00 - 03.06.2017 13:15","6315","6762"
"03.06.2017 13:15 - 03.06.2017 13:30","6244","6556"
"03.06.2017 13:30 - 03.06.2017 13:45","6142","6495"
"03.06.2017 13:45 - 03.06.2017 14:00","6142","6285"
"03.06.2017 14:00 - 03.06.2017 14:15","6108","6043"
"03.06.2017 14:15 - 03.06.2017 14:30","6023","5948"
"03.06.2017 14:30 - 03.06.2017 14:45","5979","5819"
"03.06.2017 14:45 - 03.06.2017 15:00","5895","5847"
"03.06.2017 15:00 - 03.06.2017 15:15","5895","5912"
"03.06.2017 15:15 - 03.06.2017 15:30","5851","5919"
"03.06.2017 15:30 - 03.06.2017 15:45","5843","6013"
"03.06.2017 15:45 - 03.06.2017 16:00","5809","5917"
"03.06.2017 16:00 - 03.06.2017 16:15","5786","5891"
"03.06.2017 16:15 - 03.06.2017 16:30","5786","5844"
"03.06.2017 16:30 - 03.06.2017 16:45","5786","5713"
"03.06.2017 16:45 - 03.06.2017 17:00","5786","5782"
"03.06.2017 17:00 - 03.06.2017 17:15","5786","5861"
"03.06.2017 17:15 - 03.06.2017 17:30","5786","6035"
"03.06.2017 17:30 - 03.06.2017 17:45","5786","6033"
"03.06.2017 17:45 - 03.06.2017 18:00","5798","5922"
"03.06.2017 18:00 - 03.06.2017 18:15","5798","5921"
"03.06.2017 18:15 - 03.06.2017 18:30","5798","5736"
"03.06.2017 18:30 - 03.06.2017 18:45","5798","5671"
"03.06.2017 18:45 - 03.06.2017 19:00","5741","5773"
"03.06.2017 19:00 - 03.06.2017 19:15","5741","5785"
"03.06.2017 19:15 - 03.06.2017 19:30","5725","5695"
"03.06.2017 19:30 - 03.06.2017 19:45","5725","5551"
"03.06.2017 19:45 - 03.06.2017 20:00","5678","5457"
"03.06.2017 20:00 - 03.06.2017 20:15","5678","5505"
"03.06.2017 20:15 - 03.06.2017 20:30","5678","5419"
"03.06.2017 20:30 - 03.06.2017 20:45","5621","5392"
"03.06.2017 20:45 - 03.06.2017 21:00","5621","5397"
"03.06.2017 21:00 - 03.06.2017 21:15","5621","5391"
"03.06.2017 21:15 - 03.06.2017 21:30","5621","5376"
"03.06.2017 21:30 - 03.06.2017 21:45","5621","5333"
"03.06.2017 21:45 - 03.06.2017 22:00","5621","5356"
"03.06.2017 22:00 - 03.06.2017 22:15","5621","5320"
"03.06.2017 22:15 - 03.06.2017 22:30","5582","5268"
"03.06.2017 22:30 - 03.06.2017 22:45","5481","5154"
"03.06.2017 22:45 - 03.06.2017 23:00","5398","5061"
"03.06.2017 23:00 - 03.06.2017 23:15","5282","5035"
"03.06.2017 23:15 - 03.06.2017 23:30","5207","4943"
"03.06.2017 23:30 - 03.06.2017 23:45","5110","4863"
"03.06.2017 23:45 - 04.06.2017 00:00","5016","4780"
"04.06.2017 00:00 - 04.06.2017 00:15","4891","4624"
"04.06.2017 00:15 - 04.06.2017 00:30","4737","4524"
"04.06.2017 00:30 - 04.06.2017 00:45","4636","4435"
"04.06.2017 00:45 - 04.06.2017 01:00","4595","4307"
"04.06.2017 01:00 - 04.06.2017 01:15","4475","4230"
"04.06.2017 01:15 - 04.06.2017 01:30","4393","4111"
"04.06.2017 01:30 - 04.06.2017 01:45","4349","4045"
"04.06.2017 01:45 - 04.06.2017 02:00","4349","4044"
"04.06.2017 02:00 - 04.06.2017 02:15","4236","3778"
"04.06.2017 02:15 - 04.06.2017 02:30","4225","3903"
"04.06.2017 02:30 - 04.06.2017 02:45","4170","3884"
"04.06.2017 02:45 - 04.06.2017 03:00","4169","3820"
"04.06.2017 03:00 - 04.06.2017 03:15","4147","3802"
"04.06.2017 03:15 - 04.06.2017 03:30","4077","3754"
"04.06.2017 03:30 - 04.06.2017 03:45","4061","3725"
"04.06.2017 03:45 - 04.06.2017 04:00","4061","3673"
"04.06.2017 04:00 - 04.06.2017 04:15","4061","3674"
"04.06.2017 04:15 - 04.06.2017 04:30","4061","3660"
"04.06.2017 04:30 - 04.06.2017 04:45","4061","3702"
"04.06.2017 04:45 - 04.06.2017 05:00","4061","3719"
"04.06.2017 05:00 - 04.06.2017 05:15","4061","3713"
"04.06.2017 05:15 - 04.06.2017 05:30","3999","3675"
"04.06.2017 05:30 - 04.06.2017 05:45","3999","3628"
"04.06.2017 05:45 - 04.06.2017 06:00","3999","3699"
"04.06.2017 06:00 - 04.06.2017 06:15","3999","3782"
"04.06.2017 06:15 - 04.06.2017 06:30","4045","3786"
"04.06.2017 06:30 - 04.06.2017 06:45","4119","3761"
"04.06.2017 06:45 - 04.06.2017 07:00","4142","3694"
"04.06.2017 07:00 - 04.06.2017 07:15","4280","4040"
"04.06.2017 07:15 - 04.06.2017 07:30","4369","4161"
"04.06.2017 07:30 - 04.06.2017 07:45","4454","4206"
"04.06.2017 07:45 - 04.06.2017 08:00","4537","4227"
"04.06.2017 08:00 - 04.06.2017 08:15","4642","4448"
"04.06.2017 08:15 - 04.06.2017 08:30","4784","4559"
"04.06.2017 08:30 - 04.06.2017 08:45","4810","4537"
"04.06.2017 08:45 - 04.06.2017 09:00","4937","4589"
"04.06.2017 09:00 - 04.06.2017 09:15","5042","4638"
"04.06.2017 09:15 - 04.06.2017 09:30","5141","4674"
"04.06.2017 09:30 - 04.06.2017 09:45","5250","4680"
"04.06.2017 09:45 - 04.06.2017 10:00","5364","4756"
"04.06.2017 10:00 - 04.06.2017 10:15","5364","4846"
"04.06.2017 10:15 - 04.06.2017 10:30","5459","4939"
"04.06.2017 10:30 - 04.06.2017 10:45","5522","5029"
"04.06.2017 10:45 - 04.06.2017 11:00","5543","5106"
"04.06.2017 11:00 - 04.06.2017 11:15","5696","4995"
"04.06.2017 11:15 - 04.06.2017 11:30","5711","5213"
"04.06.2017 11:30 - 04.06.2017 11:45","5721","5255"
