"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"05.01.2016 12:15 - 05.01.2016 12:30","6881","7545"
"05.01.2016 12:30 - 05.01.2016 12:45","6797","7567"
"05.01.2016 12:45 - 05.01.2016 13:00","6688","7520"
"05.01.2016 13:00 - 05.01.2016 13:15","6702","7492"
"05.01.2016 13:15 - 05.01.2016 13:30","6634","7367"
"05.01.2016 13:30 - 05.01.2016 13:45","6560","7326"
"05.01.2016 13:45 - 05.01.2016 14:00","6472","7199"
"05.01.2016 14:00 - 05.01.2016 14:15","6349","7148"
"05.01.2016 14:15 - 05.01.2016 14:30","6261","7126"
"05.01.2016 14:30 - 05.01.2016 14:45","6227","7096"
"05.01.2016 14:45 - 05.01.2016 15:00","6235","7092"
"05.01.2016 15:00 - 05.01.2016 15:15","6247","7126"
"05.01.2016 15:15 - 05.01.2016 15:30","6244","7095"
"05.01.2016 15:30 - 05.01.2016 15:45","6197","7041"
"05.01.2016 15:45 - 05.01.2016 16:00","6187","7027"
"05.01.2016 16:00 - 05.01.2016 16:15","6204","7046"
"05.01.2016 16:15 - 05.01.2016 16:30","6315","7080"
"05.01.2016 16:30 - 05.01.2016 16:45","6488","7129"
"05.01.2016 16:45 - 05.01.2016 17:00","6698","7274"
"05.01.2016 17:00 - 05.01.2016 17:15","6897","7464"
"05.01.2016 17:15 - 05.01.2016 17:30","6996","7561"
"05.01.2016 17:30 - 05.01.2016 17:45","6970","7521"
"05.01.2016 17:45 - 05.01.2016 18:00","6967","7526"
"05.01.2016 18:00 - 05.01.2016 18:15","6963","7506"
"05.01.2016 18:15 - 05.01.2016 18:30","6969","7456"
"05.01.2016 18:30 - 05.01.2016 18:45","6922","7433"
"05.01.2016 18:45 - 05.01.2016 19:00","6854","7378"
"05.01.2016 19:00 - 05.01.2016 19:15","6856","7377"
"05.01.2016 19:15 - 05.01.2016 19:30","6772","7304"
"05.01.2016 19:30 - 05.01.2016 19:45","6721","7215"
"05.01.2016 19:45 - 05.01.2016 20:00","6641","7106"
"05.01.2016 20:00 - 05.01.2016 20:15","6532","6989"
"05.01.2016 20:15 - 05.01.2016 20:30","6455","6844"
"05.01.2016 20:30 - 05.01.2016 20:45","6339","6758"
"05.01.2016 20:45 - 05.01.2016 21:00","6287","6690"
"05.01.2016 21:00 - 05.01.2016 21:15","6269","6628"
"05.01.2016 21:15 - 05.01.2016 21:30","6234","6547"
"05.01.2016 21:30 - 05.01.2016 21:45","6201","6484"
"05.01.2016 21:45 - 05.01.2016 22:00","6129","6401"
"05.01.2016 22:00 - 05.01.2016 22:15","6196","6423"
"05.01.2016 22:15 - 05.01.2016 22:30","6105","6317"
"05.01.2016 22:30 - 05.01.2016 22:45","5968","6148"
"05.01.2016 22:45 - 05.01.2016 23:00","5851","5953"
"05.01.2016 23:00 - 05.01.2016 23:15","5815","5850"
"05.01.2016 23:15 - 05.01.2016 23:30","5700","5735"
"05.01.2016 23:30 - 05.01.2016 23:45","5606","5645"
"05.01.2016 23:45 - 06.01.2016 00:00","5434","5501"
"06.01.2016 00:00 - 06.01.2016 00:15","4888","5377"
"06.01.2016 00:15 - 06.01.2016 00:30","4728","5205"
"06.01.2016 00:30 - 06.01.2016 00:45","4648","5150"
"06.01.2016 00:45 - 06.01.2016 01:00","4565","5055"
"06.01.2016 01:00 - 06.01.2016 01:15","4473","5000"
"06.01.2016 01:15 - 06.01.2016 01:30","4409","4943"
"06.01.2016 01:30 - 06.01.2016 01:45","4342","4865"
"06.01.2016 01:45 - 06.01.2016 02:00","4293","4802"
"06.01.2016 02:00 - 06.01.2016 02:15","4241","4746"
"06.01.2016 02:15 - 06.01.2016 02:30","4195","4675"
"06.01.2016 02:30 - 06.01.2016 02:45","4148","4674"
"06.01.2016 02:45 - 06.01.2016 03:00","4141","4663"
"06.01.2016 03:00 - 06.01.2016 03:15","4150","4685"
"06.01.2016 03:15 - 06.01.2016 03:30","4139","4685"
"06.01.2016 03:30 - 06.01.2016 03:45","4206","4731"
"06.01.2016 03:45 - 06.01.2016 04:00","4214","4745"
"06.01.2016 04:00 - 06.01.2016 04:15","4211","4775"
"06.01.2016 04:15 - 06.01.2016 04:30","4189","4755"
"06.01.2016 04:30 - 06.01.2016 04:45","4298","4850"
"06.01.2016 04:45 - 06.01.2016 05:00","4281","4842"
"06.01.2016 05:00 - 06.01.2016 05:15","4229","4789"
"06.01.2016 05:15 - 06.01.2016 05:30","4187","4730"
"06.01.2016 05:30 - 06.01.2016 05:45","4141","4635"
"06.01.2016 05:45 - 06.01.2016 06:00","4067","4545"
"06.01.2016 06:00 - 06.01.2016 06:15","4022","4464"
"06.01.2016 06:15 - 06.01.2016 06:30","4026","4471"
"06.01.2016 06:30 - 06.01.2016 06:45","4045","4489"
"06.01.2016 06:45 - 06.01.2016 07:00","4060","4514"
"06.01.2016 07:00 - 06.01.2016 07:15","4174","4549"
"06.01.2016 07:15 - 06.01.2016 07:30","4182","4555"
"06.01.2016 07:30 - 06.01.2016 07:45","4172","4571"
"06.01.2016 07:45 - 06.01.2016 08:00","4242","4636"
"06.01.2016 08:00 - 06.01.2016 08:15","4275","4687"
"06.01.2016 08:15 - 06.01.2016 08:30","4293","4721"
"06.01.2016 08:30 - 06.01.2016 08:45","4353","4773"
"06.01.2016 08:45 - 06.01.2016 09:00","4410","4829"
"06.01.2016 09:00 - 06.01.2016 09:15","4595","4990"
"06.01.2016 09:15 - 06.01.2016 09:30","4686","5115"
"06.01.2016 09:30 - 06.01.2016 09:45","4745","5180"
"06.01.2016 09:45 - 06.01.2016 10:00","4825","5258"
"06.01.2016 10:00 - 06.01.2016 10:15","4884","5298"
"06.01.2016 10:15 - 06.01.2016 10:30","4949","5359"
"06.01.2016 10:30 - 06.01.2016 10:45","4977","5426"
"06.01.2016 10:45 - 06.01.2016 11:00","5013","5486"
"06.01.2016 11:00 - 06.01.2016 11:15","5080","5538"
"06.01.2016 11:15 - 06.01.2016 11:30","5218","5663"
"06.01.2016 11:30 - 06.01.2016 11:45","5349","5749"
"06.01.2016 11:45 - 06.01.2016 12:00","5386","5847"
"06.01.2016 12:00 - 06.01.2016 12:15","5447","5931"
"06.01.2016 12:15 - 06.01.2016 12:30","5455","5920"
"06.01.2016 12:30 - 06.01.2016 12:45","5442","5877"
"06.01.2016 12:45 - 06.01.2016 13:00","5443","5839"
"06.01.2016 13:00 - 06.01.2016 13:15","5333","5783"
"06.01.2016 13:15 - 06.01.2016 13:30","5232","5737"
"06.01.2016 13:30 - 06.01.2016 13:45","5191","5728"
"06.01.2016 13:45 - 06.01.2016 14:00","5180","5672"
"06.01.2016 14:00 - 06.01.2016 14:15","5118","5597"
"06.01.2016 14:15 - 06.01.2016 14:30","5036","5562"
"06.01.2016 14:30 - 06.01.2016 14:45","4960","5527"
"06.01.2016 14:45 - 06.01.2016 15:00","4913","5482"
"06.01.2016 15:00 - 06.01.2016 15:15","4968","5520"
"06.01.2016 15:15 - 06.01.2016 15:30","4959","5490"
"06.01.2016 15:30 - 06.01.2016 15:45","4980","5496"
"06.01.2016 15:45 - 06.01.2016 16:00","4991","5499"
"06.01.2016 16:00 - 06.01.2016 16:15","5057","5546"
"06.01.2016 16:15 - 06.01.2016 16:30","5136","5602"
"06.01.2016 16:30 - 06.01.2016 16:45","5295","5716"
"06.01.2016 16:45 - 06.01.2016 17:00","5496","5886"
"06.01.2016 17:00 - 06.01.2016 17:15","5717","6065"
"06.01.2016 17:15 - 06.01.2016 17:30","5841","6166"
"06.01.2016 17:30 - 06.01.2016 17:45","5872","6184"
"06.01.2016 17:45 - 06.01.2016 18:00","5892","6209"
"06.01.2016 18:00 - 06.01.2016 18:15","5991","6312"
"06.01.2016 18:15 - 06.01.2016 18:30","5977","6326"
"06.01.2016 18:30 - 06.01.2016 18:45","5937","6270"
"06.01.2016 18:45 - 06.01.2016 19:00","5906","6217"
"06.01.2016 19:00 - 06.01.2016 19:15","5925","6218"
"06.01.2016 19:15 - 06.01.2016 19:30","5845","6159"
"06.01.2016 19:30 - 06.01.2016 19:45","5811","6132"
"06.01.2016 19:45 - 06.01.2016 20:00","5770","6084"
"06.01.2016 20:00 - 06.01.2016 20:15","5741","6039"
"06.01.2016 20:15 - 06.01.2016 20:30","5701","5988"
"06.01.2016 20:30 - 06.01.2016 20:45","5581","5916"
"06.01.2016 20:45 - 06.01.2016 21:00","5537","5903"
"06.01.2016 21:00 - 06.01.2016 21:15","5585","5897"
"06.01.2016 21:15 - 06.01.2016 21:30","5599","5939"
"06.01.2016 21:30 - 06.01.2016 21:45","5614","5941"
"06.01.2016 21:45 - 06.01.2016 22:00","5619","5934"
"06.01.2016 22:00 - 06.01.2016 22:15","5723","6063"
"06.01.2016 22:15 - 06.01.2016 22:30","5661","5979"
"06.01.2016 22:30 - 06.01.2016 22:45","5572","5869"
"06.01.2016 22:45 - 06.01.2016 23:00","5490","5789"
"06.01.2016 23:00 - 06.01.2016 23:15","5502","5773"
"06.01.2016 23:15 - 06.01.2016 23:30","5397","5649"
"06.01.2016 23:30 - 06.01.2016 23:45","5295","5550"
"06.01.2016 23:45 - 07.01.2016 00:00","5170","5396"
"07.01.2016 00:00 - 07.01.2016 00:15","5074","5319"
"07.01.2016 00:15 - 07.01.2016 00:30","4974","5178"
"07.01.2016 00:30 - 07.01.2016 00:45","4838","5034"
"07.01.2016 00:45 - 07.01.2016 01:00","4726","4919"
"07.01.2016 01:00 - 07.01.2016 01:15","4644","4813"
"07.01.2016 01:15 - 07.01.2016 01:30","4568","4715"
"07.01.2016 01:30 - 07.01.2016 01:45","4549","4712"
"07.01.2016 01:45 - 07.01.2016 02:00","4556","4700"
"07.01.2016 02:00 - 07.01.2016 02:15","4529","4671"
"07.01.2016 02:15 - 07.01.2016 02:30","4500","4645"
"07.01.2016 02:30 - 07.01.2016 02:45","4496","4660"
"07.01.2016 02:45 - 07.01.2016 03:00","4479","4668"
"07.01.2016 03:00 - 07.01.2016 03:15","4474","4640"
"07.01.2016 03:15 - 07.01.2016 03:30","4434","4638"
"07.01.2016 03:30 - 07.01.2016 03:45","4514","4703"
"07.01.2016 03:45 - 07.01.2016 04:00","4556","4753"
"07.01.2016 04:00 - 07.01.2016 04:15","4634","4824"
"07.01.2016 04:15 - 07.01.2016 04:30","4693","4905"
"07.01.2016 04:30 - 07.01.2016 04:45","4765","5009"
"07.01.2016 04:45 - 07.01.2016 05:00","4781","5083"
"07.01.2016 05:00 - 07.01.2016 05:15","4851","5185"
"07.01.2016 05:15 - 07.01.2016 05:30","4840","5266"
"07.01.2016 05:30 - 07.01.2016 05:45","4947","5413"
"07.01.2016 05:45 - 07.01.2016 06:00","5040","5646"
"07.01.2016 06:00 - 07.01.2016 06:15","5260","6015"
"07.01.2016 06:15 - 07.01.2016 06:30","5397","6269"
"07.01.2016 06:30 - 07.01.2016 06:45","5556","6475"
"07.01.2016 06:45 - 07.01.2016 07:00","5735","6703"
"07.01.2016 07:00 - 07.01.2016 07:15","5925","6930"
"07.01.2016 07:15 - 07.01.2016 07:30","6070","7138"
"07.01.2016 07:30 - 07.01.2016 07:45","6233","7328"
"07.01.2016 07:45 - 07.01.2016 08:00","6446","7479"
"07.01.2016 08:00 - 07.01.2016 08:15","6542","7526"
"07.01.2016 08:15 - 07.01.2016 08:30","6644","7603"
"07.01.2016 08:30 - 07.01.2016 08:45","6683","7622"
"07.01.2016 08:45 - 07.01.2016 09:00","6772","7623"
"07.01.2016 09:00 - 07.01.2016 09:15","6927","7628"
"07.01.2016 09:15 - 07.01.2016 09:30","6992","7658"
"07.01.2016 09:30 - 07.01.2016 09:45","7008","7651"
"07.01.2016 09:45 - 07.01.2016 10:00","7122","7649"
"07.01.2016 10:00 - 07.01.2016 10:15","7140","7620"
"07.01.2016 10:15 - 07.01.2016 10:30","7171","7689"
"07.01.2016 10:30 - 07.01.2016 10:45","7178","7781"
"07.01.2016 10:45 - 07.01.2016 11:00","7174","7927"
"07.01.2016 11:00 - 07.01.2016 11:15","7186","8120"
"07.01.2016 11:15 - 07.01.2016 11:30","7273","8256"
"07.01.2016 11:30 - 07.01.2016 11:45","7351","8308"
"07.01.2016 11:45 - 07.01.2016 12:00","7420","8372"
"07.01.2016 12:00 - 07.01.2016 12:15","7555","8390"
"07.01.2016 12:15 - 07.01.2016 12:30","7544","8506"
"07.01.2016 12:30 - 07.01.2016 12:45","7516","8403"
"07.01.2016 12:45 - 07.01.2016 13:00","7438","8418"
"07.01.2016 13:00 - 07.01.2016 13:15","7390","8422"
"07.01.2016 13:15 - 07.01.2016 13:30","7401","8383"
"07.01.2016 13:30 - 07.01.2016 13:45","7290","8309"
"07.01.2016 13:45 - 07.01.2016 14:00","7160","8232"
"07.01.2016 14:00 - 07.01.2016 14:15","7110","8199"
"07.01.2016 14:15 - 07.01.2016 14:30","7036","8127"
"07.01.2016 14:30 - 07.01.2016 14:45","7026","8100"
"07.01.2016 14:45 - 07.01.2016 15:00","6994","8085"
"07.01.2016 15:00 - 07.01.2016 15:15","7067","8131"
"07.01.2016 15:15 - 07.01.2016 15:30","6977","8006"
"07.01.2016 15:30 - 07.01.2016 15:45","6905","7997"
"07.01.2016 15:45 - 07.01.2016 16:00","6935","7992"
"07.01.2016 16:00 - 07.01.2016 16:15","6903","7981"
"07.01.2016 16:15 - 07.01.2016 16:30","6927","7982"
"07.01.2016 16:30 - 07.01.2016 16:45","6992","8000"
"07.01.2016 16:45 - 07.01.2016 17:00","7205","8092"
"07.01.2016 17:00 - 07.01.2016 17:15","7421","8221"
"07.01.2016 17:15 - 07.01.2016 17:30","7466","8280"
"07.01.2016 17:30 - 07.01.2016 17:45","7475","8162"
"07.01.2016 17:45 - 07.01.2016 18:00","7489","8223"
"07.01.2016 18:00 - 07.01.2016 18:15","7470","8157"
"07.01.2016 18:15 - 07.01.2016 18:30","7456","8012"
"07.01.2016 18:30 - 07.01.2016 18:45","7406","8097"
"07.01.2016 18:45 - 07.01.2016 19:00","7382","7953"
"07.01.2016 19:00 - 07.01.2016 19:15","7405","7984"
"07.01.2016 19:15 - 07.01.2016 19:30","7285","7867"
"07.01.2016 19:30 - 07.01.2016 19:45","7203","7770"
"07.01.2016 19:45 - 07.01.2016 20:00","7144","7617"
"07.01.2016 20:00 - 07.01.2016 20:15","7027","7487"
"07.01.2016 20:15 - 07.01.2016 20:30","6923","7300"
"07.01.2016 20:30 - 07.01.2016 20:45","6820","7315"
"07.01.2016 20:45 - 07.01.2016 21:00","6745","7190"
"07.01.2016 21:00 - 07.01.2016 21:15","6720","7190"
"07.01.2016 21:15 - 07.01.2016 21:30","6701","7194"
"07.01.2016 21:30 - 07.01.2016 21:45","6667","7103"
"07.01.2016 21:45 - 07.01.2016 22:00","6571","7010"
"07.01.2016 22:00 - 07.01.2016 22:15","6608","6912"
"07.01.2016 22:15 - 07.01.2016 22:30","6478","6901"
"07.01.2016 22:30 - 07.01.2016 22:45","6292","6637"
"07.01.2016 22:45 - 07.01.2016 23:00","6182","6561"
"07.01.2016 23:00 - 07.01.2016 23:15","6151","6491"
"07.01.2016 23:15 - 07.01.2016 23:30","5986","6424"
"07.01.2016 23:30 - 07.01.2016 23:45","5910","6147"
"07.01.2016 23:45 - 08.01.2016 00:00","5775","6074"
"08.01.2016 00:00 - 08.01.2016 00:15","5686","5977"
"08.01.2016 00:15 - 08.01.2016 00:30","5532","5774"
"08.01.2016 00:30 - 08.01.2016 00:45","5381","5530"
"08.01.2016 00:45 - 08.01.2016 01:00","5259","5439"
"08.01.2016 01:00 - 08.01.2016 01:15","5164","5385"
"08.01.2016 01:15 - 08.01.2016 01:30","5073","5303"
"08.01.2016 01:30 - 08.01.2016 01:45","5091","5316"
"08.01.2016 01:45 - 08.01.2016 02:00","5072","5289"
"08.01.2016 02:00 - 08.01.2016 02:15","5028","5201"
"08.01.2016 02:15 - 08.01.2016 02:30","5018","5178"
"08.01.2016 02:30 - 08.01.2016 02:45","5000","5159"
"08.01.2016 02:45 - 08.01.2016 03:00","4978","5180"
"08.01.2016 03:00 - 08.01.2016 03:15","4963","5249"
"08.01.2016 03:15 - 08.01.2016 03:30","4954","5207"
"08.01.2016 03:30 - 08.01.2016 03:45","5000","5305"
"08.01.2016 03:45 - 08.01.2016 04:00","5038","5227"
"08.01.2016 04:00 - 08.01.2016 04:15","5087","5369"
"08.01.2016 04:15 - 08.01.2016 04:30","5103","5389"
"08.01.2016 04:30 - 08.01.2016 04:45","5173","5523"
"08.01.2016 04:45 - 08.01.2016 05:00","5213","5489"
"08.01.2016 05:00 - 08.01.2016 05:15","5257","5601"
"08.01.2016 05:15 - 08.01.2016 05:30","5244","5652"
"08.01.2016 05:30 - 08.01.2016 05:45","5292","5833"
"08.01.2016 05:45 - 08.01.2016 06:00","5427","5969"
"08.01.2016 06:00 - 08.01.2016 06:15","5587","6247"
"08.01.2016 06:15 - 08.01.2016 06:30","5756","6478"
"08.01.2016 06:30 - 08.01.2016 06:45","5890","6692"
"08.01.2016 06:45 - 08.01.2016 07:00","6034","6832"
"08.01.2016 07:00 - 08.01.2016 07:15","6224","7101"
"08.01.2016 07:15 - 08.01.2016 07:30","6396","7293"
"08.01.2016 07:30 - 08.01.2016 07:45","6519","7465"
"08.01.2016 07:45 - 08.01.2016 08:00","6641","7605"
"08.01.2016 08:00 - 08.01.2016 08:15","6709","7639"
"08.01.2016 08:15 - 08.01.2016 08:30","6801","7723"
"08.01.2016 08:30 - 08.01.2016 08:45","6870","7774"
"08.01.2016 08:45 - 08.01.2016 09:00","6921","7813"
"08.01.2016 09:00 - 08.01.2016 09:15","6969","7902"
"08.01.2016 09:15 - 08.01.2016 09:30","7019","7957"
"08.01.2016 09:30 - 08.01.2016 09:45","7126","7999"
"08.01.2016 09:45 - 08.01.2016 10:00","7204","8128"
"08.01.2016 10:00 - 08.01.2016 10:15","7305","8208"
"08.01.2016 10:15 - 08.01.2016 10:30","7343","8268"
"08.01.2016 10:30 - 08.01.2016 10:45","7424","8247"
"08.01.2016 10:45 - 08.01.2016 11:00","7438","8296"
"08.01.2016 11:00 - 08.01.2016 11:15","7418","8371"
"08.01.2016 11:15 - 08.01.2016 11:30","7408","8484"
"08.01.2016 11:30 - 08.01.2016 11:45","7418","8468"
"08.01.2016 11:45 - 08.01.2016 12:00","7422","8463"
"08.01.2016 12:00 - 08.01.2016 12:15","7533","8546"
"08.01.2016 12:15 - 08.01.2016 12:30","7545","8406"
"08.01.2016 12:30 - 08.01.2016 12:45","7567","8341"
"08.01.2016 12:45 - 08.01.2016 13:00","7520","8353"
"08.01.2016 13:00 - 08.01.2016 13:15","7492","8398"
"08.01.2016 13:15 - 08.01.2016 13:30","7367","8319"
"08.01.2016 13:30 - 08.01.2016 13:45","7326","8222"
"08.01.2016 13:45 - 08.01.2016 14:00","7199","8033"
"08.01.2016 14:00 - 08.01.2016 14:15","7148","7904"
"08.01.2016 14:15 - 08.01.2016 14:30","7126","7833"
"08.01.2016 14:30 - 08.01.2016 14:45","7096","7773"
"08.01.2016 14:45 - 08.01.2016 15:00","7092","7761"
"08.01.2016 15:00 - 08.01.2016 15:15","7126","7848"
"08.01.2016 15:15 - 08.01.2016 15:30","7095","7785"
"08.01.2016 15:30 - 08.01.2016 15:45","7041","7728"
"08.01.2016 15:45 - 08.01.2016 16:00","7027","7710"
"08.01.2016 16:00 - 08.01.2016 16:15","7046","7688"
"08.01.2016 16:15 - 08.01.2016 16:30","7080","7702"
"08.01.2016 16:30 - 08.01.2016 16:45","7129","7785"
"08.01.2016 16:45 - 08.01.2016 17:00","7274","7918"
"08.01.2016 17:00 - 08.01.2016 17:15","7464","8092"
"08.01.2016 17:15 - 08.01.2016 17:30","7561","8194"
"08.01.2016 17:30 - 08.01.2016 17:45","7521","8148"
"08.01.2016 17:45 - 08.01.2016 18:00","7526","8131"
"08.01.2016 18:00 - 08.01.2016 18:15","7506","8093"
"08.01.2016 18:15 - 08.01.2016 18:30","7456","8026"
"08.01.2016 18:30 - 08.01.2016 18:45","7433","8004"
"08.01.2016 18:45 - 08.01.2016 19:00","7378","7923"
"08.01.2016 19:00 - 08.01.2016 19:15","7377","7920"
"08.01.2016 19:15 - 08.01.2016 19:30","7304","7794"
"08.01.2016 19:30 - 08.01.2016 19:45","7215","7693"
"08.01.2016 19:45 - 08.01.2016 20:00","7106","7611"
"08.01.2016 20:00 - 08.01.2016 20:15","6989","7487"
"08.01.2016 20:15 - 08.01.2016 20:30","6844","7367"
"08.01.2016 20:30 - 08.01.2016 20:45","6758","7261"
"08.01.2016 20:45 - 08.01.2016 21:00","6690","7167"
"08.01.2016 21:00 - 08.01.2016 21:15","6628","7126"
"08.01.2016 21:15 - 08.01.2016 21:30","6547","7088"
"08.01.2016 21:30 - 08.01.2016 21:45","6484","7016"
"08.01.2016 21:45 - 08.01.2016 22:00","6401","6901"
"08.01.2016 22:00 - 08.01.2016 22:15","6423","6936"
"08.01.2016 22:15 - 08.01.2016 22:30","6317","6800"
"08.01.2016 22:30 - 08.01.2016 22:45","6148","6648"
"08.01.2016 22:45 - 08.01.2016 23:00","5953","6504"
"08.01.2016 23:00 - 08.01.2016 23:15","5850","6393"
"08.01.2016 23:15 - 08.01.2016 23:30","5735","6253"
"08.01.2016 23:30 - 08.01.2016 23:45","5645","6155"
"08.01.2016 23:45 - 09.01.2016 00:00","5501","6012"
"09.01.2016 00:00 - 09.01.2016 00:15","5942","5891"
"09.01.2016 00:15 - 09.01.2016 00:30","5803","5774"
"09.01.2016 00:30 - 09.01.2016 00:45","5704","5689"
"09.01.2016 00:45 - 09.01.2016 01:00","5631","5609"
"09.01.2016 01:00 - 09.01.2016 01:15","5519","5543"
"09.01.2016 01:15 - 09.01.2016 01:30","5429","5457"
"09.01.2016 01:30 - 09.01.2016 01:45","5394","5437"
"09.01.2016 01:45 - 09.01.2016 02:00","5297","5381"
"09.01.2016 02:00 - 09.01.2016 02:15","5257","5288"
"09.01.2016 02:15 - 09.01.2016 02:30","5216","5230"
"09.01.2016 02:30 - 09.01.2016 02:45","5183","5200"
"09.01.2016 02:45 - 09.01.2016 03:00","5186","5179"
"09.01.2016 03:00 - 09.01.2016 03:15","5162","5129"
"09.01.2016 03:15 - 09.01.2016 03:30","5159","5093"
"09.01.2016 03:30 - 09.01.2016 03:45","5217","5142"
"09.01.2016 03:45 - 09.01.2016 04:00","5194","5155"
"09.01.2016 04:00 - 09.01.2016 04:15","5246","5162"
"09.01.2016 04:15 - 09.01.2016 04:30","5266","5171"
"09.01.2016 04:30 - 09.01.2016 04:45","5309","5211"
"09.01.2016 04:45 - 09.01.2016 05:00","5302","5191"
"09.01.2016 05:00 - 09.01.2016 05:15","5263","5153"
"09.01.2016 05:15 - 09.01.2016 05:30","5212","5080"
"09.01.2016 05:30 - 09.01.2016 05:45","5232","5048"
"09.01.2016 05:45 - 09.01.2016 06:00","5178","5021"
"09.01.2016 06:00 - 09.01.2016 06:15","5247","5034"
"09.01.2016 06:15 - 09.01.2016 06:30","5299","5065"
"09.01.2016 06:30 - 09.01.2016 06:45","5336","5106"
"09.01.2016 06:45 - 09.01.2016 07:00","5424","5178"
"09.01.2016 07:00 - 09.01.2016 07:15","5609","5284"
"09.01.2016 07:15 - 09.01.2016 07:30","5728","5374"
"09.01.2016 07:30 - 09.01.2016 07:45","5810","5452"
"09.01.2016 07:45 - 09.01.2016 08:00","5926","5554"
"09.01.2016 08:00 - 09.01.2016 08:15","5989","5652"
"09.01.2016 08:15 - 09.01.2016 08:30","6037","5710"
"09.01.2016 08:30 - 09.01.2016 08:45","6113","5779"
"09.01.2016 08:45 - 09.01.2016 09:00","6194","5864"
"09.01.2016 09:00 - 09.01.2016 09:15","6315","6071"
"09.01.2016 09:15 - 09.01.2016 09:30","6439","6168"
"09.01.2016 09:30 - 09.01.2016 09:45","6507","6242"
"09.01.2016 09:45 - 09.01.2016 10:00","6583","6336"
"09.01.2016 10:00 - 09.01.2016 10:15","6646","6413"
"09.01.2016 10:15 - 09.01.2016 10:30","6673","6472"
"09.01.2016 10:30 - 09.01.2016 10:45","6643","6512"
"09.01.2016 10:45 - 09.01.2016 11:00","6683","6537"
"09.01.2016 11:00 - 09.01.2016 11:15","6697","6546"
"09.01.2016 11:15 - 09.01.2016 11:30","6767","6603"
"09.01.2016 11:30 - 09.01.2016 11:45","6776","6665"
"09.01.2016 11:45 - 09.01.2016 12:00","6736","6708"
"09.01.2016 12:00 - 09.01.2016 12:15","6814","6803"
"09.01.2016 12:15 - 09.01.2016 12:30","6778","6780"
"09.01.2016 12:30 - 09.01.2016 12:45","6673","6715"
"09.01.2016 12:45 - 09.01.2016 13:00","6546","6633"
"09.01.2016 13:00 - 09.01.2016 13:15","6501","6565"
"09.01.2016 13:15 - 09.01.2016 13:30","6372","6488"
"09.01.2016 13:30 - 09.01.2016 13:45","6384","6479"
"09.01.2016 13:45 - 09.01.2016 14:00","6323","6402"
"09.01.2016 14:00 - 09.01.2016 14:15","6202","6313"
"09.01.2016 14:15 - 09.01.2016 14:30","6170","6245"
"09.01.2016 14:30 - 09.01.2016 14:45","6087","6199"
"09.01.2016 14:45 - 09.01.2016 15:00","6077","6154"
"09.01.2016 15:00 - 09.01.2016 15:15","6070","6175"
"09.01.2016 15:15 - 09.01.2016 15:30","6022","6144"
"09.01.2016 15:30 - 09.01.2016 15:45","6076","6122"
"09.01.2016 15:45 - 09.01.2016 16:00","6061","6119"
"09.01.2016 16:00 - 09.01.2016 16:15","6097","6130"
"09.01.2016 16:15 - 09.01.2016 16:30","6254","6202"
"09.01.2016 16:30 - 09.01.2016 16:45","6423","6301"
"09.01.2016 16:45 - 09.01.2016 17:00","6656","6425"
"09.01.2016 17:00 - 09.01.2016 17:15","6891","6644"
"09.01.2016 17:15 - 09.01.2016 17:30","7009","6786"
"09.01.2016 17:30 - 09.01.2016 17:45","7021","6823"
"09.01.2016 17:45 - 09.01.2016 18:00","7078","6844"
"09.01.2016 18:00 - 09.01.2016 18:15","7118","6888"
"09.01.2016 18:15 - 09.01.2016 18:30","7027","6846"
"09.01.2016 18:30 - 09.01.2016 18:45","6965","6778"
"09.01.2016 18:45 - 09.01.2016 19:00","6906","6715"
"09.01.2016 19:00 - 09.01.2016 19:15","6878","6695"
"09.01.2016 19:15 - 09.01.2016 19:30","6808","6585"
"09.01.2016 19:30 - 09.01.2016 19:45","6722","6527"
"09.01.2016 19:45 - 09.01.2016 20:00","6628","6410"
"09.01.2016 20:00 - 09.01.2016 20:15","6492","6292"
"09.01.2016 20:15 - 09.01.2016 20:30","6446","6173"
"09.01.2016 20:30 - 09.01.2016 20:45","6391","6069"
"09.01.2016 20:45 - 09.01.2016 21:00","6274","6003"
"09.01.2016 21:00 - 09.01.2016 21:15","6320","6029"
"09.01.2016 21:15 - 09.01.2016 21:30","6246","5992"
"09.01.2016 21:30 - 09.01.2016 21:45","6239","5950"
"09.01.2016 21:45 - 09.01.2016 22:00","6167","5931"
"09.01.2016 22:00 - 09.01.2016 22:15","6228","6046"
"09.01.2016 22:15 - 09.01.2016 22:30","6152","6005"
"09.01.2016 22:30 - 09.01.2016 22:45","6062","5902"
"09.01.2016 22:45 - 09.01.2016 23:00","5892","5711"
"09.01.2016 23:00 - 09.01.2016 23:15","5809","5634"
"09.01.2016 23:15 - 09.01.2016 23:30","5701","5561"
"09.01.2016 23:30 - 09.01.2016 23:45","5574","5477"
"09.01.2016 23:45 - 10.01.2016 00:00","5462","5353"
