,date,from,to,load,grid,cost
126,2017-01-03 00:00:00,2017-01-03 07:30:00,2017-01-03 07:45:00,0.45153105663,0.45153105663,0.051835765301124
127,2017-01-03 00:00:00,2017-01-03 07:45:00,2017-01-03 08:00:00,0.4620309021,0.4620309021,0.05304114756108
128,2017-01-03 00:00:00,2017-01-03 08:00:00,2017-01-03 08:15:00,0.46945808184,0.46945808184,0.053893787795232
129,2017-01-03 00:00:00,2017-01-03 08:15:00,2017-01-03 08:30:00,0.47356753662,0.47356753662,0.054365553203976
130,2017-01-03 00:00:00,2017-01-03 08:30:00,2017-01-03 08:45:00,0.47999562873,0.47999562873,0.055103498178204
131,2017-01-03 00:00:00,2017-01-03 08:45:00,2017-01-03 09:00:00,0.47931700317,0.47931700317,0.055025591963915994
132,2017-01-03 00:00:00,2017-01-03 09:00:00,2017-01-03 09:15:00,0.47788434921,0.47788434921,0.054861123289308
133,2017-01-03 00:00:00,2017-01-03 09:15:00,2017-01-03 09:30:00,0.48169219263,0.48169219263,0.055298263713924004
134,2017-01-03 00:00:00,2017-01-03 09:30:00,2017-01-03 09:45:00,0.4838977257,0.4838977257,0.05555145891036
135,2017-01-03 00:00:00,2017-01-03 09:45:00,2017-01-03 10:00:00,0.48666878007,0.48666878007,0.055869575952035996
136,2017-01-03 00:00:00,2017-01-03 10:00:00,2017-01-03 10:15:00,0.4897414458,0.4897414458,0.05622231797784
137,2017-01-03 00:00:00,2017-01-03 10:15:00,2017-01-03 10:30:00,0.4914380097,0.4914380097,0.05641708351356
138,2017-01-03 00:00:00,2017-01-03 10:30:00,2017-01-03 10:45:00,0.49458607827,0.49458607827,0.056778481785396004
139,2017-01-03 00:00:00,2017-01-03 10:45:00,2017-01-03 11:00:00,0.4950196446,0.4950196446,0.056828255200079995
140,2017-01-03 00:00:00,2017-01-03 11:00:00,2017-01-03 11:15:00,0.49682931276,0.49682931276,0.057036005104848
141,2017-01-03 00:00:00,2017-01-03 11:15:00,2017-01-03 11:30:00,0.50012818701,0.50012818701,0.057414715868747995
142,2017-01-03 00:00:00,2017-01-03 11:30:00,2017-01-03 11:45:00,0.50141003529,0.50141003529,0.05756187205129199
143,2017-01-03 00:00:00,2017-01-03 11:45:00,2017-01-03 12:00:00,0.50370982191,0.50370982191,0.057825887555268005
144,2017-01-03 00:00:00,2017-01-03 12:00:00,2017-01-03 12:15:00,0.50084451399,0.50084451399,0.05749695020605199
145,2017-01-03 00:00:00,2017-01-03 12:15:00,2017-01-03 12:30:00,0.50225831724,0.50225831724,0.057659254819152
146,2017-01-03 00:00:00,2017-01-03 12:30:00,2017-01-03 12:45:00,0.50563259433,0.50563259433,0.058046621829083996
147,2017-01-03 00:00:00,2017-01-03 12:45:00,2017-01-03 13:00:00,0.5072726061,0.5072726061,0.05823489518028
